Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
ES,STA_ES1894A,PM2.5,6.0,µg/m3,2013-05-16 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,5.0,µg/m3,2013-11-16 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,9.0,µg/m3,2013-11-01 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,33.0,µg/m3,2013-12-13 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,4.0,µg/m3,2013-05-31 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,17.0,µg/m3,2013-12-22 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,4.0,µg/m3,2013-06-18 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,6.0,µg/m3,2013-06-21 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,6.0,µg/m3,2013-08-30 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,9.0,µg/m3,2013-09-02 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,8.0,µg/m3,2013-09-05 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,8.0,µg/m3,2013-09-08 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,6.0,µg/m3,2013-09-17 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,8.0,µg/m3,2013-09-14 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,3.0,µg/m3,2013-09-20 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,9.0,µg/m3,2013-09-23 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,3.0,µg/m3,2013-09-29 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,6.0,µg/m3,2013-10-11 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,9.0,µg/m3,2013-10-17 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,5.0,µg/m3,2013-10-20 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,7.0,µg/m3,2013-10-26 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,5.0,µg/m3,2013-10-29 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,7.0,µg/m3,2013-11-04 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,7.0,µg/m3,2013-11-07 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,5.0,µg/m3,2013-11-10 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,6.0,µg/m3,2013-11-25 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,4.0,µg/m3,2013-11-22 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,9.0,µg/m3,2013-11-19 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,3.0,µg/m3,2013-12-01 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,7.0,µg/m3,2013-12-16 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,14.0,µg/m3,2013-12-10 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,10.0,µg/m3,2013-10-14 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,12.0,µg/m3,2013-12-07 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,7.0,µg/m3,2013-11-28 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,8.0,µg/m3,2013-10-23 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,4.0,µg/m3,2013-09-11 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,7.0,µg/m3,2013-10-08 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,9.0,µg/m3,2013-10-02 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,16.0,µg/m3,2013-09-26 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,9.0,µg/m3,2013-07-22 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,8.0,µg/m3,2013-06-27 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,6.0,µg/m3,2013-06-24 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,8.0,µg/m3,2013-06-12 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,10.0,µg/m3,2013-07-13 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,7.0,µg/m3,2013-06-15 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,4.0,µg/m3,2013-05-22 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,5.0,µg/m3,2013-04-22 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,6.0,µg/m3,2013-05-07 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,14.0,µg/m3,2013-01-28 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,37.0,µg/m3,2013-01-07 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,5.0,µg/m3,2013-01-16 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,27.0,µg/m3,2013-01-10 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,7.0,µg/m3,2013-02-03 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,5.0,µg/m3,2013-02-06 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,5.0,µg/m3,2013-02-09 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,6.0,µg/m3,2013-04-07 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,5.0,µg/m3,2013-04-10 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,3.0,µg/m3,2013-01-13 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,6.0,µg/m3,2013-03-23 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,13.0,µg/m3,2013-04-16 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,4.0,µg/m3,2013-04-01 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,8.0,µg/m3,2013-02-24 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,20.0,µg/m3,2013-01-04 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,13.0,µg/m3,2013-01-01 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,3.0,µg/m3,2013-01-19 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,23.0,µg/m3,2013-03-02 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,10.0,µg/m3,2013-02-27 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,5.0,µg/m3,2013-02-12 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,13.0,µg/m3,2013-02-15 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,15.0,µg/m3,2013-02-18 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,7.0,µg/m3,2013-02-21 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,13.0,µg/m3,2013-01-31 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,3.0,µg/m3,2013-03-29 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,4.0,µg/m3,2013-03-26 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,7.0,µg/m3,2013-03-20 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,11.0,µg/m3,2013-03-17 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,8.0,µg/m3,2013-03-14 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,5.0,µg/m3,2013-04-04 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,6.0,µg/m3,2013-05-04 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,4.0,µg/m3,2013-05-10 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,12.0,µg/m3,2013-04-25 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,6.0,µg/m3,2013-05-01 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,9.0,µg/m3,2013-04-13 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,7.0,µg/m3,2013-04-19 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,6.0,µg/m3,2013-05-13 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,4.0,µg/m3,2013-05-25 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,4.0,µg/m3,2013-05-28 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,5.0,µg/m3,2013-06-03 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,7.0,µg/m3,2013-06-06 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,3.0,µg/m3,2013-06-09 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,11.0,µg/m3,2013-07-16 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,12.0,µg/m3,2013-07-19 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,4.0,µg/m3,2013-07-04 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,7.0,µg/m3,2013-07-01 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,8.0,µg/m3,2013-07-07 00:00:00 +01:00
ES,STA_ES1894A,PM2.5,10.0,µg/m3,2013-07-10 00:00:00 +01:00
