,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
7,ES,STA_ES0126A,PM2.5,6.0,µg/m3,2013-05-16 00:00:00 +01:00
9,ES,STA_ES0126A,PM2.5,7.0,µg/m3,2013-11-16 00:00:00 +01:00
11,ES,STA_ES0126A,PM2.5,13.0,µg/m3,2013-11-01 00:00:00 +01:00
12,ES,STA_ES0126A,PM2.5,4.0,µg/m3,2013-11-13 00:00:00 +01:00
16,ES,STA_ES0126A,PM2.5,10.0,µg/m3,2013-05-13 00:00:00 +01:00
18,ES,STA_ES0126A,PM2.5,43.0,µg/m3,2013-12-13 00:00:00 +01:00
20,ES,STA_ES0126A,PM2.5,7.0,µg/m3,2013-05-31 00:00:00 +01:00
22,ES,STA_ES0126A,PM2.5,24.0,µg/m3,2013-12-22 00:00:00 +01:00
25,ES,STA_ES0126A,PM2.5,5.0,µg/m3,2013-06-18 00:00:00 +01:00
28,ES,STA_ES0126A,PM2.5,9.0,µg/m3,2013-06-21 00:00:00 +01:00
34,ES,STA_ES0126A,PM2.5,9.0,µg/m3,2013-08-30 00:00:00 +01:00
37,ES,STA_ES0126A,PM2.5,12.0,µg/m3,2013-09-02 00:00:00 +01:00
40,ES,STA_ES0126A,PM2.5,10.0,µg/m3,2013-09-08 00:00:00 +01:00
43,ES,STA_ES0126A,PM2.5,7.0,µg/m3,2013-09-20 00:00:00 +01:00
46,ES,STA_ES0126A,PM2.5,13.0,µg/m3,2013-09-23 00:00:00 +01:00
48,ES,STA_ES0126A,PM2.5,10.0,µg/m3,2013-09-17 00:00:00 +01:00
50,ES,STA_ES0126A,PM2.5,12.0,µg/m3,2013-09-14 00:00:00 +01:00
55,ES,STA_ES0126A,PM2.5,3.0,µg/m3,2013-09-29 00:00:00 +01:00
59,ES,STA_ES0126A,PM2.5,8.0,µg/m3,2013-10-11 00:00:00 +01:00
63,ES,STA_ES0126A,PM2.5,13.0,µg/m3,2013-10-17 00:00:00 +01:00
64,ES,STA_ES0126A,PM2.5,6.0,µg/m3,2013-10-20 00:00:00 +01:00
65,ES,STA_ES0126A,PM2.5,7.0,µg/m3,2013-10-26 00:00:00 +01:00
67,ES,STA_ES0126A,PM2.5,5.0,µg/m3,2013-11-04 00:00:00 +01:00
71,ES,STA_ES0126A,PM2.5,5.0,µg/m3,2013-11-10 00:00:00 +01:00
73,ES,STA_ES0126A,PM2.5,7.0,µg/m3,2013-11-07 00:00:00 +01:00
76,ES,STA_ES0126A,PM2.5,12.0,µg/m3,2013-11-25 00:00:00 +01:00
78,ES,STA_ES0126A,PM2.5,8.0,µg/m3,2013-11-19 00:00:00 +01:00
79,ES,STA_ES0126A,PM2.5,5.0,µg/m3,2013-11-22 00:00:00 +01:00
82,ES,STA_ES0126A,PM2.5,7.0,µg/m3,2013-12-01 00:00:00 +01:00
87,ES,STA_ES0126A,PM2.5,32.0,µg/m3,2013-12-10 00:00:00 +01:00
89,ES,STA_ES0126A,PM2.5,17.0,µg/m3,2013-12-16 00:00:00 +01:00
100,ES,STA_ES0126A,PM2.5,12.0,µg/m3,2013-10-14 00:00:00 +01:00
102,ES,STA_ES0126A,PM2.5,21.0,µg/m3,2013-12-07 00:00:00 +01:00
105,ES,STA_ES0126A,PM2.5,11.0,µg/m3,2013-11-28 00:00:00 +01:00
112,ES,STA_ES0126A,PM2.5,6.0,µg/m3,2013-10-29 00:00:00 +01:00
114,ES,STA_ES0126A,PM2.5,6.0,µg/m3,2013-10-23 00:00:00 +01:00
118,ES,STA_ES0126A,PM2.5,6.0,µg/m3,2013-09-11 00:00:00 +01:00
120,ES,STA_ES0126A,PM2.5,21.0,µg/m3,2013-09-26 00:00:00 +01:00
121,ES,STA_ES0126A,PM2.5,13.0,µg/m3,2013-10-08 00:00:00 +01:00
123,ES,STA_ES0126A,PM2.5,10.0,µg/m3,2013-10-02 00:00:00 +01:00
134,ES,STA_ES0126A,PM2.5,11.0,µg/m3,2013-09-05 00:00:00 +01:00
138,ES,STA_ES0126A,PM2.5,12.0,µg/m3,2013-06-27 00:00:00 +01:00
141,ES,STA_ES0126A,PM2.5,12.0,µg/m3,2013-07-22 00:00:00 +01:00
150,ES,STA_ES0126A,PM2.5,7.0,µg/m3,2013-06-12 00:00:00 +01:00
153,ES,STA_ES0126A,PM2.5,12.0,µg/m3,2013-07-13 00:00:00 +01:00
157,ES,STA_ES0126A,PM2.5,9.0,µg/m3,2013-06-15 00:00:00 +01:00
162,ES,STA_ES0126A,PM2.5,6.0,µg/m3,2013-05-22 00:00:00 +01:00
169,ES,STA_ES0126A,PM2.5,6.0,µg/m3,2013-04-22 00:00:00 +01:00
173,ES,STA_ES0126A,PM2.5,7.0,µg/m3,2013-01-28 00:00:00 +01:00
175,ES,STA_ES0126A,PM2.5,6.0,µg/m3,2013-05-04 00:00:00 +01:00
176,ES,STA_ES0126A,PM2.5,6.0,µg/m3,2013-05-07 00:00:00 +01:00
179,ES,STA_ES0126A,PM2.5,5.0,µg/m3,2013-01-16 00:00:00 +01:00
182,ES,STA_ES0126A,PM2.5,38.0,µg/m3,2013-01-07 00:00:00 +01:00
183,ES,STA_ES0126A,PM2.5,12.0,µg/m3,2013-01-25 00:00:00 +01:00
186,ES,STA_ES0126A,PM2.5,5.0,µg/m3,2013-02-03 00:00:00 +01:00
189,ES,STA_ES0126A,PM2.5,5.0,µg/m3,2013-02-09 00:00:00 +01:00
190,ES,STA_ES0126A,PM2.5,4.0,µg/m3,2013-02-06 00:00:00 +01:00
195,ES,STA_ES0126A,PM2.5,5.0,µg/m3,2013-03-08 00:00:00 +01:00
197,ES,STA_ES0126A,PM2.5,5.0,µg/m3,2013-04-10 00:00:00 +01:00
199,ES,STA_ES0126A,PM2.5,6.0,µg/m3,2013-04-07 00:00:00 +01:00
201,ES,STA_ES0126A,PM2.5,6.0,µg/m3,2013-03-23 00:00:00 +01:00
205,ES,STA_ES0126A,PM2.5,14.0,µg/m3,2013-04-16 00:00:00 +01:00
206,ES,STA_ES0126A,PM2.5,3.0,µg/m3,2013-04-01 00:00:00 +01:00
216,ES,STA_ES0126A,PM2.5,9.0,µg/m3,2013-02-24 00:00:00 +01:00
224,ES,STA_ES0126A,PM2.5,8.0,µg/m3,2013-04-19 00:00:00 +01:00
234,ES,STA_ES0126A,PM2.5,22.0,µg/m3,2013-01-10 00:00:00 +01:00
237,ES,STA_ES0126A,PM2.5,20.0,µg/m3,2013-01-01 00:00:00 +01:00
239,ES,STA_ES0126A,PM2.5,26.0,µg/m3,2013-01-04 00:00:00 +01:00
243,ES,STA_ES0126A,PM2.5,12.0,µg/m3,2013-02-27 00:00:00 +01:00
247,ES,STA_ES0126A,PM2.5,14.0,µg/m3,2013-03-02 00:00:00 +01:00
248,ES,STA_ES0126A,PM2.5,16.0,µg/m3,2013-02-18 00:00:00 +01:00
249,ES,STA_ES0126A,PM2.5,7.0,µg/m3,2013-02-21 00:00:00 +01:00
250,ES,STA_ES0126A,PM2.5,4.0,µg/m3,2013-02-12 00:00:00 +01:00
253,ES,STA_ES0126A,PM2.5,16.0,µg/m3,2013-02-15 00:00:00 +01:00
254,ES,STA_ES0126A,PM2.5,41.0,µg/m3,2013-01-31 00:00:00 +01:00
259,ES,STA_ES0126A,PM2.5,4.0,µg/m3,2013-04-04 00:00:00 +01:00
262,ES,STA_ES0126A,PM2.5,9.0,µg/m3,2013-03-17 00:00:00 +01:00
263,ES,STA_ES0126A,PM2.5,4.0,µg/m3,2013-03-14 00:00:00 +01:00
268,ES,STA_ES0126A,PM2.5,10.0,µg/m3,2013-03-05 00:00:00 +01:00
271,ES,STA_ES0126A,PM2.5,6.0,µg/m3,2013-03-20 00:00:00 +01:00
272,ES,STA_ES0126A,PM2.5,3.0,µg/m3,2013-03-29 00:00:00 +01:00
275,ES,STA_ES0126A,PM2.5,3.0,µg/m3,2013-03-26 00:00:00 +01:00
279,ES,STA_ES0126A,PM2.5,13.0,µg/m3,2013-04-25 00:00:00 +01:00
281,ES,STA_ES0126A,PM2.5,7.0,µg/m3,2013-05-01 00:00:00 +01:00
283,ES,STA_ES0126A,PM2.5,3.0,µg/m3,2013-04-28 00:00:00 +01:00
290,ES,STA_ES0126A,PM2.5,10.0,µg/m3,2013-04-13 00:00:00 +01:00
291,ES,STA_ES0126A,PM2.5,5.0,µg/m3,2013-05-10 00:00:00 +01:00
296,ES,STA_ES0126A,PM2.5,5.0,µg/m3,2013-05-28 00:00:00 +01:00
299,ES,STA_ES0126A,PM2.5,7.0,µg/m3,2013-06-03 00:00:00 +01:00
301,ES,STA_ES0126A,PM2.5,10.0,µg/m3,2013-06-06 00:00:00 +01:00
303,ES,STA_ES0126A,PM2.5,4.0,µg/m3,2013-05-19 00:00:00 +01:00
306,ES,STA_ES0126A,PM2.5,7.0,µg/m3,2013-05-25 00:00:00 +01:00
307,ES,STA_ES0126A,PM2.5,5.0,µg/m3,2013-06-09 00:00:00 +01:00
311,ES,STA_ES0126A,PM2.5,8.0,µg/m3,2013-06-24 00:00:00 +01:00
314,ES,STA_ES0126A,PM2.5,6.0,µg/m3,2013-07-04 00:00:00 +01:00
315,ES,STA_ES0126A,PM2.5,11.0,µg/m3,2013-07-01 00:00:00 +01:00
317,ES,STA_ES0126A,PM2.5,12.0,µg/m3,2013-07-07 00:00:00 +01:00
318,ES,STA_ES0126A,PM2.5,14.0,µg/m3,2013-07-10 00:00:00 +01:00
319,ES,STA_ES0126A,PM2.5,15.0,µg/m3,2013-07-19 00:00:00 +01:00
320,ES,STA_ES0126A,PM2.5,15.0,µg/m3,2013-07-16 00:00:00 +01:00
324,ES,STA_ES0126A,PM2.5,21.0,µg/m3,2013-08-24 00:00:00 +01:00
326,ES,STA_ES0126A,PM2.5,10.0,µg/m3,2013-08-18 00:00:00 +01:00
328,ES,STA_ES0126A,PM2.5,12.0,µg/m3,2013-08-15 00:00:00 +01:00
330,ES,STA_ES0126A,PM2.5,11.0,µg/m3,2013-08-12 00:00:00 +01:00
332,ES,STA_ES0126A,PM2.5,7.0,µg/m3,2013-08-03 00:00:00 +01:00
334,ES,STA_ES0126A,PM2.5,9.0,µg/m3,2013-08-06 00:00:00 +01:00
336,ES,STA_ES0126A,PM2.5,10.0,µg/m3,2013-07-25 00:00:00 +01:00
340,ES,STA_ES0126A,PM2.5,11.0,µg/m3,2013-07-31 00:00:00 +01:00
341,ES,STA_ES0126A,PM2.5,6.0,µg/m3,2013-07-28 00:00:00 +01:00
346,ES,STA_ES0126A,PM2.5,7.0,µg/m3,2013-08-09 00:00:00 +01:00
347,ES,STA_ES0126A,PM2.5,11.0,µg/m3,2013-08-21 00:00:00 +01:00
348,ES,STA_ES0126A,PM2.5,9.0,µg/m3,2013-08-27 00:00:00 +01:00
357,ES,STA_ES0126A,PM2.5,8.0,µg/m3,2013-10-05 00:00:00 +01:00
358,ES,STA_ES0126A,PM2.5,6.0,µg/m3,2013-12-19 00:00:00 +01:00
362,ES,STA_ES0126A,PM2.5,27.0,µg/m3,2013-12-04 00:00:00 +01:00
363,ES,STA_ES0126A,PM2.5,13.0,µg/m3,2013-12-31 00:00:00 +01:00
