,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
385,PT,STA-PT03084,O3,96.5,µg/m3,2014-07-04 10:00:00 +01:00
386,PT,STA-PT03084,O3,84.8,µg/m3,2014-07-03 14:00:00 +01:00
387,PT,STA-PT03084,O3,92.2,µg/m3,2014-07-04 09:00:00 +01:00
388,PT,STA-PT03084,O3,41.9,µg/m3,2014-02-26 07:00:00 +01:00
390,PT,STA-PT03084,O3,55.3,µg/m3,2014-06-30 19:00:00 +01:00
391,PT,STA-PT03084,O3,64.4,µg/m3,2014-07-01 23:00:00 +01:00
392,PT,STA-PT03084,O3,76.6,µg/m3,2014-07-01 16:00:00 +01:00
395,PT,STA-PT03084,O3,65.6,µg/m3,2014-07-02 13:00:00 +01:00
396,PT,STA-PT03084,O3,68.7,µg/m3,2014-07-02 23:00:00 +01:00
397,PT,STA-PT03084,O3,70.8,µg/m3,2014-07-02 18:00:00 +01:00
401,PT,STA-PT03084,O3,92.2,µg/m3,2014-07-04 16:00:00 +01:00
402,PT,STA-PT03084,O3,59.1,µg/m3,2014-02-27 16:00:00 +01:00
403,PT,STA-PT03084,O3,43.0,µg/m3,2014-07-04 22:00:00 +01:00
404,PT,STA-PT03084,O3,61.7,µg/m3,2014-02-27 23:00:00 +01:00
405,PT,STA-PT03084,O3,66.1,µg/m3,2014-02-27 14:00:00 +01:00
406,PT,STA-PT03084,O3,63.1,µg/m3,2014-02-28 00:00:00 +01:00
407,PT,STA-PT03084,O3,43.8,µg/m3,2014-02-27 07:00:00 +01:00
408,PT,STA-PT03084,O3,17.1,µg/m3,2014-02-26 22:00:00 +01:00
409,PT,STA-PT03084,O3,66.4,µg/m3,2014-07-04 20:00:00 +01:00
410,PT,STA-PT03084,O3,27.2,µg/m3,2014-02-26 09:00:00 +01:00
411,PT,STA-PT03084,O3,59.7,µg/m3,2014-07-04 21:00:00 +01:00
412,PT,STA-PT03084,O3,95.4,µg/m3,2014-07-04 13:00:00 +01:00
413,PT,STA-PT03084,O3,16.4,µg/m3,2014-02-25 23:00:00 +01:00
414,PT,STA-PT03084,O3,65.1,µg/m3,2014-02-27 21:00:00 +01:00
415,PT,STA-PT03084,O3,47.4,µg/m3,2014-02-27 03:00:00 +01:00
416,PT,STA-PT03084,O3,39.8,µg/m3,2014-07-05 00:00:00 +01:00
417,PT,STA-PT03084,O3,53.8,µg/m3,2014-02-27 17:00:00 +01:00
418,PT,STA-PT03084,O3,68.8,µg/m3,2014-02-28 08:00:00 +01:00
419,PT,STA-PT03084,O3,53.1,µg/m3,2014-02-28 09:00:00 +01:00
420,PT,STA-PT03084,O3,64.7,µg/m3,2014-03-01 01:00:00 +01:00
422,PT,STA-PT03084,O3,60.4,µg/m3,2014-03-01 18:00:00 +01:00
428,PT,STA-PT03084,O3,71.3,µg/m3,2014-03-01 06:00:00 +01:00
431,PT,STA-PT03084,O3,84.3,µg/m3,2014-02-28 16:00:00 +01:00
432,PT,STA-PT03084,O3,56.2,µg/m3,2014-06-30 01:00:00 +01:00
441,PT,STA-PT03084,O3,20.7,µg/m3,2014-06-28 05:00:00 +01:00
447,PT,STA-PT03084,O3,53.9,µg/m3,2014-06-28 00:00:00 +01:00
448,PT,STA-PT03084,O3,32.9,µg/m3,2014-06-28 04:00:00 +01:00
449,PT,STA-PT03084,O3,17.8,µg/m3,2014-06-28 06:00:00 +01:00
451,PT,STA-PT03084,O3,47.4,µg/m3,2014-07-01 01:00:00 +01:00
454,PT,STA-PT03084,O3,34.2,µg/m3,2014-07-01 00:00:00 +01:00
456,PT,STA-PT03084,O3,59.6,µg/m3,2014-06-30 10:00:00 +01:00
460,PT,STA-PT03084,O3,51.7,µg/m3,2014-06-30 07:00:00 +01:00
462,PT,STA-PT03084,O3,58.5,µg/m3,2014-07-02 06:00:00 +01:00
464,PT,STA-PT03084,O3,66.3,µg/m3,2014-07-01 10:00:00 +01:00
467,PT,STA-PT03084,O3,72.6,µg/m3,2014-07-01 12:00:00 +01:00
468,PT,STA-PT03084,O3,54.0,µg/m3,2014-07-01 07:00:00 +01:00
496,PT,STA-PT03084,O3,65.0,µg/m3,2014-06-27 19:00:00 +01:00
500,PT,STA-PT03084,O3,57.4,µg/m3,2014-06-23 18:00:00 +01:00
503,PT,STA-PT03084,O3,68.3,µg/m3,2014-06-23 13:00:00 +01:00
506,PT,STA-PT03084,O3,131.7,µg/m3,2014-06-15 18:00:00 +01:00
507,PT,STA-PT03084,O3,99.8,µg/m3,2014-06-15 10:00:00 +01:00
509,PT,STA-PT03084,O3,129.1,µg/m3,2014-06-15 19:00:00 +01:00
511,PT,STA-PT03084,O3,124.8,µg/m3,2014-06-15 20:00:00 +01:00
513,PT,STA-PT03084,O3,114.6,µg/m3,2014-06-15 12:00:00 +01:00
518,PT,STA-PT03084,O3,111.1,µg/m3,2014-06-15 22:00:00 +01:00
519,PT,STA-PT03084,O3,64.5,µg/m3,2014-06-16 00:00:00 +01:00
524,PT,STA-PT03084,O3,93.5,µg/m3,2014-06-16 20:00:00 +01:00
533,PT,STA-PT03084,O3,69.3,µg/m3,2014-06-11 06:00:00 +01:00
534,PT,STA-PT03084,O3,98.4,µg/m3,2014-06-13 15:00:00 +01:00
535,PT,STA-PT03084,O3,56.2,µg/m3,2014-06-11 08:00:00 +01:00
536,PT,STA-PT03084,O3,114.7,µg/m3,2014-06-13 00:00:00 +01:00
538,PT,STA-PT03084,O3,57.1,µg/m3,2014-06-12 09:00:00 +01:00
540,PT,STA-PT03084,O3,67.2,µg/m3,2014-06-22 08:00:00 +01:00
545,PT,STA-PT03084,O3,63.9,µg/m3,2014-06-22 03:00:00 +01:00
547,PT,STA-PT03084,O3,66.9,µg/m3,2014-06-21 23:00:00 +01:00
548,PT,STA-PT03084,O3,56.5,µg/m3,2014-06-20 23:00:00 +01:00
551,PT,STA-PT03084,O3,51.5,µg/m3,2014-06-19 06:00:00 +01:00
553,PT,STA-PT03084,O3,99.2,µg/m3,2014-06-18 15:00:00 +01:00
554,PT,STA-PT03084,O3,21.5,µg/m3,2014-06-20 02:00:00 +01:00
555,PT,STA-PT03084,O3,17.5,µg/m3,2014-06-20 07:00:00 +01:00
565,PT,STA-PT03084,O3,104.4,µg/m3,2014-06-01 16:00:00 +01:00
566,PT,STA-PT03084,O3,80.7,µg/m3,2014-06-02 07:00:00 +01:00
567,PT,STA-PT03084,O3,82.4,µg/m3,2014-06-03 17:00:00 +01:00
569,PT,STA-PT03084,O3,68.2,µg/m3,2014-06-03 12:00:00 +01:00
570,PT,STA-PT03084,O3,88.7,µg/m3,2014-06-04 22:00:00 +01:00
571,PT,STA-PT03084,O3,73.2,µg/m3,2014-06-03 23:00:00 +01:00
572,PT,STA-PT03084,O3,64.5,µg/m3,2014-06-06 17:00:00 +01:00
573,PT,STA-PT03084,O3,77.4,µg/m3,2014-06-07 04:00:00 +01:00
574,PT,STA-PT03084,O3,66.4,µg/m3,2014-06-06 16:00:00 +01:00
575,PT,STA-PT03084,O3,73.5,µg/m3,2014-06-06 23:00:00 +01:00
576,PT,STA-PT03084,O3,80.3,µg/m3,2014-06-07 18:00:00 +01:00
578,PT,STA-PT03084,O3,54.4,µg/m3,2014-06-05 10:00:00 +01:00
579,PT,STA-PT03084,O3,60.5,µg/m3,2014-06-07 23:00:00 +01:00
580,PT,STA-PT03084,O3,74.8,µg/m3,2014-06-10 16:00:00 +01:00
582,PT,STA-PT03084,O3,86.9,µg/m3,2014-06-11 15:00:00 +01:00
593,PT,STA-PT03084,O3,99.5,µg/m3,2014-03-18 03:00:00 +01:00
594,PT,STA-PT03084,O3,110.2,µg/m3,2014-03-17 15:00:00 +01:00
596,PT,STA-PT03084,O3,92.5,µg/m3,2014-03-17 02:00:00 +01:00
599,PT,STA-PT03084,O3,102.2,µg/m3,2014-03-16 19:00:00 +01:00
601,PT,STA-PT03084,O3,69.4,µg/m3,2014-03-16 08:00:00 +01:00
602,PT,STA-PT03084,O3,121.4,µg/m3,2014-03-16 17:00:00 +01:00
603,PT,STA-PT03084,O3,112.5,µg/m3,2014-03-16 18:00:00 +01:00
604,PT,STA-PT03084,O3,113.2,µg/m3,2014-03-16 04:00:00 +01:00
606,PT,STA-PT03084,O3,90.7,µg/m3,2014-03-16 20:00:00 +01:00
609,PT,STA-PT03084,O3,115.9,µg/m3,2014-03-16 02:00:00 +01:00
613,PT,STA-PT03084,O3,64.8,µg/m3,2014-03-11 11:00:00 +01:00
614,PT,STA-PT03084,O3,104.7,µg/m3,2014-03-13 20:00:00 +01:00
621,PT,STA-PT03084,O3,96.1,µg/m3,2014-03-13 03:00:00 +01:00
622,PT,STA-PT03084,O3,53.3,µg/m3,2014-03-14 05:00:00 +01:00
623,PT,STA-PT03084,O3,79.8,µg/m3,2014-03-14 21:00:00 +01:00
624,PT,STA-PT03084,O3,113.7,µg/m3,2014-03-15 16:00:00 +01:00
626,PT,STA-PT03084,O3,106.3,µg/m3,2014-03-15 14:00:00 +01:00
628,PT,STA-PT03084,O3,111.1,µg/m3,2014-03-12 21:00:00 +01:00
630,PT,STA-PT03084,O3,88.7,µg/m3,2014-03-14 20:00:00 +01:00
634,PT,STA-PT03084,O3,59.0,µg/m3,2014-03-11 21:00:00 +01:00
635,PT,STA-PT03084,O3,93.9,µg/m3,2014-03-14 15:00:00 +01:00
637,PT,STA-PT03084,O3,86.9,µg/m3,2014-03-15 02:00:00 +01:00
639,PT,STA-PT03084,O3,16.4,µg/m3,2014-03-14 08:00:00 +01:00
641,PT,STA-PT03084,O3,97.2,µg/m3,2014-03-24 17:00:00 +01:00
642,PT,STA-PT03084,O3,78.5,µg/m3,2014-03-24 22:00:00 +01:00
643,PT,STA-PT03084,O3,94.6,µg/m3,2014-03-25 22:00:00 +01:00
644,PT,STA-PT03084,O3,81.1,µg/m3,2014-03-24 12:00:00 +01:00
652,PT,STA-PT03084,O3,93.1,µg/m3,2014-03-22 17:00:00 +01:00
653,PT,STA-PT03084,O3,89.3,µg/m3,2014-03-23 03:00:00 +01:00
657,PT,STA-PT03084,O3,39.9,µg/m3,2014-03-19 13:00:00 +01:00
658,PT,STA-PT03084,O3,98.6,µg/m3,2014-03-18 11:00:00 +01:00
662,PT,STA-PT03084,O3,86.9,µg/m3,2014-03-19 04:00:00 +01:00
663,PT,STA-PT03084,O3,85.2,µg/m3,2014-03-20 10:00:00 +01:00
664,PT,STA-PT03084,O3,74.3,µg/m3,2014-03-20 09:00:00 +01:00
666,PT,STA-PT03084,O3,99.3,µg/m3,2014-03-19 16:00:00 +01:00
673,PT,STA-PT03084,O3,94.6,µg/m3,2014-03-20 23:00:00 +01:00
674,PT,STA-PT03084,O3,67.6,µg/m3,2014-03-21 14:00:00 +01:00
678,PT,STA-PT03084,O3,71.6,µg/m3,2014-03-09 06:00:00 +01:00
679,PT,STA-PT03084,O3,60.0,µg/m3,2014-07-13 16:00:00 +01:00
680,PT,STA-PT03084,O3,60.5,µg/m3,2014-07-13 12:00:00 +01:00
681,PT,STA-PT03084,O3,69.5,µg/m3,2014-03-09 04:00:00 +01:00
682,PT,STA-PT03084,O3,56.1,µg/m3,2014-07-13 11:00:00 +01:00
683,PT,STA-PT03084,O3,75.6,µg/m3,2014-07-14 16:00:00 +01:00
