Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE069,DEBE069,SPO.DE_DEBE069_PM1_dataGroup1,SPP.DE_DEBE069_PM1_automatic_light-scat_Duration-30minute,SAM.DE_DEBE069_2,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,750.6200000000,µg/m3,2020-01-01 00:00:00 +01:00,2020-01-01 01:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE069,DEBE069,SPO.DE_DEBE069_PM1_dataGroup1,SPP.DE_DEBE069_PM1_automatic_light-scat_Duration-30minute,SAM.DE_DEBE069_2,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,234.4300000000,µg/m3,2020-01-01 01:00:00 +01:00,2020-01-01 02:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE069,DEBE069,SPO.DE_DEBE069_PM1_dataGroup1,SPP.DE_DEBE069_PM1_automatic_light-scat_Duration-30minute,SAM.DE_DEBE069_2,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,113.3500000000,µg/m3,2020-01-01 02:00:00 +01:00,2020-01-01 03:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE069,DEBE069,SPO.DE_DEBE069_PM1_dataGroup1,SPP.DE_DEBE069_PM1_automatic_light-scat_Duration-30minute,SAM.DE_DEBE069_2,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,77.6900000000,µg/m3,2020-01-01 03:00:00 +01:00,2020-01-01 04:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE069,DEBE069,SPO.DE_DEBE069_PM1_dataGroup1,SPP.DE_DEBE069_PM1_automatic_light-scat_Duration-30minute,SAM.DE_DEBE069_2,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,43.1900000000,µg/m3,2020-01-01 04:00:00 +01:00,2020-01-01 05:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE069,DEBE069,SPO.DE_DEBE069_PM1_dataGroup1,SPP.DE_DEBE069_PM1_automatic_light-scat_Duration-30minute,SAM.DE_DEBE069_2,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,29.8400000000,µg/m3,2020-01-01 05:00:00 +01:00,2020-01-01 06:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE069,DEBE069,SPO.DE_DEBE069_PM1_dataGroup1,SPP.DE_DEBE069_PM1_automatic_light-scat_Duration-30minute,SAM.DE_DEBE069_2,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,27.2200000000,µg/m3,2020-01-01 06:00:00 +01:00,2020-01-01 07:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE069,DEBE069,SPO.DE_DEBE069_PM1_dataGroup1,SPP.DE_DEBE069_PM1_automatic_light-scat_Duration-30minute,SAM.DE_DEBE069_2,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,25.7800000000,µg/m3,2020-01-01 07:00:00 +01:00,2020-01-01 08:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE069,DEBE069,SPO.DE_DEBE069_PM1_dataGroup1,SPP.DE_DEBE069_PM1_automatic_light-scat_Duration-30minute,SAM.DE_DEBE069_2,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,29.0200000000,µg/m3,2020-01-01 08:00:00 +01:00,2020-01-01 09:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE069,DEBE069,SPO.DE_DEBE069_PM1_dataGroup1,SPP.DE_DEBE069_PM1_automatic_light-scat_Duration-30minute,SAM.DE_DEBE069_2,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,31.6800000000,µg/m3,2020-01-01 09:00:00 +01:00,2020-01-01 10:00:00 +01:00,1,3
