,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,GB,Station_GB0566A,PM2.5,37.1,µg/m3,2020-01-01 00:00:00 +01:00
1,GB,Station_GB0566A,PM2.5,45.7,µg/m3,2020-01-01 02:00:00 +01:00
2,GB,Station_GB0566A,PM2.5,38.8,µg/m3,2020-01-01 01:00:00 +01:00
3,GB,Station_GB0566A,PM2.5,48.8,µg/m3,2020-01-01 04:00:00 +01:00
4,GB,Station_GB0566A,PM2.5,45.5,µg/m3,2020-01-01 03:00:00 +01:00
5,GB,Station_GB0566A,PM2.5,42.8,µg/m3,2020-01-01 06:00:00 +01:00
6,GB,Station_GB0566A,PM2.5,43.6,µg/m3,2020-01-01 05:00:00 +01:00
7,GB,Station_GB0566A,PM2.5,42.7,µg/m3,2020-01-01 07:00:00 +01:00
8,GB,Station_GB0566A,PM2.5,38.2,µg/m3,2020-01-01 08:00:00 +01:00
9,GB,Station_GB0566A,PM2.5,42.5,µg/m3,2020-01-01 09:00:00 +01:00
10,GB,Station_GB0566A,PM2.5,40.3,µg/m3,2020-01-01 10:00:00 +01:00
11,GB,Station_GB0566A,PM2.5,39.1,µg/m3,2020-01-01 11:00:00 +01:00
12,GB,Station_GB0566A,PM2.5,41.3,µg/m3,2020-01-01 12:00:00 +01:00
13,GB,Station_GB0566A,PM2.5,42.2,µg/m3,2020-01-01 13:00:00 +01:00
14,GB,Station_GB0566A,PM2.5,42.0,µg/m3,2020-01-01 14:00:00 +01:00
15,GB,Station_GB0566A,PM2.5,35.9,µg/m3,2020-01-01 15:00:00 +01:00
16,GB,Station_GB0566A,PM2.5,33.1,µg/m3,2020-01-01 16:00:00 +01:00
17,GB,Station_GB0566A,PM2.5,35.0,µg/m3,2020-01-01 17:00:00 +01:00
18,GB,Station_GB0566A,PM2.5,33.7,µg/m3,2020-01-01 18:00:00 +01:00
19,GB,Station_GB0566A,PM2.5,28.0,µg/m3,2020-01-01 21:00:00 +01:00
20,GB,Station_GB0566A,PM2.5,34.0,µg/m3,2020-01-01 19:00:00 +01:00
21,GB,Station_GB0566A,PM2.5,30.9,µg/m3,2020-01-01 20:00:00 +01:00
22,GB,Station_GB0566A,PM2.5,27.6,µg/m3,2020-01-01 22:00:00 +01:00
23,GB,Station_GB0566A,PM2.5,22.9,µg/m3,2020-01-02 00:00:00 +01:00
24,GB,Station_GB0566A,PM2.5,25.7,µg/m3,2020-01-01 23:00:00 +01:00
25,GB,Station_GB0566A,PM2.5,17.3,µg/m3,2020-01-02 02:00:00 +01:00
26,GB,Station_GB0566A,PM2.5,20.9,µg/m3,2020-01-02 01:00:00 +01:00
27,GB,Station_GB0566A,PM2.5,13.9,µg/m3,2020-01-02 04:00:00 +01:00
28,GB,Station_GB0566A,PM2.5,17.4,µg/m3,2020-01-02 03:00:00 +01:00
29,GB,Station_GB0566A,PM2.5,14.6,µg/m3,2020-01-02 06:00:00 +01:00
30,GB,Station_GB0566A,PM2.5,14.9,µg/m3,2020-01-02 05:00:00 +01:00
31,GB,Station_GB0566A,PM2.5,11.1,µg/m3,2020-01-02 07:00:00 +01:00
32,GB,Station_GB0566A,PM2.5,9.5,µg/m3,2020-01-02 08:00:00 +01:00
33,GB,Station_GB0566A,PM2.5,11.2,µg/m3,2020-01-02 09:00:00 +01:00
34,GB,Station_GB0566A,PM2.5,9.5,µg/m3,2020-01-02 10:00:00 +01:00
35,GB,Station_GB0566A,PM2.5,8.4,µg/m3,2020-01-02 11:00:00 +01:00
36,GB,Station_GB0566A,PM2.5,8.4,µg/m3,2020-01-02 12:00:00 +01:00
37,GB,Station_GB0566A,PM2.5,10.5,µg/m3,2020-01-02 13:00:00 +01:00
38,GB,Station_GB0566A,PM2.5,13.0,µg/m3,2020-01-02 14:00:00 +01:00
39,GB,Station_GB0566A,PM2.5,11.6,µg/m3,2020-01-02 15:00:00 +01:00
40,GB,Station_GB0566A,PM2.5,8.8,µg/m3,2020-01-02 16:00:00 +01:00
41,GB,Station_GB0566A,PM2.5,9.5,µg/m3,2020-01-02 18:00:00 +01:00
42,GB,Station_GB0566A,PM2.5,8.8,µg/m3,2020-01-02 17:00:00 +01:00
43,GB,Station_GB0566A,PM2.5,9.9,µg/m3,2020-01-02 19:00:00 +01:00
44,GB,Station_GB0566A,PM2.5,8.7,µg/m3,2020-01-02 20:00:00 +01:00
45,GB,Station_GB0566A,PM2.5,8.8,µg/m3,2020-01-02 21:00:00 +01:00
46,GB,Station_GB0566A,PM2.5,11.4,µg/m3,2020-01-02 22:00:00 +01:00
47,GB,Station_GB0566A,PM2.5,8.8,µg/m3,2020-01-03 00:00:00 +01:00
48,GB,Station_GB0566A,PM2.5,11.8,µg/m3,2020-01-02 23:00:00 +01:00
49,GB,Station_GB0566A,PM2.5,8.9,µg/m3,2020-01-03 02:00:00 +01:00
50,GB,Station_GB0566A,PM2.5,9.3,µg/m3,2020-01-03 01:00:00 +01:00
51,GB,Station_GB0566A,PM2.5,5.3,µg/m3,2020-01-03 03:00:00 +01:00
52,GB,Station_GB0566A,PM2.5,4.9,µg/m3,2020-01-03 04:00:00 +01:00
53,GB,Station_GB0566A,PM2.5,4.4,µg/m3,2020-01-03 05:00:00 +01:00
54,GB,Station_GB0566A,PM2.5,4.1,µg/m3,2020-01-03 06:00:00 +01:00
55,GB,Station_GB0566A,PM2.5,3.4,µg/m3,2020-01-03 07:00:00 +01:00
56,GB,Station_GB0566A,PM2.5,5.0,µg/m3,2020-01-03 08:00:00 +01:00
57,GB,Station_GB0566A,PM2.5,4.7,µg/m3,2020-01-03 09:00:00 +01:00
58,GB,Station_GB0566A,PM2.5,4.9,µg/m3,2020-01-03 10:00:00 +01:00
59,GB,Station_GB0566A,PM2.5,9.1,µg/m3,2020-01-03 11:00:00 +01:00
60,GB,Station_GB0566A,PM2.5,10.4,µg/m3,2020-01-03 12:00:00 +01:00
61,GB,Station_GB0566A,PM2.5,7.2,µg/m3,2020-01-03 13:00:00 +01:00
62,GB,Station_GB0566A,PM2.5,8.4,µg/m3,2020-01-03 14:00:00 +01:00
63,GB,Station_GB0566A,PM2.5,10.8,µg/m3,2020-01-03 15:00:00 +01:00
64,GB,Station_GB0566A,PM2.5,9.6,µg/m3,2020-01-03 16:00:00 +01:00
65,GB,Station_GB0566A,PM2.5,8.3,µg/m3,2020-01-03 17:00:00 +01:00
66,GB,Station_GB0566A,PM2.5,10.7,µg/m3,2020-01-03 18:00:00 +01:00
67,GB,Station_GB0566A,PM2.5,12.9,µg/m3,2020-01-03 19:00:00 +01:00
68,GB,Station_GB0566A,PM2.5,11.0,µg/m3,2020-01-03 20:00:00 +01:00
69,GB,Station_GB0566A,PM2.5,11.6,µg/m3,2020-01-03 21:00:00 +01:00
70,GB,Station_GB0566A,PM2.5,9.0,µg/m3,2020-01-03 22:00:00 +01:00
71,GB,Station_GB0566A,PM2.5,8.3,µg/m3,2020-01-04 00:00:00 +01:00
72,GB,Station_GB0566A,PM2.5,11.1,µg/m3,2020-01-03 23:00:00 +01:00
73,GB,Station_GB0566A,PM2.5,10.0,µg/m3,2020-01-04 02:00:00 +01:00
74,GB,Station_GB0566A,PM2.5,7.5,µg/m3,2020-01-04 01:00:00 +01:00
75,GB,Station_GB0566A,PM2.5,9.7,µg/m3,2020-01-04 04:00:00 +01:00
76,GB,Station_GB0566A,PM2.5,9.3,µg/m3,2020-01-04 03:00:00 +01:00
77,GB,Station_GB0566A,PM2.5,8.6,µg/m3,2020-01-04 06:00:00 +01:00
78,GB,Station_GB0566A,PM2.5,10.8,µg/m3,2020-01-04 05:00:00 +01:00
79,GB,Station_GB0566A,PM2.5,8.1,µg/m3,2020-01-04 07:00:00 +01:00
80,GB,Station_GB0566A,PM2.5,6.5,µg/m3,2020-01-04 10:00:00 +01:00
81,GB,Station_GB0566A,PM2.5,9.3,µg/m3,2020-01-04 08:00:00 +01:00
82,GB,Station_GB0566A,PM2.5,7.2,µg/m3,2020-01-04 09:00:00 +01:00
83,GB,Station_GB0566A,PM2.5,6.5,µg/m3,2020-01-04 11:00:00 +01:00
84,GB,Station_GB0566A,PM2.5,7.3,µg/m3,2020-01-04 12:00:00 +01:00
85,GB,Station_GB0566A,PM2.5,7.1,µg/m3,2020-01-04 13:00:00 +01:00
86,GB,Station_GB0566A,PM2.5,10.5,µg/m3,2020-01-04 14:00:00 +01:00
87,GB,Station_GB0566A,PM2.5,8.1,µg/m3,2020-01-04 15:00:00 +01:00
88,GB,Station_GB0566A,PM2.5,7.5,µg/m3,2020-01-04 17:00:00 +01:00
89,GB,Station_GB0566A,PM2.5,6.1,µg/m3,2020-01-04 16:00:00 +01:00
90,GB,Station_GB0566A,PM2.5,5.4,µg/m3,2020-01-04 18:00:00 +01:00
91,GB,Station_GB0566A,PM2.5,11.3,µg/m3,2020-01-04 19:00:00 +01:00
92,GB,Station_GB0566A,PM2.5,11.5,µg/m3,2020-01-04 20:00:00 +01:00
93,GB,Station_GB0566A,PM2.5,17.3,µg/m3,2020-01-04 21:00:00 +01:00
94,GB,Station_GB0566A,PM2.5,21.2,µg/m3,2020-01-04 22:00:00 +01:00
95,GB,Station_GB0566A,PM2.5,16.8,µg/m3,2020-01-05 00:00:00 +01:00
96,GB,Station_GB0566A,PM2.5,17.9,µg/m3,2020-01-04 23:00:00 +01:00
97,GB,Station_GB0566A,PM2.5,12.7,µg/m3,2020-01-05 02:00:00 +01:00
98,GB,Station_GB0566A,PM2.5,13.0,µg/m3,2020-01-05 01:00:00 +01:00
99,GB,Station_GB0566A,PM2.5,9.5,µg/m3,2020-01-05 04:00:00 +01:00
100,GB,Station_GB0566A,PM2.5,9.8,µg/m3,2020-01-05 03:00:00 +01:00
101,GB,Station_GB0566A,PM2.5,6.1,µg/m3,2020-01-05 06:00:00 +01:00
102,GB,Station_GB0566A,PM2.5,8.2,µg/m3,2020-01-05 05:00:00 +01:00
103,GB,Station_GB0566A,PM2.5,4.3,µg/m3,2020-01-05 07:00:00 +01:00
104,GB,Station_GB0566A,PM2.5,4.6,µg/m3,2020-01-05 08:00:00 +01:00
105,GB,Station_GB0566A,PM2.5,5.2,µg/m3,2020-01-05 10:00:00 +01:00
106,GB,Station_GB0566A,PM2.5,4.2,µg/m3,2020-01-05 09:00:00 +01:00
107,GB,Station_GB0566A,PM2.5,5.5,µg/m3,2020-01-05 11:00:00 +01:00
108,GB,Station_GB0566A,PM2.5,5.3,µg/m3,2020-01-05 12:00:00 +01:00
109,GB,Station_GB0566A,PM2.5,4.1,µg/m3,2020-01-05 13:00:00 +01:00
110,GB,Station_GB0566A,PM2.5,3.6,µg/m3,2020-01-05 14:00:00 +01:00
111,GB,Station_GB0566A,PM2.5,3.9,µg/m3,2020-01-05 15:00:00 +01:00
