Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
GB,Station_GB0682A,PM2.5,6.3,µg/m3,2014-06-25 00:00:00 +01:00
GB,Station_GB0682A,PM2.5,2.0,µg/m3,2014-06-25 01:00:00 +01:00
GB,Station_GB0682A,PM2.5,5.1,µg/m3,2014-06-25 05:00:00 +01:00
GB,Station_GB0682A,PM2.5,1.8,µg/m3,2014-06-25 03:00:00 +01:00
GB,Station_GB0682A,PM2.5,4.7,µg/m3,2014-06-25 04:00:00 +01:00
GB,Station_GB0682A,PM2.5,7.8,µg/m3,2014-06-25 19:00:00 +01:00
GB,Station_GB0682A,PM2.5,6.7,µg/m3,2014-06-26 02:00:00 +01:00
GB,Station_GB0682A,PM2.5,13.4,µg/m3,2014-06-25 20:00:00 +01:00
GB,Station_GB0682A,PM2.5,5.0,µg/m3,2014-06-26 01:00:00 +01:00
GB,Station_GB0682A,PM2.5,6.9,µg/m3,2014-06-26 00:00:00 +01:00
GB,Station_GB0682A,PM2.5,14.6,µg/m3,2014-06-27 02:00:00 +01:00
GB,Station_GB0682A,PM2.5,18.2,µg/m3,2014-06-27 00:00:00 +01:00
GB,Station_GB0682A,PM2.5,20.7,µg/m3,2014-06-27 08:00:00 +01:00
GB,Station_GB0682A,PM2.5,10.6,µg/m3,2014-06-28 02:00:00 +01:00
GB,Station_GB0682A,PM2.5,16.0,µg/m3,2014-06-27 18:00:00 +01:00
GB,Station_GB0682A,PM2.5,16.6,µg/m3,2014-06-27 19:00:00 +01:00
GB,Station_GB0682A,PM2.5,20.1,µg/m3,2014-06-27 20:00:00 +01:00
GB,Station_GB0682A,PM2.5,23.0,µg/m3,2014-07-04 10:00:00 +01:00
GB,Station_GB0682A,PM2.5,20.5,µg/m3,2014-07-04 18:00:00 +01:00
GB,Station_GB0682A,PM2.5,4.3,µg/m3,2014-07-05 03:00:00 +01:00
GB,Station_GB0682A,PM2.5,17.4,µg/m3,2014-07-03 12:00:00 +01:00
GB,Station_GB0682A,PM2.5,21.9,µg/m3,2014-07-03 17:00:00 +01:00
GB,Station_GB0682A,PM2.5,10.1,µg/m3,2014-07-04 03:00:00 +01:00
GB,Station_GB0682A,PM2.5,19.7,µg/m3,2014-07-04 08:00:00 +01:00
GB,Station_GB0682A,PM2.5,14.6,µg/m3,2014-07-03 23:00:00 +01:00
GB,Station_GB0682A,PM2.5,20.2,µg/m3,2014-07-04 06:00:00 +01:00
GB,Station_GB0682A,PM2.5,20.6,µg/m3,2014-07-02 21:00:00 +01:00
GB,Station_GB0682A,PM2.5,24.2,µg/m3,2014-07-02 19:00:00 +01:00
GB,Station_GB0682A,PM2.5,24.4,µg/m3,2014-07-03 06:00:00 +01:00
GB,Station_GB0682A,PM2.5,16.9,µg/m3,2014-07-03 13:00:00 +01:00
GB,Station_GB0682A,PM2.5,19.7,µg/m3,2014-07-03 11:00:00 +01:00
GB,Station_GB0682A,PM2.5,22.0,µg/m3,2014-07-03 10:00:00 +01:00
GB,Station_GB0682A,PM2.5,23.8,µg/m3,2014-07-03 08:00:00 +01:00
GB,Station_GB0682A,PM2.5,20.1,µg/m3,2014-07-05 11:00:00 +01:00
GB,Station_GB0682A,PM2.5,11.0,µg/m3,2014-07-06 01:00:00 +01:00
GB,Station_GB0682A,PM2.5,16.7,µg/m3,2014-07-06 00:00:00 +01:00
GB,Station_GB0682A,PM2.5,16.5,µg/m3,2014-07-05 18:00:00 +01:00
GB,Station_GB0682A,PM2.5,9.6,µg/m3,2014-07-06 04:00:00 +01:00
GB,Station_GB0682A,PM2.5,15.0,µg/m3,2014-07-06 02:00:00 +01:00
GB,Station_GB0682A,PM2.5,14.2,µg/m3,2014-07-06 06:00:00 +01:00
