,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,GB,Station_GB0682A,PM2.5,11.75,µg/m3,2013-04-06 00:00:00 +01:00
1,GB,Station_GB0682A,PM2.5,14.21,µg/m3,2013-04-04 00:00:00 +01:00
2,GB,Station_GB0682A,PM2.5,25.46,µg/m3,2013-04-07 00:00:00 +01:00
3,GB,Station_GB0682A,PM2.5,54.79,µg/m3,2013-04-10 00:00:00 +01:00
4,GB,Station_GB0682A,PM2.5,13.92,µg/m3,2013-04-13 00:00:00 +01:00
5,GB,Station_GB0682A,PM2.5,16.63,µg/m3,2013-04-18 00:00:00 +01:00
6,GB,Station_GB0682A,PM2.5,10.46,µg/m3,2013-04-19 00:00:00 +01:00
7,GB,Station_GB0682A,PM2.5,21.38,µg/m3,2013-04-24 00:00:00 +01:00
8,GB,Station_GB0682A,PM2.5,11.63,µg/m3,2013-10-28 00:00:00 +01:00
9,GB,Station_GB0682A,PM2.5,10.38,µg/m3,2013-10-27 00:00:00 +01:00
10,GB,Station_GB0682A,PM2.5,24.92,µg/m3,2013-03-09 00:00:00 +01:00
11,GB,Station_GB0682A,PM2.5,6.75,µg/m3,2013-03-12 00:00:00 +01:00
12,GB,Station_GB0682A,PM2.5,18.54,µg/m3,2013-03-25 00:00:00 +01:00
13,GB,Station_GB0682A,PM2.5,26.71,µg/m3,2013-03-21 00:00:00 +01:00
14,GB,Station_GB0682A,PM2.5,36.13,µg/m3,2013-03-08 00:00:00 +01:00
15,GB,Station_GB0682A,PM2.5,15.58,µg/m3,2013-03-15 00:00:00 +01:00
16,GB,Station_GB0682A,PM2.5,6.96,µg/m3,2013-02-22 00:00:00 +01:00
17,GB,Station_GB0682A,PM2.5,9.29,µg/m3,2013-02-24 00:00:00 +01:00
18,GB,Station_GB0682A,PM2.5,14.33,µg/m3,2013-02-25 00:00:00 +01:00
19,GB,Station_GB0682A,PM2.5,24.38,µg/m3,2013-02-16 00:00:00 +01:00
20,GB,Station_GB0682A,PM2.5,39.5,µg/m3,2013-02-18 00:00:00 +01:00
21,GB,Station_GB0682A,PM2.5,27.67,µg/m3,2013-02-20 00:00:00 +01:00
22,GB,Station_GB0682A,PM2.5,42.83,µg/m3,2013-02-19 00:00:00 +01:00
23,GB,Station_GB0682A,PM2.5,18.5,µg/m3,2013-02-09 00:00:00 +01:00
24,GB,Station_GB0682A,PM2.5,46.13,µg/m3,2013-02-13 00:00:00 +01:00
26,GB,Station_GB0682A,PM2.5,8.4,µg/m3,2013-12-21 00:00:00 +01:00
27,GB,Station_GB0682A,PM2.5,18.99,µg/m3,2013-12-19 00:00:00 +01:00
28,GB,Station_GB0682A,PM2.5,52.58,µg/m3,2013-12-12 00:00:00 +01:00
29,GB,Station_GB0682A,PM2.5,19.25,µg/m3,2013-12-03 00:00:00 +01:00
30,GB,Station_GB0682A,PM2.5,17.29,µg/m3,2013-11-29 00:00:00 +01:00
31,GB,Station_GB0682A,PM2.5,11.5,µg/m3,2013-04-28 00:00:00 +01:00
32,GB,Station_GB0682A,PM2.5,7.08,µg/m3,2013-04-27 00:00:00 +01:00
33,GB,Station_GB0682A,PM2.5,11.0,µg/m3,2013-05-17 00:00:00 +01:00
34,GB,Station_GB0682A,PM2.5,15.96,µg/m3,2013-05-10 00:00:00 +01:00
35,GB,Station_GB0682A,PM2.5,11.25,µg/m3,2013-06-05 00:00:00 +01:00
36,GB,Station_GB0682A,PM2.5,8.71,µg/m3,2013-06-03 00:00:00 +01:00
37,GB,Station_GB0682A,PM2.5,4.81,µg/m3,2013-06-08 00:00:00 +01:00
38,GB,Station_GB0682A,PM2.5,9.96,µg/m3,2013-06-10 00:00:00 +01:00
39,GB,Station_GB0682A,PM2.5,15.19,µg/m3,2013-05-27 00:00:00 +01:00
40,GB,Station_GB0682A,PM2.5,21.55,µg/m3,2013-05-19 00:00:00 +01:00
41,GB,Station_GB0682A,PM2.5,10.42,µg/m3,2013-05-25 00:00:00 +01:00
42,GB,Station_GB0682A,PM2.5,8.75,µg/m3,2013-05-24 00:00:00 +01:00
43,GB,Station_GB0682A,PM2.5,16.78,µg/m3,2013-07-27 00:00:00 +01:00
44,GB,Station_GB0682A,PM2.5,17.91,µg/m3,2013-08-15 00:00:00 +01:00
45,GB,Station_GB0682A,PM2.5,10.0,µg/m3,2013-09-01 00:00:00 +01:00
