country iso code,city_name,station_european_code,type_of_station,station_type_of_area,component_caption,statistic_value (µg/m3),above_AQG?
PL,Katowice,PL0008A,Background,urban,O3,172.9,1
PL,Konin,PL0031A,Background,suburban,O3,139.6,1
PL,Warszawa,PL0044A,Background,urban,O3,142.0,1
PL,Gdynia,PL0048A,Background,urban,O3,123.6,1
PL,Gdansk,PL0049A,Background,urban,O3,133.7,1
PL,Gdansk,PL0052A,Background,urban,O3,133.8,1
PL,Bydgoszcz,PL0064A,Background,urban,O3,154.7,1
PL,Torun,PL0071A,Background,urban,O3,143.8,1
PL,Lódz,PL0096A,Background,urban,O3,153.8,1
PL,Radom,PL0138A,Background,urban,O3,133.2,1
PL,Warszawa,PL0141A,Background,urban,O3,147.2,1
PL,Warszawa,PL0143A,Background,urban,O3,150.9,1
PL,Bialystok,PL0149A,Background,suburban,O3,146.4,1
PL,Olsztyn,PL0175A,Background,urban,O3,133.5,1
PL,Czestochowa,PL0184A,Background,urban,O3,166.4,1
PL,Jelenia Góra,PL0189A,Background,urban,O3,144.1,1
PL,Legnica,PL0190A,Background,urban,O3,153.0,1
PL,Walbrzych,PL0192A,Background,urban,O3,146.8,1
PL,Wroclaw,PL0194A,Background,urban,O3,131.4,1
PL,Gorzów Wielkopolski,PL0209A,Background,urban,O3,162.9,1
PL,Bielsko-Biala,PL0234A,Background,urban,O3,163.3,1
PL,Rybnik,PL0239A,Background,urban,O3,163.0,1
PL,Zabrze,PL0242A,Background,urban,O3,162.9,1
PL,Poznan,PL0245A,Background,urban,O3,134.7,1
PL,Szczecin,PL0248A,Background,urban,O3,127.5,1
PL,Kielce,PL0283A,Background,urban,O3,149.9,1
PL,Elblag,PL0295A,Background,urban,O3,136.1,1
PL,Kraków,PL0501A,Background,urban,O3,144.0,1
PL,Tarnów,PL0502A,Background,urban,O3,134.8,1
PL,Lublin,PL0507A,Background,urban,O3,139.4,1
PL,Piotrków Trybunalski,PL0509A,Background,urban,O3,158.0,1
PL,Gdynia,PL0520A,Background,urban,O3,124.7,1
PL,Siedlce,PL0538A,Background,urban,O3,135.8,1
PT,Matosinhos,PT01021,Background,suburban,O3,165.5,1
PT,Valongo,PT01023,Background,suburban,O3,168.8,1
PT,Paredes,PT01025,Background,suburban,O3,133.1,1
PT,Matosinhos,PT01034,Background,suburban,O3,135.5,1
PT,Braga,PT01042,Background,suburban,O3,183.6,1
PT,Porto,PT01050,Background,urban,O3,140.8,1
PT,Vila Nova de Gaia,PT01053,Background,urban,O3,132.6,1
PT,Seixal,PT03063,Background,suburban,O3,163.4,1
PT,Lisboa,PT03071,Background,urban,O3,158.5,1
PT,Amadora,PT03082,Background,urban,O3,137.3,1
PT,Almada,PT03083,Background,urban,O3,173.2,1
PT,Lisboa,PT03087,Background,urban,O3,169.3,1
PT,Setúbal,PT03093,Background,urban,O3,162.8,1
PT,Vila Franca de Xira,PT03101,Background,urban,O3,167.5,1
PT,Faro,PT05007,Background,urban,O3,148.9,1
RO,Craiova,RO0080A,Traffic,urban,O3,162.6,1
RO,Iasi,RO0087A,Background,suburban,O3,90.2,0
RO,Alba Iulia,RO0092A,Background,urban,O3,89.7,0
RO,Arad,RO0095A,Traffic,urban,O3,95.1,0
RO,Arad,RO0096A,Background,urban,O3,112.0,1
RO,Pitesti,RO0099A,Background,urban,O3,77.9,0
RO,Bacau,RO0104A,Background,urban,O3,132.5,1
RO,Oradea,RO0107A,Background,urban,O3,100.1,0
RO,Botosani,RO0112A,Background,urban,O3,118.1,1
RO,Brasov,RO0119A,Background,urban,O3,61.4,0
RO,Buzau,RO0123A,Background,urban,O3,63.5,0
RO,Constanta,RO0132A,Background,urban,O3,90.8,0
RO,Baia Mare,RO0162A,Background,urban,O3,94.5,0
RO,Baia Mare,RO0163A,Background,suburban,O3,95.4,0
RO,Târgu Mures,RO0167A,Background,urban,O3,88.9,0
RO,Piatra Neamt,RO0171A,Background,urban,O3,110.3,1
RO,Suceava,RO0188A,Background,urban,O3,100.8,1
RO,Timisoara,RO0194A,Background,urban,O3,107.4,1
SE,Malmö,SE0001A,Background,urban,O3,118.8,1
SE,Göteborg,SE0004A,Background,urban,O3,103.2,1
SE,Stockholm,SE0022A,Background,urban,O3,106.5,1
SE,Borås,SE0026A,Traffic,urban,O3,122.1,1
SE,Helsingborg,SE0053A,Background,urban,O3,103.6,1
SE,Lund,SE0054A,Background,urban,O3,109.2,1
SE,Malmö,SE0058A,Traffic,urban,O3,108.2,1
SE,Malmö,SE0096A,Traffic,urban,O3,107.7,1
SI,Ljubljana,SI0003A,Background,urban,O3,164.7,1
SK,Bratislava,SK0001A,Background,urban,O3,144.1,1
SK,Košice,SK0016A,Background,suburban,O3,144.1,1
SK,Bratislava,SK0048A,Background,suburban,O3,166.1,1
SK,Banská Bystrica,SK0263A,Background,urban,O3,158.2,1
