country iso code,city_name,station_european_code,type_of_station,station_type_of_area,component_caption,statistic_value (µg/m3),above_AQG?
LT,Šiauliai,LT00022,Traffic,urban,NO2,24.0,0
LT,Vilnius,LT00001,Background,urban,NO2,22.9,0
LT,Vilnius,LT00002,Background,urban,NO2,14.9,0
LT,Vilnius,LT00003,Traffic,urban,NO2,34.5,0
LV,Liepaja,LV000L1,Traffic,urban,NO2,19.0,0
LV,Liepaja,LV000L2,Traffic,urban,NO2,15.8,0
LV,Riga,LV00RP5,Background,urban,NO2,31.8,0
LV,Riga,LV0RKE2,Background,urban,NO2,22.9,0
LV,Riga,LV0RVL7,Traffic,urban,NO2,50.6,1
MT,Valletta,MT00005,Traffic,urban,NO2,37.5,0
NL,Amsterdam,NL00002,Traffic,urban,NO2,52.5,1
NL,Amsterdam,NL00003,Background,urban,NO2,21.2,0
NL,Amsterdam,NL00007,Traffic,urban,NO2,53.0,1
NL,Amsterdam,NL00012,Traffic,urban,NO2,37.0,0
NL,Amsterdam,NL00014,Background,urban,NO2,26.2,0
NL,Amsterdam,NL00017,Traffic,urban,NO2,39.9,0
NL,Amsterdam,NL00020,Traffic,urban,NO2,44.3,1
NL,Amsterdam,NL00021,Background,urban,NO2,20.4,0
NL,Amsterdam,NL00022,Background,urban,NO2,21.9,0
NL,Breda,NL00240,Traffic,suburban,NO2,32.2,0
NL,Breda,NL00241,Background,suburban,NO2,24.8,0
NL,Dordrecht,NL00442,Background,urban,NO2,24.8,0
NL,Eindhoven,NL00236,Traffic,urban,NO2,30.6,0
NL,Eindhoven,NL00237,Traffic,urban,NO2,33.4,0
NL,Groningen,NL00937,Traffic,urban,NO2,29.7,0
NL,Groningen,NL00938,Background,suburban,NO2,11.6,0
NL,Haarlem,NL00537,Traffic,urban,NO2,36.2,0
NL,Heerlen,NL00136,Traffic,urban,NO2,32.2,0
NL,Heerlen,NL00137,Background,urban,NO2,22.6,0
NL,Hilversum,NL00547,Traffic,urban,NO2,25.6,0
NL,Nijmegen,NL00741,Traffic,urban,NO2,35.5,0
NL,Nijmegen,NL00742,Background,urban,NO2,23.6,0
NL,Rotterdam,NL00418,Background,urban,NO2,32.1,0
NL,Rotterdam,NL00487,Traffic,urban,NO2,42.4,1
NL,Rotterdam,NL00488,Background,urban,NO2,29.1,0
NL,Schiedam,NL00494,Background,urban,NO2,34.4,0
NL,'s-Gravenhage,NL00404,Background,urban,NO2,27.6,0
NL,'s-Gravenhage,NL00445,Traffic,urban,NO2,37.1,0
NL,'s-Gravenhage,NL00446,Background,suburban,NO2,29.8,0
NL,Utrecht,NL00636,Traffic,urban,NO2,29.3,0
NL,Utrecht,NL00639,Traffic,urban,NO2,32.8,0
NL,Utrecht,NL00643,Background,urban,NO2,24.9,0
NL,Vlaardingen,NL00433,Traffic,urban,NO2,36.7,0
NL,Zaanstad,NL00701,Background,urban,NO2,22.9,0
NO,Bergen,NO0015A,Background,urban,NO2,32.3,0
NO,Bergen,NO0059A,Traffic,urban,NO2,40.8,1
NO,Oslo,NO0011A,Traffic,urban,NO2,38.1,0
NO,Oslo,NO0057A,Traffic,urban,NO2,49.4,1
NO,Oslo,NO0071A,Traffic,suburban,NO2,48.3,1
NO,Oslo,NO0083A,Traffic,urban,NO2,61.1,1
NO,Oslo,NO0088A,Background,urban,NO2,34.2,0
NO,Oslo,NO0093A,Traffic,suburban,NO2,50.3,1
NO,Stavanger,NO0065A,Background,urban,NO2,19.0,0
NO,Stavanger,NO0076A,Traffic,urban,NO2,41.1,1
NO,Trondheim,NO0060A,Traffic,urban,NO2,37.1,0
NO,Trondheim,NO0068A,Traffic,urban,NO2,29.2,0
NO,Trondheim,NO0086A,Traffic,suburban,NO2,39.5,0
NO,Trondheim,NO0089A,Background,urban,NO2,21.2,0
PL,Bialystok,PL0148A,Background,urban,NO2,14.4,0
PL,Bielsko-Biala,PL0234A,Background,urban,NO2,22.5,0
PL,Bydgoszcz,PL0064A,Background,urban,NO2,20.1,0
PL,Bydgoszcz,PL0252A,Traffic,urban,NO2,31.7,0
PL,Czestochowa,PL0184A,Background,urban,NO2,18.5,0
PL,Czestochowa,PL0526A,Traffic,urban,NO2,36.9,0
PL,Elblag,PL0295A,Background,urban,NO2,11.7,0
PL,Gdansk,PL0045A,Background,urban,NO2,22.1,0
PL,Gdansk,PL0046A,Background,urban,NO2,13.4,0
PL,Gdansk,PL0047A,Background,urban,NO2,15.5,0
PL,Gdansk,PL0049A,Background,urban,NO2,14.4,0
PL,Gdansk,PL0052A,Background,urban,NO2,18.0,0
PL,Gdynia,PL0048A,Background,urban,NO2,11.6,0
PL,Gdynia,PL0520A,Background,urban,NO2,15.4,0
PL,Gliwice,PL0238A,Background,urban,NO2,24.3,0
PL,Gorzów Wielkopolski,PL0209A,Background,urban,NO2,18.3,0
PL,Grudziadz,PL0580A,Background,urban,NO2,21.5,0
PL,Inowroclaw,PL0581A,Background,urban,NO2,11.1,0
PL,Jelenia Góra,PL0189A,Background,urban,NO2,15.6,0
PL,Kalisz,PL0503A,Background,urban,NO2,15.5,0
PL,Katowice,PL0008A,Background,urban,NO2,31.5,0
PL,Kielce,PL0283A,Background,urban,NO2,23.1,0
PL,Konin,PL0031A,Background,suburban,NO2,15.4,0
PL,Koszalin,PL0298A,Traffic,urban,NO2,19.9,0
PL,Kraków,PL0012A,Traffic,urban,NO2,68.0,1
PL,Kraków,PL0039A,Background,urban,NO2,24.8,0
PL,Kraków,PL0501A,Background,urban,NO2,27.5,0
PL,Lódz,PL0096A,Background,urban,NO2,18.6,0
PL,Lódz,PL0098A,Traffic,urban,NO2,31.0,0
PL,Lódz,PL0543A,Background,urban,NO2,26.6,0
PL,Lomza,PL0151A,Background,urban,NO2,12.6,0
PL,Lublin,PL0507A,Background,urban,NO2,19.6,0
PL,Nowy Sacz,PL0550A,Background,urban,NO2,25.0,0
PL,Olsztyn,PL0175A,Background,urban,NO2,13.3,0
PL,Opole,PL0221A,Background,urban,NO2,21.6,0
PL,Pila,PL0468A,Background,urban,NO2,15.9,0
PL,Piotrków Trybunalski,PL0509A,Background,urban,NO2,20.6,0
PL,Plock,PL0136A,Background,urban,NO2,18.3,0
PL,Poznan,PL0244A,Background,urban,NO2,19.2,0
PL,Poznan,PL0245A,Background,urban,NO2,19.7,0
PL,Przemysl,PL0594A,background,urban,NO2,16.6,0
PL,Radom,PL0138A,Background,urban,NO2,22.2,0
PL,Rybnik,PL0239A,Background,urban,NO2,22.2,0
PL,Rzeszów,PL0495A,Background,urban,NO2,20.1,0
PL,Siedlce,PL0538A,Background,urban,NO2,15.7,0
PL,Slupsk,PL0171A,Background,urban,NO2,13.2,0
PL,Sosnowiec,PL0529A,Background,urban,NO2,35.3,0
PL,Szczecin,PL0249A,Traffic,urban,NO2,30.7,0
PL,Tarnów,PL0502A,Background,urban,NO2,25.1,0
PL,Tczew,PL0051A,Background,urban,NO2,14.1,0
PL,Torun,PL0072A,Traffic,urban,NO2,26.9,0
PL,Torun,PL0582A,Background,urban,NO2,18.1,0
PL,Tychy,PL0240A,Background,urban,NO2,23.1,0
PL,Warszawa,PL0140A,Traffic,urban,NO2,56.3,1
PL,Warszawa,PL0141A,Background,urban,NO2,24.0,0
PL,Warszawa,PL0143A,Background,urban,NO2,24.5,0
PL,Warszawa,PL0592A,traffic,urban,NO2,48.4,1
PL,Wloclawek,PL0205A,Traffic,urban,NO2,33.6,0
PL,Wroclaw,PL0197A,Traffic,urban,NO2,54.4,1
PL,Zabrze,PL0242A,Background,urban,NO2,23.8,0
PL,Zamosc,PL0091A,Background,urban,NO2,14.3,0
PL,Zgierz,PL0115A,Background,urban,NO2,17.5,0
PL,Zielona Góra,PL0213A,Background,urban,NO2,16.3,0
PL,Zory,PL0489A,Background,urban,NO2,20.6,0
PT,Almada,PT03083,Background,urban,NO2,24.1,0
PT,Braga,PT01041,Traffic,urban,NO2,49.5,1
PT,Braga,PT01042,Background,suburban,NO2,12.1,0
PT,Coimbra,PT02006,Traffic,urban,NO2,27.0,0
PT,Guimarães,PT01046,Traffic,urban,NO2,34.7,0
PT,Lisboa,PT03071,Background,urban,NO2,29.4,0
PT,Lisboa,PT03072,Traffic,urban,NO2,38.8,0
PT,Lisboa,PT03075,Traffic,urban,NO2,52.8,1
PT,Lisboa,PT03087,Background,urban,NO2,22.3,0
PT,Matosinhos,PT01021,Background,suburban,NO2,26.4,0
PT,Matosinhos,PT01034,Background,suburban,NO2,5.6,0
PT,Porto,PT01050,Background,urban,NO2,22.1,0
PT,Seixal,PT03063,Background,suburban,NO2,19.9,0
PT,Setúbal,PT03093,Background,urban,NO2,14.6,0
PT,Setúbal,PT03094,Traffic,urban,NO2,19.0,0
PT,Valongo,PT01023,Background,suburban,NO2,24.2,0
PT,Vila Nova de Gaia,PT01053,Background,urban,NO2,18.1,0
RO,Alba Iulia,RO0092A,Background,urban,NO2,21.3,0
RO,Arad,RO0095A,Traffic,urban,NO2,32.1,0
RO,Arad,RO0096A,Background,urban,NO2,18.0,0
RO,Baia Mare,RO0161A,Traffic,urban,NO2,22.9,0
RO,Baia Mare,RO0162A,Background,urban,NO2,20.1,0
RO,Brasov,RO0119A,Background,urban,NO2,51.3,1
RO,Brasov,RO0120A,Traffic,urban,NO2,34.3,0
RO,Bucuresti,RO0067A,Traffic,urban,NO2,60.1,1
RO,Craiova,RO0078A,Traffic,urban,NO2,39.6,0
RO,Galati,RO0141A,Traffic,urban,NO2,4.7,0
RO,Giurgiu,RO0207A,Traffic,urban,NO2,32.5,0
RO,Giurgiu,RO0208A,Background,urban,NO2,10.2,0
RO,Iasi,RO0084A,Background,urban,NO2,21.4,0
RO,Timisoara,RO0197A,Traffic,urban,NO2,36.6,0
SE,Borås,SE0026A,Traffic,urban,NO2,16.6,0
SE,Göteborg,SE0004A,Background,urban,NO2,20.5,0
SE,Göteborg,SE0021A,Traffic,suburban,NO2,45.1,1
SE,Göteborg,SE0067A,Traffic,urban,NO2,30.1,0
SE,Helsingborg,SE0053A,Background,urban,NO2,18.7,0
SE,Helsingborg,SE0085A,Traffic,urban,NO2,26.6,0
SE,Lund,SE0054A,Background,urban,NO2,12.0,0
SE,Malmö,SE0001A,Background,urban,NO2,16.7,0
SE,Malmö,SE0058A,Traffic,urban,NO2,30.3,0
SE,Malmö,SE0094A,Traffic,urban,NO2,31.8,0
SE,Stockholm,SE0003A,Traffic,urban,NO2,46.2,1
SE,Stockholm,SE0022A,Background,urban,NO2,13.7,0
SE,Stockholm,SE0027A,Traffic,urban,NO2,39.9,0
SE,Stockholm,SE0050A,Traffic,urban,NO2,39.5,0
SE,Stockholm,SE0087A,Traffic,suburban,NO2,35.1,0
SE,Stockholm,SE0099A,Traffic,urban,NO2,33.6,0
SE,Umeå,SE0059A,Traffic,urban,NO2,34.6,0
SE,Uppsala,SE0070A,Traffic,urban,NO2,27.7,0
SE,Uppsala,SE0104A,background,urban,NO2,8.2,0
SI,Ljubljana,SI0003A,Background,urban,NO2,28.5,0
SI,Maribor,SI0002A,Traffic,urban,NO2,31.9,0
SK,Banská Bystrica,SK0214A,Traffic,urban,NO2,34.0,0
SK,Bratislava,SK0001A,Background,urban,NO2,35.1,0
SK,Bratislava,SK0002A,Traffic,urban,NO2,34.8,0
SK,Bratislava,SK0048A,Background,suburban,NO2,12.9,0
SK,Prešov,SK0266A,Traffic,urban,NO2,35.1,0
SK,Trnava,SK0045A,Traffic,urban,NO2,25.7,0
