Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
DE,STA.DE_DEBE065,O3,11.73,µg/m3,2019-01-01 00:00:00 +01:00
DE,STA.DE_DEBE065,O3,15.3,µg/m3,2019-01-01 01:00:00 +01:00
DE,STA.DE_DEBE065,O3,19.22,µg/m3,2019-01-01 02:00:00 +01:00
DE,STA.DE_DEBE065,O3,33.11,µg/m3,2019-01-01 03:00:00 +01:00
DE,STA.DE_DEBE065,O3,36.8,µg/m3,2019-01-01 04:00:00 +01:00
DE,STA.DE_DEBE065,O3,42.08,µg/m3,2019-01-01 05:00:00 +01:00
DE,STA.DE_DEBE065,O3,41.91,µg/m3,2019-01-01 06:00:00 +01:00
DE,STA.DE_DEBE065,O3,45.85,µg/m3,2019-01-01 07:00:00 +01:00
DE,STA.DE_DEBE065,O3,48.81,µg/m3,2019-01-01 08:00:00 +01:00
DE,STA.DE_DEBE065,O3,44.74,µg/m3,2019-01-01 09:00:00 +01:00
DE,STA.DE_DEBE065,O3,39.18,µg/m3,2019-01-01 10:00:00 +01:00
DE,STA.DE_DEBE065,O3,33.42,µg/m3,2019-01-01 11:00:00 +01:00
DE,STA.DE_DEBE065,O3,51.62,µg/m3,2019-01-01 12:00:00 +01:00
DE,STA.DE_DEBE065,O3,61.92,µg/m3,2019-01-01 13:00:00 +01:00
DE,STA.DE_DEBE065,O3,60.13,µg/m3,2019-01-01 14:00:00 +01:00
DE,STA.DE_DEBE065,O3,59.58,µg/m3,2019-01-01 15:00:00 +01:00
DE,STA.DE_DEBE065,O3,46.19,µg/m3,2019-01-01 16:00:00 +01:00
DE,STA.DE_DEBE065,O3,55.5,µg/m3,2019-01-01 17:00:00 +01:00
DE,STA.DE_DEBE065,O3,60.97,µg/m3,2019-01-01 18:00:00 +01:00
DE,STA.DE_DEBE065,O3,64.07,µg/m3,2019-01-01 19:00:00 +01:00
DE,STA.DE_DEBE065,O3,63.5,µg/m3,2019-01-01 20:00:00 +01:00
DE,STA.DE_DEBE065,O3,63.41,µg/m3,2019-01-01 21:00:00 +01:00
DE,STA.DE_DEBE065,O3,65.24,µg/m3,2019-01-01 22:00:00 +01:00
DE,STA.DE_DEBE065,O3,69.33,µg/m3,2019-01-01 23:00:00 +01:00
DE,STA.DE_DEBE065,O3,69.46,µg/m3,2019-01-02 00:00:00 +01:00
DE,STA.DE_DEBE065,O3,68.46,µg/m3,2019-01-02 01:00:00 +01:00
DE,STA.DE_DEBE065,O3,65.53,µg/m3,2019-01-02 02:00:00 +01:00
DE,STA.DE_DEBE065,O3,63.83,µg/m3,2019-01-02 03:00:00 +01:00
DE,STA.DE_DEBE065,O3,62.59,µg/m3,2019-01-02 04:00:00 +01:00
DE,STA.DE_DEBE065,O3,60.41,µg/m3,2019-01-02 05:00:00 +01:00
DE,STA.DE_DEBE065,O3,56.29,µg/m3,2019-01-02 06:00:00 +01:00
DE,STA.DE_DEBE065,O3,53.23,µg/m3,2019-01-02 07:00:00 +01:00
DE,STA.DE_DEBE065,O3,61.63,µg/m3,2019-01-02 08:00:00 +01:00
DE,STA.DE_DEBE065,O3,62.69,µg/m3,2019-01-02 09:00:00 +01:00
DE,STA.DE_DEBE065,O3,57.76,µg/m3,2019-01-02 10:00:00 +01:00
DE,STA.DE_DEBE065,O3,49.87,µg/m3,2019-01-02 11:00:00 +01:00
DE,STA.DE_DEBE065,O3,53.97,µg/m3,2019-01-02 12:00:00 +01:00
DE,STA.DE_DEBE065,O3,59.77,µg/m3,2019-01-02 13:00:00 +01:00
DE,STA.DE_DEBE065,O3,58.86,µg/m3,2019-01-02 14:00:00 +01:00
DE,STA.DE_DEBE065,O3,57.38,µg/m3,2019-01-02 15:00:00 +01:00
DE,STA.DE_DEBE065,O3,59.56,µg/m3,2019-01-02 16:00:00 +01:00
DE,STA.DE_DEBE065,O3,62.13,µg/m3,2019-01-02 17:00:00 +01:00
DE,STA.DE_DEBE065,O3,58.45,µg/m3,2019-01-02 18:00:00 +01:00
DE,STA.DE_DEBE065,O3,56.13,µg/m3,2019-01-02 19:00:00 +01:00
DE,STA.DE_DEBE065,O3,51.28,µg/m3,2019-01-02 20:00:00 +01:00
DE,STA.DE_DEBE065,O3,46.14,µg/m3,2019-01-02 21:00:00 +01:00
DE,STA.DE_DEBE065,O3,36.06,µg/m3,2019-01-02 22:00:00 +01:00
DE,STA.DE_DEBE065,O3,38.39,µg/m3,2019-01-02 23:00:00 +01:00
DE,STA.DE_DEBE065,O3,39.09,µg/m3,2019-01-03 00:00:00 +01:00
DE,STA.DE_DEBE065,O3,40.78,µg/m3,2019-01-03 01:00:00 +01:00
DE,STA.DE_DEBE065,O3,40.43,µg/m3,2019-01-03 02:00:00 +01:00
DE,STA.DE_DEBE065,O3,41.57,µg/m3,2019-01-03 03:00:00 +01:00
DE,STA.DE_DEBE065,O3,41.94,µg/m3,2019-01-03 04:00:00 +01:00
DE,STA.DE_DEBE065,O3,34.52,µg/m3,2019-01-03 05:00:00 +01:00
DE,STA.DE_DEBE065,O3,29.61,µg/m3,2019-01-03 06:00:00 +01:00
DE,STA.DE_DEBE065,O3,22.33,µg/m3,2019-01-03 07:00:00 +01:00
DE,STA.DE_DEBE065,O3,33.58,µg/m3,2019-01-03 08:00:00 +01:00
DE,STA.DE_DEBE065,O3,33.77,µg/m3,2019-01-03 09:00:00 +01:00
DE,STA.DE_DEBE065,O3,36.58,µg/m3,2019-01-03 10:00:00 +01:00
DE,STA.DE_DEBE065,O3,31.26,µg/m3,2019-01-03 11:00:00 +01:00
DE,STA.DE_DEBE065,O3,25.83,µg/m3,2019-01-03 12:00:00 +01:00
DE,STA.DE_DEBE065,O3,29.74,µg/m3,2019-01-03 13:00:00 +01:00
DE,STA.DE_DEBE065,O3,38.64,µg/m3,2019-01-03 14:00:00 +01:00
DE,STA.DE_DEBE065,O3,36.66,µg/m3,2019-01-03 15:00:00 +01:00
DE,STA.DE_DEBE065,O3,11.3,µg/m3,2019-01-03 16:00:00 +01:00
DE,STA.DE_DEBE065,O3,15.03,µg/m3,2019-01-03 17:00:00 +01:00
DE,STA.DE_DEBE065,O3,24.25,µg/m3,2019-01-03 18:00:00 +01:00
DE,STA.DE_DEBE065,O3,23.75,µg/m3,2019-01-03 19:00:00 +01:00
DE,STA.DE_DEBE065,O3,16.56,µg/m3,2019-01-03 20:00:00 +01:00
DE,STA.DE_DEBE065,O3,22.8,µg/m3,2019-01-03 21:00:00 +01:00
DE,STA.DE_DEBE065,O3,28.37,µg/m3,2019-01-03 22:00:00 +01:00
DE,STA.DE_DEBE065,O3,28.17,µg/m3,2019-01-03 23:00:00 +01:00
DE,STA.DE_DEBE065,O3,20.49,µg/m3,2019-01-04 00:00:00 +01:00
DE,STA.DE_DEBE065,O3,26.78,µg/m3,2019-01-04 01:00:00 +01:00
DE,STA.DE_DEBE065,O3,25.55,µg/m3,2019-01-04 02:00:00 +01:00
DE,STA.DE_DEBE065,O3,21.93,µg/m3,2019-01-04 03:00:00 +01:00
DE,STA.DE_DEBE065,O3,10.19,µg/m3,2019-01-04 04:00:00 +01:00
DE,STA.DE_DEBE065,O3,9.59,µg/m3,2019-01-04 05:00:00 +01:00
DE,STA.DE_DEBE065,O3,6.09,µg/m3,2019-01-04 06:00:00 +01:00
DE,STA.DE_DEBE065,O3,4.2,µg/m3,2019-01-04 07:00:00 +01:00
DE,STA.DE_DEBE065,O3,5.09,µg/m3,2019-01-04 08:00:00 +01:00
DE,STA.DE_DEBE065,O3,8.45,µg/m3,2019-01-04 09:00:00 +01:00
DE,STA.DE_DEBE065,O3,12.17,µg/m3,2019-01-04 10:00:00 +01:00
DE,STA.DE_DEBE065,O3,13.84,µg/m3,2019-01-04 11:00:00 +01:00
DE,STA.DE_DEBE065,O3,14.16,µg/m3,2019-01-04 12:00:00 +01:00
DE,STA.DE_DEBE065,O3,15.15,µg/m3,2019-01-04 13:00:00 +01:00
DE,STA.DE_DEBE065,O3,10.61,µg/m3,2019-01-04 14:00:00 +01:00
DE,STA.DE_DEBE065,O3,10.53,µg/m3,2019-01-04 15:00:00 +01:00
DE,STA.DE_DEBE065,O3,17.24,µg/m3,2019-01-04 16:00:00 +01:00
DE,STA.DE_DEBE065,O3,25.92,µg/m3,2019-01-04 17:00:00 +01:00
DE,STA.DE_DEBE065,O3,29.3,µg/m3,2019-01-04 18:00:00 +01:00
DE,STA.DE_DEBE065,O3,31.79,µg/m3,2019-01-04 19:00:00 +01:00
DE,STA.DE_DEBE065,O3,32.06,µg/m3,2019-01-04 20:00:00 +01:00
DE,STA.DE_DEBE065,O3,23.12,µg/m3,2019-01-04 21:00:00 +01:00
DE,STA.DE_DEBE065,O3,26.89,µg/m3,2019-01-04 22:00:00 +01:00
DE,STA.DE_DEBE065,O3,25.74,µg/m3,2019-01-04 23:00:00 +01:00
DE,STA.DE_DEBE065,O3,27.41,µg/m3,2019-01-05 00:00:00 +01:00
