Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
DE,STA.DE_DEBE010,O3,71.97,µg/m3,2015-06-15 12:00:00 +01:00
DE,STA.DE_DEBE010,O3,23.43,µg/m3,2015-06-16 05:00:00 +01:00
DE,STA.DE_DEBE010,O3,54.8,µg/m3,2015-06-15 08:00:00 +01:00
DE,STA.DE_DEBE010,O3,102.33,µg/m3,2015-06-14 10:00:00 +01:00
DE,STA.DE_DEBE010,O3,49.68,µg/m3,2015-06-14 03:00:00 +01:00
DE,STA.DE_DEBE010,O3,31.88,µg/m3,2015-06-24 20:00:00 +01:00
DE,STA.DE_DEBE010,O3,18.97,µg/m3,2015-06-23 07:00:00 +01:00
DE,STA.DE_DEBE010,O3,59.43,µg/m3,2015-06-22 13:00:00 +01:00
DE,STA.DE_DEBE010,O3,39.93,µg/m3,2015-06-22 21:00:00 +01:00
DE,STA.DE_DEBE010,O3,34.98,µg/m3,2015-06-22 22:00:00 +01:00
DE,STA.DE_DEBE010,O3,35.59,µg/m3,2015-06-24 01:00:00 +01:00
DE,STA.DE_DEBE010,O3,41.27,µg/m3,2015-06-23 23:00:00 +01:00
DE,STA.DE_DEBE010,O3,48.22,µg/m3,2015-06-27 23:00:00 +01:00
DE,STA.DE_DEBE010,O3,53.69,µg/m3,2015-06-28 01:00:00 +01:00
DE,STA.DE_DEBE010,O3,37.74,µg/m3,2015-06-27 00:00:00 +01:00
DE,STA.DE_DEBE010,O3,75.36,µg/m3,2015-06-30 02:00:00 +01:00
DE,STA.DE_DEBE010,O3,73.67,µg/m3,2015-06-30 09:00:00 +01:00
DE,STA.DE_DEBE010,O3,92.53,µg/m3,2015-07-01 14:00:00 +01:00
DE,STA.DE_DEBE010,O3,94.51,µg/m3,2015-07-01 17:00:00 +01:00
DE,STA.DE_DEBE010,O3,63.96,µg/m3,2015-07-01 09:00:00 +01:00
DE,STA.DE_DEBE010,O3,37.12,µg/m3,2015-07-01 02:00:00 +01:00
DE,STA.DE_DEBE010,O3,106.88,µg/m3,2015-07-02 11:00:00 +01:00
DE,STA.DE_DEBE010,O3,108.53,µg/m3,2015-07-02 12:00:00 +01:00
DE,STA.DE_DEBE010,O3,61.77,µg/m3,2015-07-02 08:00:00 +01:00
DE,STA.DE_DEBE010,O3,98.34,µg/m3,2015-07-02 10:00:00 +01:00
DE,STA.DE_DEBE010,O3,44.41,µg/m3,2015-07-01 23:00:00 +01:00
DE,STA.DE_DEBE010,O3,93.46,µg/m3,2015-07-01 16:00:00 +01:00
DE,STA.DE_DEBE010,O3,41.71,µg/m3,2015-07-02 06:00:00 +01:00
DE,STA.DE_DEBE010,O3,103.51,µg/m3,2015-07-03 09:00:00 +01:00
DE,STA.DE_DEBE010,O3,152.65,µg/m3,2015-07-03 18:00:00 +01:00
DE,STA.DE_DEBE010,O3,156.44,µg/m3,2015-07-03 16:00:00 +01:00
DE,STA.DE_DEBE010,O3,149.79,µg/m3,2015-07-03 14:00:00 +01:00
DE,STA.DE_DEBE010,O3,67.84,µg/m3,2015-07-01 20:00:00 +01:00
DE,STA.DE_DEBE010,O3,53.82,µg/m3,2015-07-03 05:00:00 +01:00
DE,STA.DE_DEBE010,O3,86.41,µg/m3,2015-07-02 22:00:00 +01:00
DE,STA.DE_DEBE010,O3,87.69,µg/m3,2015-07-03 00:00:00 +01:00
DE,STA.DE_DEBE010,O3,101.35,µg/m3,2015-07-02 15:00:00 +01:00
DE,STA.DE_DEBE010,O3,115.35,µg/m3,2015-07-02 16:00:00 +01:00
DE,STA.DE_DEBE010,O3,193.48,µg/m3,2015-07-05 13:00:00 +01:00
DE,STA.DE_DEBE010,O3,97.37,µg/m3,2015-07-05 22:00:00 +01:00
DE,STA.DE_DEBE010,O3,159.13,µg/m3,2015-07-05 10:00:00 +01:00
DE,STA.DE_DEBE010,O3,203.41,µg/m3,2015-07-05 16:00:00 +01:00
DE,STA.DE_DEBE010,O3,185.29,µg/m3,2015-07-05 17:00:00 +01:00
DE,STA.DE_DEBE010,O3,109.17,µg/m3,2015-07-05 00:00:00 +01:00
DE,STA.DE_DEBE010,O3,199.29,µg/m3,2015-07-04 11:00:00 +01:00
DE,STA.DE_DEBE010,O3,189.38,µg/m3,2015-07-04 10:00:00 +01:00
DE,STA.DE_DEBE010,O3,187.72,µg/m3,2015-07-04 14:00:00 +01:00
DE,STA.DE_DEBE010,O3,112.05,µg/m3,2015-07-04 21:00:00 +01:00
DE,STA.DE_DEBE010,O3,102.37,µg/m3,2015-07-07 09:00:00 +01:00
DE,STA.DE_DEBE010,O3,38.56,µg/m3,2015-07-07 06:00:00 +01:00
DE,STA.DE_DEBE010,O3,25.2,µg/m3,2015-07-07 04:00:00 +01:00
DE,STA.DE_DEBE010,O3,35.81,µg/m3,2015-07-07 02:00:00 +01:00
DE,STA.DE_DEBE010,O3,89.39,µg/m3,2015-07-07 22:00:00 +01:00
DE,STA.DE_DEBE010,O3,145.38,µg/m3,2015-07-07 18:00:00 +01:00
