Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
PT,STA-PT03082,PM2.5,7.2,µg/m3,2016-03-22 00:00:00 +01:00
PT,STA-PT03082,PM2.5,3.29999999,µg/m3,2016-03-30 00:00:00 +01:00
PT,STA-PT03082,PM2.5,8.3,µg/m3,2016-04-07 00:00:00 +01:00
PT,STA-PT03082,PM2.5,9.09999999,µg/m3,2016-04-26 00:00:00 +01:00
PT,STA-PT03082,PM2.5,5.59999999,µg/m3,2016-04-27 00:00:00 +01:00
PT,STA-PT03082,PM2.5,10.4,µg/m3,2016-04-28 00:00:00 +01:00
PT,STA-PT03082,PM2.5,3.79999999,µg/m3,2016-04-20 00:00:00 +01:00
PT,STA-PT03082,PM2.5,2.39999999,µg/m3,2016-05-10 00:00:00 +01:00
PT,STA-PT03082,PM2.5,4.2,µg/m3,2016-05-12 00:00:00 +01:00
PT,STA-PT03082,PM2.5,10.8,µg/m3,2016-05-04 00:00:00 +01:00
PT,STA-PT03082,PM2.5,9.09999999,µg/m3,2016-03-21 00:00:00 +01:00
PT,STA-PT03082,PM2.5,7.5,µg/m3,2016-03-17 00:00:00 +01:00
PT,STA-PT03082,PM2.5,5.2,µg/m3,2016-05-18 00:00:00 +01:00
PT,STA-PT03082,PM2.5,15.1,µg/m3,2016-05-16 00:00:00 +01:00
PT,STA-PT03082,PM2.5,8.9,µg/m3,2016-06-02 00:00:00 +01:00
PT,STA-PT03082,PM2.5,5.0,µg/m3,2016-06-06 00:00:00 +01:00
PT,STA-PT03082,PM2.5,7.2,µg/m3,2016-06-08 00:00:00 +01:00
PT,STA-PT03082,PM2.5,5.09999999,µg/m3,2016-04-04 00:00:00 +01:00
PT,STA-PT03082,PM2.5,17.8,µg/m3,2016-06-21 00:00:00 +01:00
PT,STA-PT03082,PM2.5,13.1,µg/m3,2016-05-03 00:00:00 +01:00
PT,STA-PT03082,PM2.5,5.29999999,µg/m3,2016-06-15 00:00:00 +01:00
PT,STA-PT03082,PM2.5,2.89999999,µg/m3,2016-05-11 00:00:00 +01:00
PT,STA-PT03082,PM2.5,2.5,µg/m3,2016-05-09 00:00:00 +01:00
PT,STA-PT03082,PM2.5,5.9,µg/m3,2016-06-23 00:00:00 +01:00
PT,STA-PT03082,PM2.5,8.69999999,µg/m3,2016-05-05 00:00:00 +01:00
PT,STA-PT03082,PM2.5,12.6,µg/m3,2016-06-27 00:00:00 +01:00
PT,STA-PT03082,PM2.5,4.9,µg/m3,2016-06-30 00:00:00 +01:00
PT,STA-PT03082,PM2.5,4.4,µg/m3,2016-05-24 00:00:00 +01:00
PT,STA-PT03082,PM2.5,9.4,µg/m3,2016-06-01 00:00:00 +01:00
PT,STA-PT03082,PM2.5,8.59999999,µg/m3,2016-05-31 00:00:00 +01:00
PT,STA-PT03082,PM2.5,10.0,µg/m3,2016-06-20 00:00:00 +01:00
PT,STA-PT03082,PM2.5,12.3,µg/m3,2016-03-16 00:00:00 +01:00
PT,STA-PT03082,PM2.5,13.8,µg/m3,2016-06-22 00:00:00 +01:00
PT,STA-PT03082,PM2.5,5.9,µg/m3,2016-06-16 00:00:00 +01:00
PT,STA-PT03082,PM2.5,4.7,µg/m3,2016-06-14 00:00:00 +01:00
PT,STA-PT03082,PM2.5,5.0,µg/m3,2016-07-12 00:00:00 +01:00
PT,STA-PT03082,PM2.5,9.3,µg/m3,2016-07-13 00:00:00 +01:00
PT,STA-PT03082,PM2.5,10.1,µg/m3,2016-03-23 00:00:00 +01:00
PT,STA-PT03082,PM2.5,11.6,µg/m3,2016-07-27 00:00:00 +01:00
PT,STA-PT03082,PM2.5,5.09999999,µg/m3,2016-03-29 00:00:00 +01:00
PT,STA-PT03082,PM2.5,5.29999999,µg/m3,2016-08-04 00:00:00 +01:00
