,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,PT,STA-PT03083,PM2.5,79.2,µg/m3,2020-01-01 00:00:00 +01:00
1,PT,STA-PT03083,PM2.5,79.7,µg/m3,2020-01-01 01:00:00 +01:00
2,PT,STA-PT03083,PM2.5,81.2,µg/m3,2020-01-01 02:00:00 +01:00
3,PT,STA-PT03083,PM2.5,78.5,µg/m3,2020-01-01 03:00:00 +01:00
4,PT,STA-PT03083,PM2.5,70.7,µg/m3,2020-01-01 04:00:00 +01:00
5,PT,STA-PT03083,PM2.5,67.5,µg/m3,2020-01-01 05:00:00 +01:00
6,PT,STA-PT03083,PM2.5,58.1,µg/m3,2020-01-01 06:00:00 +01:00
7,PT,STA-PT03083,PM2.5,55.6,µg/m3,2020-01-01 07:00:00 +01:00
8,PT,STA-PT03083,PM2.5,48.1,µg/m3,2020-01-01 08:00:00 +01:00
9,PT,STA-PT03083,PM2.5,47.0,µg/m3,2020-01-01 09:00:00 +01:00
10,PT,STA-PT03083,PM2.5,43.4,µg/m3,2020-01-01 10:00:00 +01:00
11,PT,STA-PT03083,PM2.5,41.8,µg/m3,2020-01-01 11:00:00 +01:00
12,PT,STA-PT03083,PM2.5,37.1,µg/m3,2020-01-01 12:00:00 +01:00
13,PT,STA-PT03083,PM2.5,36.3,µg/m3,2020-01-01 13:00:00 +01:00
14,PT,STA-PT03083,PM2.5,33.6,µg/m3,2020-01-01 14:00:00 +01:00
15,PT,STA-PT03083,PM2.5,32.6,µg/m3,2020-01-01 15:00:00 +01:00
16,PT,STA-PT03083,PM2.5,29.8,µg/m3,2020-01-01 16:00:00 +01:00
17,PT,STA-PT03083,PM2.5,29.3,µg/m3,2020-01-01 17:00:00 +01:00
18,PT,STA-PT03083,PM2.5,27.8,µg/m3,2020-01-01 18:00:00 +01:00
19,PT,STA-PT03083,PM2.5,29.9,µg/m3,2020-01-01 19:00:00 +01:00
20,PT,STA-PT03083,PM2.5,36.4,µg/m3,2020-01-01 20:00:00 +01:00
21,PT,STA-PT03083,PM2.5,40.1,µg/m3,2020-01-01 21:00:00 +01:00
22,PT,STA-PT03083,PM2.5,51.3,µg/m3,2020-01-01 22:00:00 +01:00
23,PT,STA-PT03083,PM2.5,51.2,µg/m3,2020-01-01 23:00:00 +01:00
24,PT,STA-PT03083,PM2.5,50.7,µg/m3,2020-01-02 00:00:00 +01:00
25,PT,STA-PT03083,PM2.5,52.8,µg/m3,2020-01-02 01:00:00 +01:00
26,PT,STA-PT03083,PM2.5,58.9,µg/m3,2020-01-02 02:00:00 +01:00
27,PT,STA-PT03083,PM2.5,58.2,µg/m3,2020-01-02 03:00:00 +01:00
28,PT,STA-PT03083,PM2.5,56.2,µg/m3,2020-01-02 04:00:00 +01:00
29,PT,STA-PT03083,PM2.5,54.5,µg/m3,2020-01-02 05:00:00 +01:00
30,PT,STA-PT03083,PM2.5,49.5,µg/m3,2020-01-02 06:00:00 +01:00
31,PT,STA-PT03083,PM2.5,47.2,µg/m3,2020-01-02 07:00:00 +01:00
32,PT,STA-PT03083,PM2.5,40.3,µg/m3,2020-01-02 08:00:00 +01:00
33,PT,STA-PT03083,PM2.5,38.9,µg/m3,2020-01-02 09:00:00 +01:00
34,PT,STA-PT03083,PM2.5,34.8,µg/m3,2020-01-02 10:00:00 +01:00
35,PT,STA-PT03083,PM2.5,32.5,µg/m3,2020-01-02 11:00:00 +01:00
36,PT,STA-PT03083,PM2.5,25.7,µg/m3,2020-01-02 12:00:00 +01:00
37,PT,STA-PT03083,PM2.5,25.5,µg/m3,2020-01-02 13:00:00 +01:00
38,PT,STA-PT03083,PM2.5,25.1,µg/m3,2020-01-02 14:00:00 +01:00
39,PT,STA-PT03083,PM2.5,25.2,µg/m3,2020-01-02 15:00:00 +01:00
40,PT,STA-PT03083,PM2.5,25.3,µg/m3,2020-01-02 16:00:00 +01:00
41,PT,STA-PT03083,PM2.5,24.2,µg/m3,2020-01-02 17:00:00 +01:00
42,PT,STA-PT03083,PM2.5,20.8,µg/m3,2020-01-02 18:00:00 +01:00
43,PT,STA-PT03083,PM2.5,21.6,µg/m3,2020-01-02 19:00:00 +01:00
44,PT,STA-PT03083,PM2.5,23.9,µg/m3,2020-01-02 20:00:00 +01:00
45,PT,STA-PT03083,PM2.5,24.2,µg/m3,2020-01-02 21:00:00 +01:00
46,PT,STA-PT03083,PM2.5,25.3,µg/m3,2020-01-02 22:00:00 +01:00
47,PT,STA-PT03083,PM2.5,23.6,µg/m3,2020-01-02 23:00:00 +01:00
48,PT,STA-PT03083,PM2.5,18.4,µg/m3,2020-01-03 00:00:00 +01:00
49,PT,STA-PT03083,PM2.5,18.4,µg/m3,2020-01-03 01:00:00 +01:00
50,PT,STA-PT03083,PM2.5,18.3,µg/m3,2020-01-03 02:00:00 +01:00
51,PT,STA-PT03083,PM2.5,19.9,µg/m3,2020-01-03 03:00:00 +01:00
52,PT,STA-PT03083,PM2.5,24.6,µg/m3,2020-01-03 04:00:00 +01:00
53,PT,STA-PT03083,PM2.5,24.8,µg/m3,2020-01-03 05:00:00 +01:00
54,PT,STA-PT03083,PM2.5,25.4,µg/m3,2020-01-03 06:00:00 +01:00
55,PT,STA-PT03083,PM2.5,26.8,µg/m3,2020-01-03 07:00:00 +01:00
56,PT,STA-PT03083,PM2.5,30.9,µg/m3,2020-01-03 08:00:00 +01:00
57,PT,STA-PT03083,PM2.5,30.3,µg/m3,2020-01-03 09:00:00 +01:00
58,PT,STA-PT03083,PM2.5,28.5,µg/m3,2020-01-03 10:00:00 +01:00
59,PT,STA-PT03083,PM2.5,26.9,µg/m3,2020-01-03 11:00:00 +01:00
60,PT,STA-PT03083,PM2.5,22.2,µg/m3,2020-01-03 12:00:00 +01:00
61,PT,STA-PT03083,PM2.5,34.9,µg/m3,2020-01-07 01:00:00 +01:00
62,PT,STA-PT03083,PM2.5,42.0,µg/m3,2020-01-07 02:00:00 +01:00
63,PT,STA-PT03083,PM2.5,40.5,µg/m3,2020-01-07 03:00:00 +01:00
64,PT,STA-PT03083,PM2.5,36.2,µg/m3,2020-01-07 04:00:00 +01:00
65,PT,STA-PT03083,PM2.5,37.7,µg/m3,2020-01-07 05:00:00 +01:00
66,PT,STA-PT03083,PM2.5,42.2,µg/m3,2020-01-07 06:00:00 +01:00
67,PT,STA-PT03083,PM2.5,40.9,µg/m3,2020-01-07 07:00:00 +01:00
68,PT,STA-PT03083,PM2.5,36.7,µg/m3,2020-01-07 08:00:00 +01:00
69,PT,STA-PT03083,PM2.5,37.7,µg/m3,2020-01-07 09:00:00 +01:00
70,PT,STA-PT03083,PM2.5,40.6,µg/m3,2020-01-07 10:00:00 +01:00
71,PT,STA-PT03083,PM2.5,,µg/m3,2020-01-03 13:00:00 +01:00
72,PT,STA-PT03083,PM2.5,,µg/m3,2020-01-03 14:00:00 +01:00
73,PT,STA-PT03083,PM2.5,23.0,µg/m3,2020-01-03 15:00:00 +01:00
74,PT,STA-PT03083,PM2.5,19.5,µg/m3,2020-01-03 16:00:00 +01:00
75,PT,STA-PT03083,PM2.5,19.4,µg/m3,2020-01-03 17:00:00 +01:00
76,PT,STA-PT03083,PM2.5,18.9,µg/m3,2020-01-03 18:00:00 +01:00
77,PT,STA-PT03083,PM2.5,19.9,µg/m3,2020-01-03 19:00:00 +01:00
78,PT,STA-PT03083,PM2.5,22.7,µg/m3,2020-01-03 20:00:00 +01:00
79,PT,STA-PT03083,PM2.5,21.9,µg/m3,2020-01-03 21:00:00 +01:00
80,PT,STA-PT03083,PM2.5,19.4,µg/m3,2020-01-03 22:00:00 +01:00
81,PT,STA-PT03083,PM2.5,19.3,µg/m3,2020-01-03 23:00:00 +01:00
82,PT,STA-PT03083,PM2.5,18.8,µg/m3,2020-01-04 00:00:00 +01:00
83,PT,STA-PT03083,PM2.5,18.0,µg/m3,2020-01-04 01:00:00 +01:00
84,PT,STA-PT03083,PM2.5,15.6,µg/m3,2020-01-04 02:00:00 +01:00
85,PT,STA-PT03083,PM2.5,16.0,µg/m3,2020-01-04 03:00:00 +01:00
86,PT,STA-PT03083,PM2.5,17.2,µg/m3,2020-01-04 04:00:00 +01:00
87,PT,STA-PT03083,PM2.5,17.9,µg/m3,2020-01-04 05:00:00 +01:00
88,PT,STA-PT03083,PM2.5,20.1,µg/m3,2020-01-04 06:00:00 +01:00
89,PT,STA-PT03083,PM2.5,21.6,µg/m3,2020-01-04 07:00:00 +01:00
90,PT,STA-PT03083,PM2.5,26.3,µg/m3,2020-01-04 08:00:00 +01:00
91,PT,STA-PT03083,PM2.5,26.3,µg/m3,2020-01-04 09:00:00 +01:00
92,PT,STA-PT03083,PM2.5,26.4,µg/m3,2020-01-04 10:00:00 +01:00
93,PT,STA-PT03083,PM2.5,25.0,µg/m3,2020-01-04 11:00:00 +01:00
94,PT,STA-PT03083,PM2.5,21.0,µg/m3,2020-01-04 12:00:00 +01:00
95,PT,STA-PT03083,PM2.5,19.8,µg/m3,2020-01-04 13:00:00 +01:00
96,PT,STA-PT03083,PM2.5,16.2,µg/m3,2020-01-04 14:00:00 +01:00
97,PT,STA-PT03083,PM2.5,15.9,µg/m3,2020-01-04 15:00:00 +01:00
98,PT,STA-PT03083,PM2.5,15.2,µg/m3,2020-01-04 16:00:00 +01:00
99,PT,STA-PT03083,PM2.5,14.5,µg/m3,2020-01-04 17:00:00 +01:00
100,PT,STA-PT03083,PM2.5,12.3,µg/m3,2020-01-04 18:00:00 +01:00
101,PT,STA-PT03083,PM2.5,12.8,µg/m3,2020-01-04 19:00:00 +01:00
102,PT,STA-PT03083,PM2.5,14.3,µg/m3,2020-01-04 20:00:00 +01:00
103,PT,STA-PT03083,PM2.5,14.3,µg/m3,2020-01-04 21:00:00 +01:00
104,PT,STA-PT03083,PM2.5,14.1,µg/m3,2020-01-04 22:00:00 +01:00
105,PT,STA-PT03083,PM2.5,13.1,µg/m3,2020-01-04 23:00:00 +01:00
106,PT,STA-PT03083,PM2.5,10.1,µg/m3,2020-01-05 00:00:00 +01:00
107,PT,STA-PT03083,PM2.5,9.4,µg/m3,2020-01-05 01:00:00 +01:00
108,PT,STA-PT03083,PM2.5,7.1,µg/m3,2020-01-05 02:00:00 +01:00
109,PT,STA-PT03083,PM2.5,6.7,µg/m3,2020-01-05 03:00:00 +01:00
110,PT,STA-PT03083,PM2.5,5.3,µg/m3,2020-01-05 04:00:00 +01:00
111,PT,STA-PT03083,PM2.5,5.0,µg/m3,2020-01-05 05:00:00 +01:00
112,PT,STA-PT03083,PM2.5,3.8,µg/m3,2020-01-05 06:00:00 +01:00
113,PT,STA-PT03083,PM2.5,4.0,µg/m3,2020-01-05 07:00:00 +01:00
114,PT,STA-PT03083,PM2.5,4.6,µg/m3,2020-01-05 08:00:00 +01:00
115,PT,STA-PT03083,PM2.5,4.8,µg/m3,2020-01-05 09:00:00 +01:00
116,PT,STA-PT03083,PM2.5,5.6,µg/m3,2020-01-05 10:00:00 +01:00
117,PT,STA-PT03083,PM2.5,5.3,µg/m3,2020-01-05 11:00:00 +01:00
118,PT,STA-PT03083,PM2.5,4.5,µg/m3,2020-01-05 12:00:00 +01:00
119,PT,STA-PT03083,PM2.5,4.6,µg/m3,2020-01-05 13:00:00 +01:00
120,PT,STA-PT03083,PM2.5,4.9,µg/m3,2020-01-05 14:00:00 +01:00
121,PT,STA-PT03083,PM2.5,5.1,µg/m3,2020-01-05 15:00:00 +01:00
122,PT,STA-PT03083,PM2.5,5.4,µg/m3,2020-01-05 16:00:00 +01:00
123,PT,STA-PT03083,PM2.5,5.8,µg/m3,2020-01-05 17:00:00 +01:00
124,PT,STA-PT03083,PM2.5,6.9,µg/m3,2020-01-05 18:00:00 +01:00
125,PT,STA-PT03083,PM2.5,9.7,µg/m3,2020-01-05 19:00:00 +01:00
126,PT,STA-PT03083,PM2.5,18.4,µg/m3,2020-01-05 20:00:00 +01:00
127,PT,STA-PT03083,PM2.5,20.7,µg/m3,2020-01-05 21:00:00 +01:00
128,PT,STA-PT03083,PM2.5,27.8,µg/m3,2020-01-05 22:00:00 +01:00
129,PT,STA-PT03083,PM2.5,27.6,µg/m3,2020-01-05 23:00:00 +01:00
130,PT,STA-PT03083,PM2.5,26.8,µg/m3,2020-01-06 00:00:00 +01:00
131,PT,STA-PT03083,PM2.5,28.7,µg/m3,2020-01-06 01:00:00 +01:00
132,PT,STA-PT03083,PM2.5,34.4,µg/m3,2020-01-06 02:00:00 +01:00
133,PT,STA-PT03083,PM2.5,35.6,µg/m3,2020-01-06 03:00:00 +01:00
134,PT,STA-PT03083,PM2.5,39.0,µg/m3,2020-01-06 04:00:00 +01:00
135,PT,STA-PT03083,PM2.5,39.4,µg/m3,2020-01-06 05:00:00 +01:00
136,PT,STA-PT03083,PM2.5,40.6,µg/m3,2020-01-06 06:00:00 +01:00
137,PT,STA-PT03083,PM2.5,40.1,µg/m3,2020-01-06 07:00:00 +01:00
138,PT,STA-PT03083,PM2.5,38.3,µg/m3,2020-01-06 08:00:00 +01:00
139,PT,STA-PT03083,PM2.5,36.6,µg/m3,2020-01-06 09:00:00 +01:00
140,PT,STA-PT03083,PM2.5,31.4,µg/m3,2020-01-06 10:00:00 +01:00
141,PT,STA-PT03083,PM2.5,29.6,µg/m3,2020-01-06 11:00:00 +01:00
142,PT,STA-PT03083,PM2.5,24.2,µg/m3,2020-01-06 12:00:00 +01:00
143,PT,STA-PT03083,PM2.5,23.5,µg/m3,2020-01-06 13:00:00 +01:00
144,PT,STA-PT03083,PM2.5,21.4,µg/m3,2020-01-06 14:00:00 +01:00
145,PT,STA-PT03083,PM2.5,20.5,µg/m3,2020-01-06 15:00:00 +01:00
146,PT,STA-PT03083,PM2.5,17.6,µg/m3,2020-01-06 16:00:00 +01:00
147,PT,STA-PT03083,PM2.5,18.6,µg/m3,2020-01-06 17:00:00 +01:00
148,PT,STA-PT03083,PM2.5,21.8,µg/m3,2020-01-06 18:00:00 +01:00
149,PT,STA-PT03083,PM2.5,23.0,µg/m3,2020-01-06 19:00:00 +01:00
150,PT,STA-PT03083,PM2.5,26.5,µg/m3,2020-01-06 20:00:00 +01:00
151,PT,STA-PT03083,PM2.5,28.2,µg/m3,2020-01-06 21:00:00 +01:00
152,PT,STA-PT03083,PM2.5,33.2,µg/m3,2020-01-06 22:00:00 +01:00
153,PT,STA-PT03083,PM2.5,33.0,µg/m3,2020-01-06 23:00:00 +01:00
154,PT,STA-PT03083,PM2.5,32.5,µg/m3,2020-01-07 00:00:00 +01:00
155,PT,STA-PT03083,PM2.5,37.6,µg/m3,2020-01-07 11:00:00 +01:00
156,PT,STA-PT03083,PM2.5,28.6,µg/m3,2020-01-07 12:00:00 +01:00
157,PT,STA-PT03083,PM2.5,28.4,µg/m3,2020-01-07 13:00:00 +01:00
158,PT,STA-PT03083,PM2.5,27.9,µg/m3,2020-01-07 14:00:00 +01:00
159,PT,STA-PT03083,PM2.5,27.4,µg/m3,2020-01-07 15:00:00 +01:00
160,PT,STA-PT03083,PM2.5,25.7,µg/m3,2020-01-07 16:00:00 +01:00
161,PT,STA-PT03083,PM2.5,25.6,µg/m3,2020-01-07 17:00:00 +01:00
