Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
PT,STA-PT03082,PM2.5,13.6,µg/m3,2013-01-02 00:00:00 +01:00
PT,STA-PT03082,PM2.5,10.6,µg/m3,2013-01-03 00:00:00 +01:00
PT,STA-PT03082,PM2.5,26.6,µg/m3,2013-01-07 00:00:00 +01:00
PT,STA-PT03082,PM2.5,7.29999999,µg/m3,2013-01-08 00:00:00 +01:00
PT,STA-PT03082,PM2.5,12.19999999,µg/m3,2013-01-09 00:00:00 +01:00
PT,STA-PT03082,PM2.5,25.19999999,µg/m3,2013-01-10 00:00:00 +01:00
PT,STA-PT03082,PM2.5,4.0,µg/m3,2013-01-16 00:00:00 +01:00
PT,STA-PT03082,PM2.5,1.5,µg/m3,2013-01-17 00:00:00 +01:00
PT,STA-PT03082,PM2.5,9.09999999,µg/m3,2013-01-21 00:00:00 +01:00
PT,STA-PT03082,PM2.5,8.4,µg/m3,2013-01-22 00:00:00 +01:00
PT,STA-PT03082,PM2.5,3.6,µg/m3,2013-01-23 00:00:00 +01:00
PT,STA-PT03082,PM2.5,10.1,µg/m3,2013-01-24 00:00:00 +01:00
PT,STA-PT03082,PM2.5,25.6,µg/m3,2013-01-28 00:00:00 +01:00
PT,STA-PT03082,PM2.5,29.69999999,µg/m3,2013-01-29 00:00:00 +01:00
PT,STA-PT03082,PM2.5,18.5,µg/m3,2013-01-30 00:00:00 +01:00
PT,STA-PT03082,PM2.5,18.5,µg/m3,2013-01-31 00:00:00 +01:00
PT,STA-PT03082,PM2.5,4.79999999,µg/m3,2013-02-04 00:00:00 +01:00
PT,STA-PT03082,PM2.5,6.2,µg/m3,2013-02-06 00:00:00 +01:00
PT,STA-PT03082,PM2.5,4.79999999,µg/m3,2013-02-07 00:00:00 +01:00
PT,STA-PT03082,PM2.5,4.2,µg/m3,2013-02-12 00:00:00 +01:00
PT,STA-PT03082,PM2.5,7.4,µg/m3,2013-02-13 00:00:00 +01:00
PT,STA-PT03082,PM2.5,7.29999999,µg/m3,2013-02-14 00:00:00 +01:00
PT,STA-PT03082,PM2.5,14.4,µg/m3,2013-02-18 00:00:00 +01:00
PT,STA-PT03082,PM2.5,4.4,µg/m3,2013-02-20 00:00:00 +01:00
PT,STA-PT03082,PM2.5,8.0,µg/m3,2013-02-21 00:00:00 +01:00
PT,STA-PT03082,PM2.5,3.0,µg/m3,2013-02-25 00:00:00 +01:00
PT,STA-PT03082,PM2.5,10.9,µg/m3,2013-02-26 00:00:00 +01:00
PT,STA-PT03082,PM2.5,5.9,µg/m3,2013-02-27 00:00:00 +01:00
PT,STA-PT03082,PM2.5,16.69999999,µg/m3,2013-02-28 00:00:00 +01:00
PT,STA-PT03082,PM2.5,12.6,µg/m3,2013-03-04 00:00:00 +01:00
PT,STA-PT03082,PM2.5,9.8,µg/m3,2013-03-05 00:00:00 +01:00
PT,STA-PT03082,PM2.5,10.9,µg/m3,2013-03-06 00:00:00 +01:00
PT,STA-PT03082,PM2.5,5.2,µg/m3,2013-03-07 00:00:00 +01:00
PT,STA-PT03082,PM2.5,5.0,µg/m3,2013-03-11 00:00:00 +01:00
PT,STA-PT03082,PM2.5,7.09999999,µg/m3,2013-03-12 00:00:00 +01:00
PT,STA-PT03082,PM2.5,8.8,µg/m3,2013-03-13 00:00:00 +01:00
PT,STA-PT03082,PM2.5,13.0,µg/m3,2013-03-14 00:00:00 +01:00
PT,STA-PT03082,PM2.5,10.9,µg/m3,2013-03-18 00:00:00 +01:00
PT,STA-PT03082,PM2.5,8.4,µg/m3,2013-03-19 00:00:00 +01:00
PT,STA-PT03082,PM2.5,1.5,µg/m3,2013-03-20 00:00:00 +01:00
PT,STA-PT03082,PM2.5,5.7,µg/m3,2013-03-25 00:00:00 +01:00
PT,STA-PT03082,PM2.5,15.4,µg/m3,2013-03-26 00:00:00 +01:00
PT,STA-PT03082,PM2.5,16.19999999,µg/m3,2013-03-27 00:00:00 +01:00
PT,STA-PT03082,PM2.5,6.09999999,µg/m3,2013-04-01 00:00:00 +01:00
PT,STA-PT03082,PM2.5,3.6,µg/m3,2013-04-02 00:00:00 +01:00
