,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
96,NL,STA-NL00014,PM10,20.5,µg/m3,2013-01-01 17:00:00 +01:00
97,NL,STA-NL00014,PM10,14.4,µg/m3,2013-10-17 17:00:00 +01:00
98,NL,STA-NL00014,PM10,18.0,µg/m3,2013-10-17 20:00:00 +01:00
99,NL,STA-NL00014,PM10,27.7,µg/m3,2013-01-15 10:00:00 +01:00
100,NL,STA-NL00014,PM10,23.3,µg/m3,2013-01-18 19:00:00 +01:00
101,NL,STA-NL00014,PM10,17.4,µg/m3,2013-10-18 02:00:00 +01:00
102,NL,STA-NL00014,PM10,11.4,µg/m3,2013-01-09 11:00:00 +01:00
103,NL,STA-NL00014,PM10,14.4,µg/m3,2013-01-09 16:00:00 +01:00
104,NL,STA-NL00014,PM10,23.7,µg/m3,2013-01-09 02:00:00 +01:00
105,NL,STA-NL00014,PM10,19.2,µg/m3,2013-01-09 06:00:00 +01:00
106,NL,STA-NL00014,PM10,16.1,µg/m3,2013-01-09 10:00:00 +01:00
107,NL,STA-NL00014,PM10,31.0,µg/m3,2013-01-08 19:00:00 +01:00
108,NL,STA-NL00014,PM10,34.3,µg/m3,2013-01-24 00:00:00 +01:00
109,NL,STA-NL00014,PM10,18.3,µg/m3,2013-01-08 07:00:00 +01:00
110,NL,STA-NL00014,PM10,23.4,µg/m3,2013-01-08 12:00:00 +01:00
111,NL,STA-NL00014,PM10,25.4,µg/m3,2013-01-08 14:00:00 +01:00
112,NL,STA-NL00014,PM10,16.4,µg/m3,2013-10-20 03:00:00 +01:00
113,NL,STA-NL00014,PM10,20.5,µg/m3,2013-10-20 00:00:00 +01:00
114,NL,STA-NL00014,PM10,10.1,µg/m3,2013-01-10 03:00:00 +01:00
115,NL,STA-NL00014,PM10,16.7,µg/m3,2013-01-09 17:00:00 +01:00
116,NL,STA-NL00014,PM10,17.2,µg/m3,2013-01-24 17:00:00 +01:00
117,NL,STA-NL00014,PM10,14.4,µg/m3,2013-01-10 04:00:00 +01:00
118,NL,STA-NL00014,PM10,16.1,µg/m3,2013-01-10 16:00:00 +01:00
119,NL,STA-NL00014,PM10,18.3,µg/m3,2013-01-11 16:00:00 +01:00
120,NL,STA-NL00014,PM10,10.6,µg/m3,2013-01-11 02:00:00 +01:00
121,NL,STA-NL00014,PM10,20.4,µg/m3,2013-01-10 11:00:00 +01:00
122,NL,STA-NL00014,PM10,44.4,µg/m3,2013-01-25 13:00:00 +01:00
123,NL,STA-NL00014,PM10,25.4,µg/m3,2013-01-14 11:00:00 +01:00
124,NL,STA-NL00014,PM10,23.6,µg/m3,2013-01-14 16:00:00 +01:00
125,NL,STA-NL00014,PM10,23.1,µg/m3,2013-01-14 10:00:00 +01:00
126,NL,STA-NL00014,PM10,31.4,µg/m3,2013-01-15 12:00:00 +01:00
127,NL,STA-NL00014,PM10,24.6,µg/m3,2013-01-16 01:00:00 +01:00
128,NL,STA-NL00014,PM10,26.4,µg/m3,2013-01-15 23:00:00 +01:00
129,NL,STA-NL00014,PM10,26.3,µg/m3,2013-01-16 11:00:00 +01:00
130,NL,STA-NL00014,PM10,37.6,µg/m3,2013-01-16 02:00:00 +01:00
131,NL,STA-NL00014,PM10,31.3,µg/m3,2013-01-15 11:00:00 +01:00
132,NL,STA-NL00014,PM10,22.1,µg/m3,2013-01-15 05:00:00 +01:00
133,NL,STA-NL00014,PM10,29.1,µg/m3,2013-01-15 19:00:00 +01:00
134,NL,STA-NL00014,PM10,19.4,µg/m3,2013-01-25 04:00:00 +01:00
135,NL,STA-NL00014,PM10,18.8,µg/m3,2013-01-11 23:00:00 +01:00
136,NL,STA-NL00014,PM10,22.9,µg/m3,2013-01-25 03:00:00 +01:00
137,NL,STA-NL00014,PM10,46.0,µg/m3,2013-05-06 23:00:00 +01:00
138,NL,STA-NL00014,PM10,21.7,µg/m3,2013-01-12 11:00:00 +01:00
139,NL,STA-NL00014,PM10,14.9,µg/m3,2013-01-11 13:00:00 +01:00
140,NL,STA-NL00014,PM10,21.7,µg/m3,2013-01-13 06:00:00 +01:00
141,NL,STA-NL00014,PM10,22.0,µg/m3,2013-01-13 09:00:00 +01:00
142,NL,STA-NL00014,PM10,6.9,µg/m3,2013-01-11 06:00:00 +01:00
143,NL,STA-NL00014,PM10,54.1,µg/m3,2013-01-25 16:00:00 +01:00
144,NL,STA-NL00014,PM10,13.6,µg/m3,2013-01-12 03:00:00 +01:00
145,NL,STA-NL00014,PM10,42.7,µg/m3,2013-01-25 10:00:00 +01:00
146,NL,STA-NL00014,PM10,10.7,µg/m3,2013-01-13 21:00:00 +01:00
147,NL,STA-NL00014,PM10,18.0,µg/m3,2013-01-11 21:00:00 +01:00
148,NL,STA-NL00014,PM10,19.8,µg/m3,2013-01-13 05:00:00 +01:00
149,NL,STA-NL00014,PM10,21.1,µg/m3,2013-01-14 05:00:00 +01:00
150,NL,STA-NL00014,PM10,20.4,µg/m3,2013-01-27 15:00:00 +01:00
151,NL,STA-NL00014,PM10,11.3,µg/m3,2013-01-27 11:00:00 +01:00
152,NL,STA-NL00014,PM10,8.2,µg/m3,2013-02-01 18:00:00 +01:00
153,NL,STA-NL00014,PM10,34.2,µg/m3,2013-02-01 01:00:00 +01:00
154,NL,STA-NL00014,PM10,6.5,µg/m3,2013-01-29 00:00:00 +01:00
155,NL,STA-NL00014,PM10,15.8,µg/m3,2013-01-28 18:00:00 +01:00
156,NL,STA-NL00014,PM10,17.6,µg/m3,2013-01-27 08:00:00 +01:00
157,NL,STA-NL00014,PM10,12.3,µg/m3,2013-01-29 08:00:00 +01:00
158,NL,STA-NL00014,PM10,8.8,µg/m3,2013-01-29 03:00:00 +01:00
159,NL,STA-NL00014,PM10,23.3,µg/m3,2013-01-29 04:00:00 +01:00
160,NL,STA-NL00014,PM10,17.6,µg/m3,2013-01-28 12:00:00 +01:00
161,NL,STA-NL00014,PM10,14.8,µg/m3,2013-01-30 14:00:00 +01:00
162,NL,STA-NL00014,PM10,27.3,µg/m3,2013-01-25 05:00:00 +01:00
163,NL,STA-NL00014,PM10,14.5,µg/m3,2013-01-24 23:00:00 +01:00
164,NL,STA-NL00014,PM10,32.7,µg/m3,2013-01-30 19:00:00 +01:00
165,NL,STA-NL00014,PM10,20.1,µg/m3,2013-01-31 02:00:00 +01:00
166,NL,STA-NL00014,PM10,34.3,µg/m3,2013-01-25 08:00:00 +01:00
167,NL,STA-NL00014,PM10,18.9,µg/m3,2013-01-24 19:00:00 +01:00
168,NL,STA-NL00014,PM10,8.7,µg/m3,2013-01-30 02:00:00 +01:00
169,NL,STA-NL00014,PM10,54.6,µg/m3,2013-01-25 18:00:00 +01:00
170,NL,STA-NL00014,PM10,37.1,µg/m3,2013-01-25 09:00:00 +01:00
171,NL,STA-NL00014,PM10,23.6,µg/m3,2013-01-31 06:00:00 +01:00
172,NL,STA-NL00014,PM10,43.1,µg/m3,2013-01-27 02:00:00 +01:00
173,NL,STA-NL00014,PM10,51.5,µg/m3,2013-01-26 16:00:00 +01:00
174,NL,STA-NL00014,PM10,33.5,µg/m3,2013-01-31 04:00:00 +01:00
175,NL,STA-NL00014,PM10,49.2,µg/m3,2013-01-23 17:00:00 +01:00
176,NL,STA-NL00014,PM10,29.3,µg/m3,2013-02-01 04:00:00 +01:00
177,NL,STA-NL00014,PM10,33.7,µg/m3,2013-01-26 10:00:00 +01:00
178,NL,STA-NL00014,PM10,37.4,µg/m3,2013-01-31 23:00:00 +01:00
179,NL,STA-NL00014,PM10,34.8,µg/m3,2013-01-27 03:00:00 +01:00
180,NL,STA-NL00014,PM10,25.6,µg/m3,2013-01-31 17:00:00 +01:00
181,NL,STA-NL00014,PM10,7.7,µg/m3,2013-01-30 13:00:00 +01:00
182,NL,STA-NL00014,PM10,8.4,µg/m3,2013-01-30 11:00:00 +01:00
183,NL,STA-NL00014,PM10,9.8,µg/m3,2013-01-30 01:00:00 +01:00
184,NL,STA-NL00014,PM10,29.9,µg/m3,2013-10-24 11:00:00 +01:00
185,NL,STA-NL00014,PM10,2.8,µg/m3,2013-01-30 04:00:00 +01:00
186,NL,STA-NL00014,PM10,53.5,µg/m3,2013-01-26 21:00:00 +01:00
187,NL,STA-NL00014,PM10,5.7,µg/m3,2013-01-30 03:00:00 +01:00
188,NL,STA-NL00014,PM10,23.9,µg/m3,2013-01-29 05:00:00 +01:00
189,NL,STA-NL00014,PM10,10.1,µg/m3,2013-10-24 05:00:00 +01:00
190,NL,STA-NL00014,PM10,22.8,µg/m3,2013-01-27 17:00:00 +01:00
191,NL,STA-NL00014,PM10,12.8,µg/m3,2013-01-29 09:00:00 +01:00
192,NL,STA-NL00014,PM10,9.8,µg/m3,2013-01-29 22:00:00 +01:00
193,NL,STA-NL00014,PM10,34.9,µg/m3,2013-01-24 06:00:00 +01:00
194,NL,STA-NL00014,PM10,13.4,µg/m3,2013-01-29 10:00:00 +01:00
195,NL,STA-NL00014,PM10,17.7,µg/m3,2013-01-29 07:00:00 +01:00
196,NL,STA-NL00014,PM10,13.3,µg/m3,2013-01-24 15:00:00 +01:00
197,NL,STA-NL00014,PM10,5.9,µg/m3,2013-01-29 02:00:00 +01:00
198,NL,STA-NL00014,PM10,8.4,µg/m3,2013-01-29 21:00:00 +01:00
199,NL,STA-NL00014,PM10,17.3,µg/m3,2013-01-28 13:00:00 +01:00
200,NL,STA-NL00014,PM10,4.2,µg/m3,2013-01-30 08:00:00 +01:00
201,NL,STA-NL00014,PM10,46.4,µg/m3,2013-01-22 21:00:00 +01:00
202,NL,STA-NL00014,PM10,48.2,µg/m3,2013-01-23 01:00:00 +01:00
203,NL,STA-NL00014,PM10,47.3,µg/m3,2013-01-22 19:00:00 +01:00
204,NL,STA-NL00014,PM10,21.4,µg/m3,2013-10-23 19:00:00 +01:00
205,NL,STA-NL00014,PM10,17.6,µg/m3,2013-10-23 23:00:00 +01:00
206,NL,STA-NL00014,PM10,43.8,µg/m3,2013-01-22 20:00:00 +01:00
207,NL,STA-NL00014,PM10,9.7,µg/m3,2013-01-28 23:00:00 +01:00
208,NL,STA-NL00014,PM10,22.4,µg/m3,2013-01-20 13:00:00 +01:00
209,NL,STA-NL00014,PM10,14.3,µg/m3,2013-10-23 06:00:00 +01:00
210,NL,STA-NL00014,PM10,25.0,µg/m3,2013-01-20 07:00:00 +01:00
211,NL,STA-NL00014,PM10,19.9,µg/m3,2013-01-20 08:00:00 +01:00
212,NL,STA-NL00014,PM10,26.4,µg/m3,2013-01-20 18:00:00 +01:00
213,NL,STA-NL00014,PM10,49.3,µg/m3,2013-01-21 15:00:00 +01:00
214,NL,STA-NL00014,PM10,51.4,µg/m3,2013-01-21 12:00:00 +01:00
215,NL,STA-NL00014,PM10,51.5,µg/m3,2013-01-21 17:00:00 +01:00
216,NL,STA-NL00014,PM10,11.6,µg/m3,2013-10-23 13:00:00 +01:00
217,NL,STA-NL00014,PM10,24.3,µg/m3,2013-01-20 16:00:00 +01:00
218,NL,STA-NL00014,PM10,36.2,µg/m3,2013-01-22 03:00:00 +01:00
219,NL,STA-NL00014,PM10,25.9,µg/m3,2013-01-19 04:00:00 +01:00
220,NL,STA-NL00014,PM10,20.3,µg/m3,2013-10-22 19:00:00 +01:00
221,NL,STA-NL00014,PM10,36.2,µg/m3,2013-01-18 02:00:00 +01:00
222,NL,STA-NL00014,PM10,33.6,µg/m3,2013-01-18 01:00:00 +01:00
223,NL,STA-NL00014,PM10,41.8,µg/m3,2013-01-27 00:00:00 +01:00
224,NL,STA-NL00014,PM10,19.5,µg/m3,2013-10-22 09:00:00 +01:00
225,NL,STA-NL00014,PM10,24.5,µg/m3,2013-01-27 18:00:00 +01:00
226,NL,STA-NL00014,PM10,25.8,µg/m3,2013-01-19 21:00:00 +01:00
227,NL,STA-NL00014,PM10,20.9,µg/m3,2013-10-22 15:00:00 +01:00
228,NL,STA-NL00014,PM10,27.5,µg/m3,2013-01-19 06:00:00 +01:00
229,NL,STA-NL00014,PM10,18.2,µg/m3,2013-01-27 14:00:00 +01:00
230,NL,STA-NL00014,PM10,10.1,µg/m3,2013-10-23 00:00:00 +01:00
231,NL,STA-NL00014,PM10,25.7,µg/m3,2013-01-20 05:00:00 +01:00
232,NL,STA-NL00014,PM10,27.3,µg/m3,2013-01-19 19:00:00 +01:00
233,NL,STA-NL00014,PM10,30.7,µg/m3,2013-01-18 14:00:00 +01:00
234,NL,STA-NL00014,PM10,37.0,µg/m3,2013-01-18 00:00:00 +01:00
235,NL,STA-NL00014,PM10,44.7,µg/m3,2013-01-18 08:00:00 +01:00
236,NL,STA-NL00014,PM10,35.5,µg/m3,2013-01-18 05:00:00 +01:00
