Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
ES,STA_ES1645A,O3,2.34,µg/m3,2020-01-01 00:00:00 +01:00
ES,STA_ES1645A,O3,2.32,µg/m3,2020-01-01 01:00:00 +01:00
ES,STA_ES1645A,O3,2.42,µg/m3,2020-01-01 02:00:00 +01:00
ES,STA_ES1645A,O3,2.28,µg/m3,2020-01-01 03:00:00 +01:00
ES,STA_ES1645A,O3,2.8,µg/m3,2020-01-01 04:00:00 +01:00
ES,STA_ES1645A,O3,2.61,µg/m3,2020-01-01 05:00:00 +01:00
ES,STA_ES1645A,O3,1.6,µg/m3,2020-01-01 06:00:00 +01:00
ES,STA_ES1645A,O3,1.25,µg/m3,2020-01-01 07:00:00 +01:00
ES,STA_ES1645A,O3,1.99,µg/m3,2020-01-01 08:00:00 +01:00
ES,STA_ES1645A,O3,5.04,µg/m3,2020-01-01 09:00:00 +01:00
ES,STA_ES1645A,O3,9.78,µg/m3,2020-01-01 10:00:00 +01:00
ES,STA_ES1645A,O3,13.39,µg/m3,2020-01-01 11:00:00 +01:00
ES,STA_ES1645A,O3,21.71,µg/m3,2020-01-01 12:00:00 +01:00
ES,STA_ES1645A,O3,23.19,µg/m3,2020-01-01 13:00:00 +01:00
ES,STA_ES1645A,O3,24.7,µg/m3,2020-01-01 14:00:00 +01:00
ES,STA_ES1645A,O3,22.93,µg/m3,2020-01-01 15:00:00 +01:00
ES,STA_ES1645A,O3,19.0,µg/m3,2020-01-01 16:00:00 +01:00
ES,STA_ES1645A,O3,6.7,µg/m3,2020-01-01 17:00:00 +01:00
ES,STA_ES1645A,O3,1.68,µg/m3,2020-01-01 18:00:00 +01:00
ES,STA_ES1645A,O3,1.76,µg/m3,2020-01-01 19:00:00 +01:00
ES,STA_ES1645A,O3,2.15,µg/m3,2020-01-01 20:00:00 +01:00
ES,STA_ES1645A,O3,2.51,µg/m3,2020-01-01 21:00:00 +01:00
ES,STA_ES1645A,O3,2.66,µg/m3,2020-01-01 22:00:00 +01:00
ES,STA_ES1645A,O3,2.71,µg/m3,2020-01-01 23:00:00 +01:00
ES,STA_ES1645A,O3,2.36,µg/m3,2020-01-02 01:00:00 +01:00
ES,STA_ES1645A,O3,1.95,µg/m3,2020-01-02 02:00:00 +01:00
ES,STA_ES1645A,O3,3.18,µg/m3,2020-01-02 03:00:00 +01:00
ES,STA_ES1645A,O3,2.5,µg/m3,2020-01-02 04:00:00 +01:00
ES,STA_ES1645A,O3,1.81,µg/m3,2020-01-02 05:00:00 +01:00
ES,STA_ES1645A,O3,1.31,µg/m3,2020-01-02 06:00:00 +01:00
ES,STA_ES1645A,O3,1.1,µg/m3,2020-01-02 07:00:00 +01:00
ES,STA_ES1645A,O3,1.02,µg/m3,2020-01-02 08:00:00 +01:00
ES,STA_ES1645A,O3,5.47,µg/m3,2020-01-02 09:00:00 +01:00
ES,STA_ES1645A,O3,9.67,µg/m3,2020-01-02 10:00:00 +01:00
ES,STA_ES1645A,O3,12.98,µg/m3,2020-01-02 11:00:00 +01:00
ES,STA_ES1645A,O3,21.53,µg/m3,2020-01-02 12:00:00 +01:00
ES,STA_ES1645A,O3,26.99,µg/m3,2020-01-02 13:00:00 +01:00
ES,STA_ES1645A,O3,22.57,µg/m3,2020-01-02 14:00:00 +01:00
ES,STA_ES1645A,O3,16.27,µg/m3,2020-01-02 15:00:00 +01:00
ES,STA_ES1645A,O3,16.45,µg/m3,2020-01-02 16:00:00 +01:00
ES,STA_ES1645A,O3,8.22,µg/m3,2020-01-02 17:00:00 +01:00
ES,STA_ES1645A,O3,1.47,µg/m3,2020-01-02 18:00:00 +01:00
ES,STA_ES1645A,O3,1.39,µg/m3,2020-01-02 19:00:00 +01:00
ES,STA_ES1645A,O3,1.7,µg/m3,2020-01-02 20:00:00 +01:00
ES,STA_ES1645A,O3,2.09,µg/m3,2020-01-02 21:00:00 +01:00
ES,STA_ES1645A,O3,2.58,µg/m3,2020-01-02 22:00:00 +01:00
ES,STA_ES1645A,O3,2.59,µg/m3,2020-01-02 23:00:00 +01:00
ES,STA_ES1645A,O3,2.63,µg/m3,2020-01-03 00:00:00 +01:00
ES,STA_ES1645A,O3,2.05,µg/m3,2020-01-03 01:00:00 +01:00
ES,STA_ES1645A,O3,2.91,µg/m3,2020-01-03 02:00:00 +01:00
ES,STA_ES1645A,O3,1.65,µg/m3,2020-01-03 03:00:00 +01:00
ES,STA_ES1645A,O3,1.73,µg/m3,2020-01-03 04:00:00 +01:00
ES,STA_ES1645A,O3,1.97,µg/m3,2020-01-03 05:00:00 +01:00
ES,STA_ES1645A,O3,1.32,µg/m3,2020-01-03 06:00:00 +01:00
ES,STA_ES1645A,O3,1.03,µg/m3,2020-01-03 07:00:00 +01:00
ES,STA_ES1645A,O3,1.38,µg/m3,2020-01-03 08:00:00 +01:00
ES,STA_ES1645A,O3,2.18,µg/m3,2020-01-03 09:00:00 +01:00
ES,STA_ES1645A,O3,2.34,µg/m3,2020-01-03 10:00:00 +01:00
ES,STA_ES1645A,O3,2.85,µg/m3,2020-01-03 11:00:00 +01:00
ES,STA_ES1645A,O3,5.81,µg/m3,2020-01-03 12:00:00 +01:00
ES,STA_ES1645A,O3,6.34,µg/m3,2020-01-03 13:00:00 +01:00
ES,STA_ES1645A,O3,5.89,µg/m3,2020-01-03 14:00:00 +01:00
ES,STA_ES1645A,O3,6.49,µg/m3,2020-01-03 15:00:00 +01:00
ES,STA_ES1645A,O3,5.94,µg/m3,2020-01-03 16:00:00 +01:00
ES,STA_ES1645A,O3,3.64,µg/m3,2020-01-03 17:00:00 +01:00
ES,STA_ES1645A,O3,2.62,µg/m3,2020-01-03 18:00:00 +01:00
ES,STA_ES1645A,O3,2.42,µg/m3,2020-01-03 19:00:00 +01:00
ES,STA_ES1645A,O3,2.51,µg/m3,2020-01-03 20:00:00 +01:00
ES,STA_ES1645A,O3,2.67,µg/m3,2020-01-03 21:00:00 +01:00
ES,STA_ES1645A,O3,2.53,µg/m3,2020-01-03 22:00:00 +01:00
ES,STA_ES1645A,O3,1.84,µg/m3,2020-01-03 23:00:00 +01:00
ES,STA_ES1645A,O3,2.01,µg/m3,2020-01-04 00:00:00 +01:00
ES,STA_ES1645A,O3,1.59,µg/m3,2020-01-04 01:00:00 +01:00
ES,STA_ES1645A,O3,1.02,µg/m3,2020-01-04 02:00:00 +01:00
ES,STA_ES1645A,O3,1.5,µg/m3,2020-01-04 03:00:00 +01:00
ES,STA_ES1645A,O3,1.63,µg/m3,2020-01-04 04:00:00 +01:00
ES,STA_ES1645A,O3,1.06,µg/m3,2020-01-04 05:00:00 +01:00
ES,STA_ES1645A,O3,1.62,µg/m3,2020-01-04 06:00:00 +01:00
ES,STA_ES1645A,O3,1.25,µg/m3,2020-01-04 07:00:00 +01:00
ES,STA_ES1645A,O3,1.84,µg/m3,2020-01-04 08:00:00 +01:00
ES,STA_ES1645A,O3,3.31,µg/m3,2020-01-04 09:00:00 +01:00
ES,STA_ES1645A,O3,17.33,µg/m3,2020-01-04 10:00:00 +01:00
ES,STA_ES1645A,O3,23.73,µg/m3,2020-01-04 11:00:00 +01:00
ES,STA_ES1645A,O3,45.46,µg/m3,2020-01-04 12:00:00 +01:00
ES,STA_ES1645A,O3,61.83,µg/m3,2020-01-04 13:00:00 +01:00
ES,STA_ES1645A,O3,63.26,µg/m3,2020-01-04 14:00:00 +01:00
ES,STA_ES1645A,O3,63.48,µg/m3,2020-01-04 15:00:00 +01:00
ES,STA_ES1645A,O3,62.33,µg/m3,2020-01-04 16:00:00 +01:00
ES,STA_ES1645A,O3,56.73,µg/m3,2020-01-04 17:00:00 +01:00
ES,STA_ES1645A,O3,36.17,µg/m3,2020-01-04 18:00:00 +01:00
ES,STA_ES1645A,O3,18.04,µg/m3,2020-01-04 19:00:00 +01:00
ES,STA_ES1645A,O3,3.89,µg/m3,2020-01-04 20:00:00 +01:00
ES,STA_ES1645A,O3,5.52,µg/m3,2020-01-04 21:00:00 +01:00
ES,STA_ES1645A,O3,4.06,µg/m3,2020-01-04 22:00:00 +01:00
ES,STA_ES1645A,O3,4.09,µg/m3,2020-01-04 23:00:00 +01:00
ES,STA_ES1645A,O3,11.72,µg/m3,2020-01-05 00:00:00 +01:00
ES,STA_ES1645A,O3,12.16,µg/m3,2020-01-05 01:00:00 +01:00
ES,STA_ES1645A,O3,18.59,µg/m3,2020-01-05 02:00:00 +01:00
ES,STA_ES1645A,O3,23.03,µg/m3,2020-01-05 03:00:00 +01:00
ES,STA_ES1645A,O3,18.02,µg/m3,2020-01-05 04:00:00 +01:00
ES,STA_ES1645A,O3,14.12,µg/m3,2020-01-05 05:00:00 +01:00
ES,STA_ES1645A,O3,8.06,µg/m3,2020-01-05 06:00:00 +01:00
ES,STA_ES1645A,O3,4.32,µg/m3,2020-01-05 07:00:00 +01:00
ES,STA_ES1645A,O3,3.57,µg/m3,2020-01-05 08:00:00 +01:00
ES,STA_ES1645A,O3,12.23,µg/m3,2020-01-05 09:00:00 +01:00
ES,STA_ES1645A,O3,22.91,µg/m3,2020-01-05 10:00:00 +01:00
ES,STA_ES1645A,O3,31.13,µg/m3,2020-01-05 11:00:00 +01:00
ES,STA_ES1645A,O3,31.01,µg/m3,2020-01-05 12:00:00 +01:00
ES,STA_ES1645A,O3,44.02,µg/m3,2020-01-05 13:00:00 +01:00
ES,STA_ES1645A,O3,41.59,µg/m3,2020-01-05 14:00:00 +01:00
ES,STA_ES1645A,O3,32.52,µg/m3,2020-01-05 15:00:00 +01:00
