Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
ES,STA_ES1422A,O3,41.96999999,µg/m3,2018-01-01 00:00:00 +01:00
ES,STA_ES1422A,O3,30.16,µg/m3,2018-01-01 01:00:00 +01:00
ES,STA_ES1422A,O3,24.23,µg/m3,2018-01-01 02:00:00 +01:00
ES,STA_ES1422A,O3,24.16,µg/m3,2018-01-01 03:00:00 +01:00
ES,STA_ES1422A,O3,30.0,µg/m3,2018-01-01 04:00:00 +01:00
ES,STA_ES1422A,O3,34.27,µg/m3,2018-01-01 05:00:00 +01:00
ES,STA_ES1422A,O3,19.02,µg/m3,2018-01-01 07:00:00 +01:00
ES,STA_ES1422A,O3,20.76,µg/m3,2018-01-01 08:00:00 +01:00
ES,STA_ES1422A,O3,29.84,µg/m3,2018-01-01 10:00:00 +01:00
ES,STA_ES1422A,O3,35.06,µg/m3,2018-01-01 11:00:00 +01:00
ES,STA_ES1422A,O3,36.46,µg/m3,2018-01-01 13:00:00 +01:00
ES,STA_ES1422A,O3,33.27,µg/m3,2018-01-01 16:00:00 +01:00
ES,STA_ES1422A,O3,29.73,µg/m3,2018-01-01 17:00:00 +01:00
ES,STA_ES1422A,O3,24.21,µg/m3,2018-01-01 18:00:00 +01:00
ES,STA_ES1422A,O3,22.16,µg/m3,2018-01-01 19:00:00 +01:00
ES,STA_ES1422A,O3,24.64,µg/m3,2018-01-01 20:00:00 +01:00
ES,STA_ES1422A,O3,23.82,µg/m3,2018-01-01 21:00:00 +01:00
ES,STA_ES1422A,O3,25.44,µg/m3,2018-01-01 22:00:00 +01:00
ES,STA_ES1422A,O3,32.6,µg/m3,2018-01-01 23:00:00 +01:00
ES,STA_ES1422A,O3,34.81,µg/m3,2018-01-02 00:00:00 +01:00
ES,STA_ES1422A,O3,36.67,µg/m3,2018-01-02 02:00:00 +01:00
ES,STA_ES1422A,O3,42.31,µg/m3,2018-01-02 04:00:00 +01:00
ES,STA_ES1422A,O3,45.57,µg/m3,2018-01-02 05:00:00 +01:00
ES,STA_ES1422A,O3,39.84,µg/m3,2018-01-02 06:00:00 +01:00
ES,STA_ES1422A,O3,23.21,µg/m3,2018-01-02 08:00:00 +01:00
ES,STA_ES1422A,O3,22.94,µg/m3,2018-01-02 11:00:00 +01:00
ES,STA_ES1422A,O3,27.32,µg/m3,2018-01-02 12:00:00 +01:00
ES,STA_ES1422A,O3,26.91,µg/m3,2018-01-02 13:00:00 +01:00
ES,STA_ES1422A,O3,25.3,µg/m3,2018-01-02 15:00:00 +01:00
ES,STA_ES1422A,O3,21.68,µg/m3,2018-01-02 17:00:00 +01:00
ES,STA_ES1422A,O3,11.71,µg/m3,2018-01-02 18:00:00 +01:00
ES,STA_ES1422A,O3,17.28,µg/m3,2018-01-02 19:00:00 +01:00
ES,STA_ES1422A,O3,7.74,µg/m3,2018-01-02 20:00:00 +01:00
ES,STA_ES1422A,O3,14.07,µg/m3,2018-01-03 00:00:00 +01:00
ES,STA_ES1422A,O3,17.93,µg/m3,2018-01-03 02:00:00 +01:00
ES,STA_ES1422A,O3,18.93,µg/m3,2018-01-03 05:00:00 +01:00
ES,STA_ES1422A,O3,5.91,µg/m3,2018-01-03 07:00:00 +01:00
ES,STA_ES1422A,O3,1.58,µg/m3,2018-01-03 09:00:00 +01:00
ES,STA_ES1422A,O3,6.2,µg/m3,2018-01-03 10:00:00 +01:00
ES,STA_ES1422A,O3,10.5,µg/m3,2018-01-03 11:00:00 +01:00
ES,STA_ES1422A,O3,12.84,µg/m3,2018-01-03 12:00:00 +01:00
ES,STA_ES1422A,O3,11.17,µg/m3,2018-01-03 13:00:00 +01:00
ES,STA_ES1422A,O3,10.09,µg/m3,2018-01-03 14:00:00 +01:00
ES,STA_ES1422A,O3,10.56,µg/m3,2018-01-03 15:00:00 +01:00
ES,STA_ES1422A,O3,11.3,µg/m3,2018-01-03 16:00:00 +01:00
ES,STA_ES1422A,O3,15.76,µg/m3,2018-01-03 17:00:00 +01:00
ES,STA_ES1422A,O3,6.9,µg/m3,2018-01-03 18:00:00 +01:00
ES,STA_ES1422A,O3,7.25,µg/m3,2018-01-03 20:00:00 +01:00
ES,STA_ES1422A,O3,3.74,µg/m3,2018-01-03 22:00:00 +01:00
ES,STA_ES1422A,O3,8.0,µg/m3,2018-01-04 00:00:00 +01:00
ES,STA_ES1422A,O3,10.59,µg/m3,2018-01-04 01:00:00 +01:00
ES,STA_ES1422A,O3,14.24,µg/m3,2018-01-04 02:00:00 +01:00
ES,STA_ES1422A,O3,11.99,µg/m3,2018-01-04 03:00:00 +01:00
ES,STA_ES1422A,O3,12.13,µg/m3,2018-01-04 04:00:00 +01:00
ES,STA_ES1422A,O3,16.78,µg/m3,2018-01-04 06:00:00 +01:00
ES,STA_ES1422A,O3,13.63,µg/m3,2018-01-04 07:00:00 +01:00
ES,STA_ES1422A,O3,9.22,µg/m3,2018-01-04 08:00:00 +01:00
