Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-01 00:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-01 01:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-01 02:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-01 03:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-01 04:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-01 05:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-01 06:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-01 07:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-01 08:00:00 +01:00
ES,STA_ES1947A,O3,3.17,µg/m3,2020-01-01 09:00:00 +01:00
ES,STA_ES1947A,O3,15.92,µg/m3,2020-01-01 10:00:00 +01:00
ES,STA_ES1947A,O3,20.1,µg/m3,2020-01-01 11:00:00 +01:00
ES,STA_ES1947A,O3,24.14,µg/m3,2020-01-01 12:00:00 +01:00
ES,STA_ES1947A,O3,20.31,µg/m3,2020-01-01 13:00:00 +01:00
ES,STA_ES1947A,O3,17.99,µg/m3,2020-01-01 14:00:00 +01:00
ES,STA_ES1947A,O3,17.02,µg/m3,2020-01-01 15:00:00 +01:00
ES,STA_ES1947A,O3,9.83,µg/m3,2020-01-01 16:00:00 +01:00
ES,STA_ES1947A,O3,2.16,µg/m3,2020-01-01 17:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-01 18:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-01 19:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-01 20:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-01 21:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-01 22:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-01 23:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-02 01:00:00 +01:00
ES,STA_ES1947A,O3,2.15,µg/m3,2020-01-02 02:00:00 +01:00
ES,STA_ES1947A,O3,11.12,µg/m3,2020-01-02 03:00:00 +01:00
ES,STA_ES1947A,O3,2.6,µg/m3,2020-01-02 04:00:00 +01:00
ES,STA_ES1947A,O3,1.9,µg/m3,2020-01-02 05:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-02 06:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-02 07:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-02 08:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-02 09:00:00 +01:00
ES,STA_ES1947A,O3,2.82,µg/m3,2020-01-02 10:00:00 +01:00
ES,STA_ES1947A,O3,16.47,µg/m3,2020-01-02 11:00:00 +01:00
ES,STA_ES1947A,O3,20.25,µg/m3,2020-01-02 12:00:00 +01:00
ES,STA_ES1947A,O3,17.13,µg/m3,2020-01-02 13:00:00 +01:00
ES,STA_ES1947A,O3,14.24,µg/m3,2020-01-02 14:00:00 +01:00
ES,STA_ES1947A,O3,12.39,µg/m3,2020-01-02 15:00:00 +01:00
ES,STA_ES1947A,O3,8.07,µg/m3,2020-01-02 16:00:00 +01:00
ES,STA_ES1947A,O3,1.3,µg/m3,2020-01-02 17:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-02 18:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-02 19:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-02 20:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-02 21:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-02 22:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-02 23:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 00:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 01:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 02:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 03:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 04:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 05:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 06:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 07:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 08:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 09:00:00 +01:00
ES,STA_ES1947A,O3,1.2,µg/m3,2020-01-03 10:00:00 +01:00
ES,STA_ES1947A,O3,2.96,µg/m3,2020-01-03 11:00:00 +01:00
ES,STA_ES1947A,O3,2.75,µg/m3,2020-01-03 12:00:00 +01:00
ES,STA_ES1947A,O3,6.38,µg/m3,2020-01-03 13:00:00 +01:00
ES,STA_ES1947A,O3,8.24,µg/m3,2020-01-03 14:00:00 +01:00
ES,STA_ES1947A,O3,4.67,µg/m3,2020-01-03 15:00:00 +01:00
ES,STA_ES1947A,O3,2.29,µg/m3,2020-01-03 16:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 17:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 18:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 19:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 20:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 21:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 22:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-03 23:00:00 +01:00
ES,STA_ES1947A,O3,1.0,µg/m3,2020-01-04 00:00:00 +01:00
ES,STA_ES1947A,O3,5.37,µg/m3,2020-01-04 01:00:00 +01:00
ES,STA_ES1947A,O3,0.94,µg/m3,2020-01-04 02:00:00 +01:00
ES,STA_ES1947A,O3,1.93,µg/m3,2020-01-04 03:00:00 +01:00
ES,STA_ES1947A,O3,13.02,µg/m3,2020-01-04 04:00:00 +01:00
ES,STA_ES1947A,O3,17.22,µg/m3,2020-01-04 05:00:00 +01:00
ES,STA_ES1947A,O3,16.2,µg/m3,2020-01-04 06:00:00 +01:00
ES,STA_ES1947A,O3,4.0,µg/m3,2020-01-04 07:00:00 +01:00
ES,STA_ES1947A,O3,6.35,µg/m3,2020-01-04 08:00:00 +01:00
ES,STA_ES1947A,O3,10.42,µg/m3,2020-01-04 09:00:00 +01:00
ES,STA_ES1947A,O3,30.34,µg/m3,2020-01-04 10:00:00 +01:00
ES,STA_ES1947A,O3,37.83,µg/m3,2020-01-04 11:00:00 +01:00
ES,STA_ES1947A,O3,49.54,µg/m3,2020-01-04 12:00:00 +01:00
