Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
GB,Station_GB1033A,PM10,14.8,µg/m3,2019-01-02 01:00:00 +01:00
GB,Station_GB1033A,PM10,13.7,µg/m3,2019-01-02 02:00:00 +01:00
GB,Station_GB1033A,PM10,12.6,µg/m3,2019-01-02 03:00:00 +01:00
GB,Station_GB1033A,PM10,11.9,µg/m3,2019-01-02 04:00:00 +01:00
GB,Station_GB1033A,PM10,14.0,µg/m3,2019-01-02 05:00:00 +01:00
GB,Station_GB1033A,PM10,15.6,µg/m3,2019-01-02 06:00:00 +01:00
GB,Station_GB1033A,PM10,14.7,µg/m3,2019-01-02 07:00:00 +01:00
GB,Station_GB1033A,PM10,20.0,µg/m3,2019-01-02 08:00:00 +01:00
GB,Station_GB1033A,PM10,20.1,µg/m3,2019-01-02 09:00:00 +01:00
GB,Station_GB1033A,PM10,22.8,µg/m3,2019-01-02 10:00:00 +01:00
GB,Station_GB1033A,PM10,21.7,µg/m3,2019-01-02 11:00:00 +01:00
GB,Station_GB1033A,PM10,21.5,µg/m3,2019-01-02 12:00:00 +01:00
GB,Station_GB1033A,PM10,21.6,µg/m3,2019-01-02 13:00:00 +01:00
GB,Station_GB1033A,PM10,20.7,µg/m3,2019-01-02 14:00:00 +01:00
GB,Station_GB1033A,PM10,17.4,µg/m3,2019-01-02 15:00:00 +01:00
GB,Station_GB1033A,PM10,24.2,µg/m3,2019-01-02 16:00:00 +01:00
GB,Station_GB1033A,PM10,20.1,µg/m3,2019-01-02 17:00:00 +01:00
GB,Station_GB1033A,PM10,19.7,µg/m3,2019-01-02 18:00:00 +01:00
GB,Station_GB1033A,PM10,21.7,µg/m3,2019-01-02 19:00:00 +01:00
GB,Station_GB1033A,PM10,21.1,µg/m3,2019-01-02 20:00:00 +01:00
GB,Station_GB1033A,PM10,18.1,µg/m3,2019-01-02 21:00:00 +01:00
GB,Station_GB1033A,PM10,17.0,µg/m3,2019-01-02 22:00:00 +01:00
