Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
GB,Station_GB0620A,PM10,12.92,µg/m3,2014-07-03 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.0,µg/m3,2014-07-07 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.92,µg/m3,2014-07-06 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.42,µg/m3,2014-07-11 00:00:00 +01:00
GB,Station_GB0620A,PM10,23.96,µg/m3,2014-07-24 00:00:00 +01:00
GB,Station_GB0620A,PM10,7.29,µg/m3,2014-07-13 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.58,µg/m3,2014-05-31 00:00:00 +01:00
GB,Station_GB0620A,PM10,6.54,µg/m3,2014-06-04 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.17,µg/m3,2014-07-16 00:00:00 +01:00
GB,Station_GB0620A,PM10,20.21,µg/m3,2014-07-22 00:00:00 +01:00
GB,Station_GB0620A,PM10,20.54,µg/m3,2014-07-25 00:00:00 +01:00
GB,Station_GB0620A,PM10,23.1,µg/m3,2014-01-12 00:00:00 +01:00
GB,Station_GB0620A,PM10,17.58,µg/m3,2014-07-31 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.75,µg/m3,2014-08-01 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.35,µg/m3,2014-01-15 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.96,µg/m3,2014-08-15 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.67,µg/m3,2014-09-02 00:00:00 +01:00
GB,Station_GB0620A,PM10,47.0,µg/m3,2014-09-06 00:00:00 +01:00
GB,Station_GB0620A,PM10,16.75,µg/m3,2014-08-29 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.13,µg/m3,2014-08-18 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.33,µg/m3,2014-10-07 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.79,µg/m3,2014-01-18 00:00:00 +01:00
GB,Station_GB0620A,PM10,8.42,µg/m3,2014-10-26 00:00:00 +01:00
GB,Station_GB0620A,PM10,11.58,µg/m3,2014-01-29 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.58,µg/m3,2014-11-03 00:00:00 +01:00
GB,Station_GB0620A,PM10,26.58,µg/m3,2014-11-22 00:00:00 +01:00
GB,Station_GB0620A,PM10,38.92,µg/m3,2014-11-21 00:00:00 +01:00
GB,Station_GB0620A,PM10,20.08,µg/m3,2014-11-18 00:00:00 +01:00
GB,Station_GB0620A,PM10,11.92,µg/m3,2014-02-13 00:00:00 +01:00
GB,Station_GB0620A,PM10,21.54,µg/m3,2014-11-09 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.71,µg/m3,2014-02-05 00:00:00 +01:00
GB,Station_GB0620A,PM10,13.75,µg/m3,2014-11-11 00:00:00 +01:00
GB,Station_GB0620A,PM10,8.33,µg/m3,2014-02-10 00:00:00 +01:00
GB,Station_GB0620A,PM10,11.42,µg/m3,2014-11-12 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.83,µg/m3,2014-02-24 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.13,µg/m3,2014-02-21 00:00:00 +01:00
GB,Station_GB0620A,PM10,25.67,µg/m3,2014-03-04 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.33,µg/m3,2014-02-27 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.08,µg/m3,2014-02-28 00:00:00 +01:00
GB,Station_GB0620A,PM10,26.42,µg/m3,2014-03-11 00:00:00 +01:00
GB,Station_GB0620A,PM10,18.13,µg/m3,2014-03-15 00:00:00 +01:00
GB,Station_GB0620A,PM10,24.33,µg/m3,2014-03-20 00:00:00 +01:00
GB,Station_GB0620A,PM10,13.42,µg/m3,2014-04-19 00:00:00 +01:00
GB,Station_GB0620A,PM10,48.5,µg/m3,2014-04-20 00:00:00 +01:00
GB,Station_GB0620A,PM10,38.29,µg/m3,2014-03-30 00:00:00 +01:00
GB,Station_GB0620A,PM10,25.46,µg/m3,2014-03-31 00:00:00 +01:00
GB,Station_GB0620A,PM10,75.33,µg/m3,2014-04-02 00:00:00 +01:00
GB,Station_GB0620A,PM10,72.25,µg/m3,2014-04-03 00:00:00 +01:00
GB,Station_GB0620A,PM10,7.21,µg/m3,2014-04-07 00:00:00 +01:00
GB,Station_GB0620A,PM10,21.5,µg/m3,2014-05-17 00:00:00 +01:00
GB,Station_GB0620A,PM10,23.71,µg/m3,2014-12-06 00:00:00 +01:00
GB,Station_GB0620A,PM10,21.17,µg/m3,2014-05-16 00:00:00 +01:00
GB,Station_GB0620A,PM10,18.08,µg/m3,2014-12-04 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.63,µg/m3,2014-05-23 00:00:00 +01:00
GB,Station_GB0620A,PM10,17.79,µg/m3,2014-05-01 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.58,µg/m3,2014-05-04 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.67,µg/m3,2014-05-11 00:00:00 +01:00
GB,Station_GB0620A,PM10,34.17,µg/m3,2014-11-27 00:00:00 +01:00
GB,Station_GB0620A,PM10,25.08,µg/m3,2014-11-25 00:00:00 +01:00
GB,Station_GB0620A,PM10,7.42,µg/m3,2014-12-27 00:00:00 +01:00
GB,Station_GB0620A,PM10,19.75,µg/m3,2014-12-28 00:00:00 +01:00
GB,Station_GB0620A,PM10,45.42,µg/m3,2014-11-29 00:00:00 +01:00
GB,Station_GB0620A,PM10,13.46,µg/m3,2014-12-25 00:00:00 +01:00
GB,Station_GB0620A,PM10,34.58,µg/m3,2014-10-30 00:00:00 +01:00
GB,Station_GB0620A,PM10,17.17,µg/m3,2014-10-28 00:00:00 +01:00
GB,Station_GB0620A,PM10,11.79,µg/m3,2014-10-27 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.88,µg/m3,2014-10-23 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.08,µg/m3,2014-10-18 00:00:00 +01:00
GB,Station_GB0620A,PM10,16.96,µg/m3,2014-11-14 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.63,µg/m3,2014-11-07 00:00:00 +01:00
GB,Station_GB0620A,PM10,34.0,µg/m3,2014-11-06 00:00:00 +01:00
GB,Station_GB0620A,PM10,25.08,µg/m3,2014-11-26 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.5,µg/m3,2014-11-23 00:00:00 +01:00
GB,Station_GB0620A,PM10,20.46,µg/m3,2014-11-16 00:00:00 +01:00
GB,Station_GB0620A,PM10,36.25,µg/m3,2014-11-19 00:00:00 +01:00
GB,Station_GB0620A,PM10,44.46,µg/m3,2014-11-20 00:00:00 +01:00
GB,Station_GB0620A,PM10,29.67,µg/m3,2014-11-30 00:00:00 +01:00
GB,Station_GB0620A,PM10,16.71,µg/m3,2014-12-02 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.46,µg/m3,2014-12-14 00:00:00 +01:00
GB,Station_GB0620A,PM10,11.42,µg/m3,2014-12-12 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.08,µg/m3,2014-12-10 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.83,µg/m3,2014-12-09 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.42,µg/m3,2014-12-07 00:00:00 +01:00
GB,Station_GB0620A,PM10,7.13,µg/m3,2014-12-24 00:00:00 +01:00
GB,Station_GB0620A,PM10,19.88,µg/m3,2014-12-16 00:00:00 +01:00
GB,Station_GB0620A,PM10,5.88,µg/m3,2014-12-21 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.25,µg/m3,2014-12-20 00:00:00 +01:00
GB,Station_GB0620A,PM10,8.54,µg/m3,2014-12-19 00:00:00 +01:00
GB,Station_GB0620A,PM10,36.54,µg/m3,2014-12-30 00:00:00 +01:00
GB,Station_GB0620A,PM10,13.0,µg/m3,2014-02-01 00:00:00 +01:00
GB,Station_GB0620A,PM10,19.83,µg/m3,2014-02-02 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.58,µg/m3,2014-02-15 00:00:00 +01:00
GB,Station_GB0620A,PM10,13.63,µg/m3,2014-02-08 00:00:00 +01:00
GB,Station_GB0620A,PM10,11.21,µg/m3,2014-02-09 00:00:00 +01:00
GB,Station_GB0620A,PM10,7.96,µg/m3,2014-02-07 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.29,µg/m3,2014-02-04 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.54,µg/m3,2014-02-18 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.04,µg/m3,2014-01-31 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.54,µg/m3,2014-02-06 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.71,µg/m3,2014-02-11 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.79,µg/m3,2014-02-17 00:00:00 +01:00
GB,Station_GB0620A,PM10,18.88,µg/m3,2014-02-16 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.88,µg/m3,2014-02-14 00:00:00 +01:00
GB,Station_GB0620A,PM10,19.88,µg/m3,2014-01-24 00:00:00 +01:00
GB,Station_GB0620A,PM10,7.63,µg/m3,2014-02-20 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.92,µg/m3,2014-02-22 00:00:00 +01:00
GB,Station_GB0620A,PM10,21.58,µg/m3,2014-02-26 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.54,µg/m3,2014-02-23 00:00:00 +01:00
GB,Station_GB0620A,PM10,31.79,µg/m3,2014-03-08 00:00:00 +01:00
GB,Station_GB0620A,PM10,16.96,µg/m3,2014-03-07 00:00:00 +01:00
GB,Station_GB0620A,PM10,20.67,µg/m3,2014-03-06 00:00:00 +01:00
GB,Station_GB0620A,PM10,72.83,µg/m3,2014-03-14 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.67,µg/m3,2014-03-16 00:00:00 +01:00
GB,Station_GB0620A,PM10,24.63,µg/m3,2014-04-04 00:00:00 +01:00
GB,Station_GB0620A,PM10,18.75,µg/m3,2014-04-12 00:00:00 +01:00
GB,Station_GB0620A,PM10,7.17,µg/m3,2014-03-22 00:00:00 +01:00
GB,Station_GB0620A,PM10,22.04,µg/m3,2014-03-19 00:00:00 +01:00
GB,Station_GB0620A,PM10,33.13,µg/m3,2014-04-21 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.71,µg/m3,2014-04-13 00:00:00 +01:00
GB,Station_GB0620A,PM10,17.17,µg/m3,2014-04-15 00:00:00 +01:00
GB,Station_GB0620A,PM10,26.04,µg/m3,2014-04-17 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.42,µg/m3,2014-04-27 00:00:00 +01:00
GB,Station_GB0620A,PM10,25.0,µg/m3,2014-04-28 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.21,µg/m3,2014-05-12 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.17,µg/m3,2014-05-10 00:00:00 +01:00
GB,Station_GB0620A,PM10,6.42,µg/m3,2014-05-08 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.29,µg/m3,2014-05-15 00:00:00 +01:00
GB,Station_GB0620A,PM10,8.42,µg/m3,2014-05-24 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.0,µg/m3,2014-05-26 00:00:00 +01:00
GB,Station_GB0620A,PM10,13.25,µg/m3,2014-06-22 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.17,µg/m3,2014-06-09 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.13,µg/m3,2014-06-07 00:00:00 +01:00
GB,Station_GB0620A,PM10,18.33,µg/m3,2014-06-01 00:00:00 +01:00
GB,Station_GB0620A,PM10,8.67,µg/m3,2014-06-03 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.88,µg/m3,2014-06-23 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.33,µg/m3,2014-08-04 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.38,µg/m3,2014-08-11 00:00:00 +01:00
GB,Station_GB0620A,PM10,7.54,µg/m3,2014-08-10 00:00:00 +01:00
GB,Station_GB0620A,PM10,11.71,µg/m3,2014-08-21 00:00:00 +01:00
GB,Station_GB0620A,PM10,8.42,µg/m3,2014-08-23 00:00:00 +01:00
GB,Station_GB0620A,PM10,17.21,µg/m3,2014-08-27 00:00:00 +01:00
GB,Station_GB0620A,PM10,22.54,µg/m3,2014-09-03 00:00:00 +01:00
GB,Station_GB0620A,PM10,22.17,µg/m3,2014-09-24 00:00:00 +01:00
GB,Station_GB0620A,PM10,16.83,µg/m3,2014-09-14 00:00:00 +01:00
GB,Station_GB0620A,PM10,21.42,µg/m3,2014-09-15 00:00:00 +01:00
GB,Station_GB0620A,PM10,13.71,µg/m3,2014-09-26 00:00:00 +01:00
GB,Station_GB0620A,PM10,11.5,µg/m3,2014-10-05 00:00:00 +01:00
GB,Station_GB0620A,PM10,13.79,µg/m3,2014-10-03 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.63,µg/m3,2014-10-11 00:00:00 +01:00
GB,Station_GB0620A,PM10,27.67,µg/m3,2014-10-31 00:00:00 +01:00
GB,Station_GB0620A,PM10,13.75,µg/m3,2014-11-02 00:00:00 +01:00
GB,Station_GB0620A,PM10,17.79,µg/m3,2014-11-01 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.42,µg/m3,2014-11-04 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.5,µg/m3,2014-10-25 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.96,µg/m3,2014-10-29 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.0,µg/m3,2014-10-12 00:00:00 +01:00
GB,Station_GB0620A,PM10,16.88,µg/m3,2014-10-17 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.79,µg/m3,2014-10-20 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.92,µg/m3,2014-10-21 00:00:00 +01:00
GB,Station_GB0620A,PM10,3.83,µg/m3,2014-12-18 00:00:00 +01:00
GB,Station_GB0620A,PM10,7.33,µg/m3,2014-12-17 00:00:00 +01:00
GB,Station_GB0620A,PM10,29.79,µg/m3,2014-12-13 00:00:00 +01:00
GB,Station_GB0620A,PM10,35.54,µg/m3,2014-11-24 00:00:00 +01:00
GB,Station_GB0620A,PM10,25.83,µg/m3,2014-12-01 00:00:00 +01:00
GB,Station_GB0620A,PM10,17.92,µg/m3,2014-12-03 00:00:00 +01:00
GB,Station_GB0620A,PM10,28.83,µg/m3,2014-11-15 00:00:00 +01:00
GB,Station_GB0620A,PM10,28.0,µg/m3,2014-12-29 00:00:00 +01:00
GB,Station_GB0620A,PM10,29.96,µg/m3,2014-11-28 00:00:00 +01:00
GB,Station_GB0620A,PM10,7.33,µg/m3,2014-12-22 00:00:00 +01:00
GB,Station_GB0620A,PM10,11.38,µg/m3,2014-11-17 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.92,µg/m3,2014-12-11 00:00:00 +01:00
GB,Station_GB0620A,PM10,11.92,µg/m3,2014-12-08 00:00:00 +01:00
GB,Station_GB0620A,PM10,22.79,µg/m3,2014-12-05 00:00:00 +01:00
GB,Station_GB0620A,PM10,27.38,µg/m3,2014-12-31 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.54,µg/m3,2014-12-15 00:00:00 +01:00
GB,Station_GB0620A,PM10,7.33,µg/m3,2014-12-23 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.17,µg/m3,2014-12-26 00:00:00 +01:00
GB,Station_GB0620A,PM10,8.92,µg/m3,2014-06-05 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.79,µg/m3,2014-06-08 00:00:00 +01:00
GB,Station_GB0620A,PM10,8.17,µg/m3,2014-06-18 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.25,µg/m3,2014-06-17 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.21,µg/m3,2014-07-02 00:00:00 +01:00
GB,Station_GB0620A,PM10,18.46,µg/m3,2014-07-18 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.75,µg/m3,2014-07-17 00:00:00 +01:00
