Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
GB,Station_GB0620A,PM10,9.88,µg/m3,2015-06-17 00:00:00 +01:00
GB,Station_GB0620A,PM10,11.83,µg/m3,2015-06-15 00:00:00 +01:00
GB,Station_GB0620A,PM10,44.29,µg/m3,2015-06-12 00:00:00 +01:00
GB,Station_GB0620A,PM10,8.79,µg/m3,2015-06-23 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.38,µg/m3,2015-06-20 00:00:00 +01:00
GB,Station_GB0620A,PM10,7.79,µg/m3,2015-07-13 00:00:00 +01:00
GB,Station_GB0620A,PM10,8.46,µg/m3,2015-07-14 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.25,µg/m3,2015-07-15 00:00:00 +01:00
GB,Station_GB0620A,PM10,23.21,µg/m3,2015-07-16 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.83,µg/m3,2015-07-18 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.21,µg/m3,2015-07-17 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.71,µg/m3,2015-07-20 00:00:00 +01:00
GB,Station_GB0620A,PM10,13.63,µg/m3,2015-07-03 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.38,µg/m3,2015-07-04 00:00:00 +01:00
GB,Station_GB0620A,PM10,16.21,µg/m3,2015-07-11 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.46,µg/m3,2015-07-12 00:00:00 +01:00
GB,Station_GB0620A,PM10,8.29,µg/m3,2015-07-29 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.96,µg/m3,2015-07-28 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.83,µg/m3,2015-07-27 00:00:00 +01:00
GB,Station_GB0620A,PM10,11.96,µg/m3,2015-08-01 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.42,µg/m3,2015-07-30 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.17,µg/m3,2015-08-02 00:00:00 +01:00
GB,Station_GB0620A,PM10,16.04,µg/m3,2015-08-03 00:00:00 +01:00
GB,Station_GB0620A,PM10,19.0,µg/m3,2015-08-04 00:00:00 +01:00
GB,Station_GB0620A,PM10,19.71,µg/m3,2015-08-05 00:00:00 +01:00
GB,Station_GB0620A,PM10,11.63,µg/m3,2015-08-06 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.29,µg/m3,2015-08-09 00:00:00 +01:00
GB,Station_GB0620A,PM10,6.63,µg/m3,2015-08-10 00:00:00 +01:00
GB,Station_GB0620A,PM10,20.38,µg/m3,2015-08-18 00:00:00 +01:00
GB,Station_GB0620A,PM10,13.63,µg/m3,2015-08-19 00:00:00 +01:00
GB,Station_GB0620A,PM10,16.46,µg/m3,2015-08-17 00:00:00 +01:00
GB,Station_GB0620A,PM10,7.58,µg/m3,2015-08-21 00:00:00 +01:00
GB,Station_GB0620A,PM10,13.92,µg/m3,2015-08-22 00:00:00 +01:00
GB,Station_GB0620A,PM10,6.79,µg/m3,2015-08-20 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.21,µg/m3,2015-08-23 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.67,µg/m3,2015-08-31 00:00:00 +01:00
GB,Station_GB0620A,PM10,18.46,µg/m3,2015-08-30 00:00:00 +01:00
GB,Station_GB0620A,PM10,6.29,µg/m3,2015-09-04 00:00:00 +01:00
GB,Station_GB0620A,PM10,11.13,µg/m3,2015-08-28 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.75,µg/m3,2015-08-27 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.0,µg/m3,2015-08-24 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.71,µg/m3,2015-08-25 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.46,µg/m3,2015-08-26 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.5,µg/m3,2015-09-06 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.04,µg/m3,2015-09-07 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.63,µg/m3,2015-09-20 00:00:00 +01:00
GB,Station_GB0620A,PM10,15.21,µg/m3,2015-09-19 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.96,µg/m3,2015-09-17 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.29,µg/m3,2015-09-18 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.5,µg/m3,2015-09-14 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.12,µg/m3,2015-09-15 00:00:00 +01:00
GB,Station_GB0620A,PM10,19.29,µg/m3,2015-09-10 00:00:00 +01:00
GB,Station_GB0620A,PM10,13.21,µg/m3,2015-09-09 00:00:00 +01:00
GB,Station_GB0620A,PM10,13.0,µg/m3,2015-09-13 00:00:00 +01:00
GB,Station_GB0620A,PM10,20.38,µg/m3,2015-09-11 00:00:00 +01:00
GB,Station_GB0620A,PM10,11.5,µg/m3,2015-09-12 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.63,µg/m3,2015-09-29 00:00:00 +01:00
GB,Station_GB0620A,PM10,12.96,µg/m3,2015-09-28 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.75,µg/m3,2015-09-27 00:00:00 +01:00
GB,Station_GB0620A,PM10,18.63,µg/m3,2015-09-26 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.21,µg/m3,2015-09-22 00:00:00 +01:00
GB,Station_GB0620A,PM10,16.92,µg/m3,2015-09-30 00:00:00 +01:00
GB,Station_GB0620A,PM10,14.71,µg/m3,2015-10-01 00:00:00 +01:00
GB,Station_GB0620A,PM10,8.79,µg/m3,2015-10-07 00:00:00 +01:00
GB,Station_GB0620A,PM10,24.88,µg/m3,2015-10-09 00:00:00 +01:00
GB,Station_GB0620A,PM10,13.38,µg/m3,2015-10-10 00:00:00 +01:00
GB,Station_GB0620A,PM10,28.63,µg/m3,2015-10-04 00:00:00 +01:00
GB,Station_GB0620A,PM10,10.08,µg/m3,2015-10-06 00:00:00 +01:00
GB,Station_GB0620A,PM10,18.0,µg/m3,2015-10-17 00:00:00 +01:00
GB,Station_GB0620A,PM10,9.54,µg/m3,2015-10-18 00:00:00 +01:00
