,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,GB,Station_GB0620A,PM10,15.6,µg/m3,2014-06-25 21:00:00 +01:00
1,GB,Station_GB0620A,PM10,10.2,µg/m3,2014-06-25 19:00:00 +01:00
2,GB,Station_GB0620A,PM10,16.0,µg/m3,2014-07-02 17:00:00 +01:00
3,GB,Station_GB0620A,PM10,18.2,µg/m3,2014-07-02 16:00:00 +01:00
4,GB,Station_GB0620A,PM10,16.2,µg/m3,2014-07-02 21:00:00 +01:00
5,GB,Station_GB0620A,PM10,14.7,µg/m3,2014-07-02 19:00:00 +01:00
6,GB,Station_GB0620A,PM10,18.0,µg/m3,2014-07-03 06:00:00 +01:00
7,GB,Station_GB0620A,PM10,19.4,µg/m3,2014-07-02 22:00:00 +01:00
8,GB,Station_GB0620A,PM10,11.8,µg/m3,2014-07-03 13:00:00 +01:00
9,GB,Station_GB0620A,PM10,15.0,µg/m3,2014-07-03 10:00:00 +01:00
10,GB,Station_GB0620A,PM10,17.6,µg/m3,2014-07-03 11:00:00 +01:00
11,GB,Station_GB0620A,PM10,16.8,µg/m3,2014-07-04 07:00:00 +01:00
12,GB,Station_GB0620A,PM10,12.4,µg/m3,2014-07-03 23:00:00 +01:00
13,GB,Station_GB0620A,PM10,20.0,µg/m3,2014-07-04 06:00:00 +01:00
14,GB,Station_GB0620A,PM10,17.4,µg/m3,2014-07-04 08:00:00 +01:00
15,GB,Station_GB0620A,PM10,11.8,µg/m3,2014-07-03 19:00:00 +01:00
16,GB,Station_GB0620A,PM10,16.4,µg/m3,2014-07-03 15:00:00 +01:00
17,GB,Station_GB0620A,PM10,12.0,µg/m3,2014-07-03 17:00:00 +01:00
18,GB,Station_GB0620A,PM10,16.0,µg/m3,2014-07-03 12:00:00 +01:00
19,GB,Station_GB0620A,PM10,14.5,µg/m3,2014-07-04 10:00:00 +01:00
20,GB,Station_GB0620A,PM10,20.1,µg/m3,2014-07-04 12:00:00 +01:00
21,GB,Station_GB0620A,PM10,13.6,µg/m3,2014-07-04 18:00:00 +01:00
22,GB,Station_GB0620A,PM10,9.8,µg/m3,2014-07-05 05:00:00 +01:00
23,GB,Station_GB0620A,PM10,9.6,µg/m3,2014-07-05 03:00:00 +01:00
24,GB,Station_GB0620A,PM10,10.2,µg/m3,2014-07-05 04:00:00 +01:00
25,GB,Station_GB0620A,PM10,14.4,µg/m3,2014-06-27 20:00:00 +01:00
26,GB,Station_GB0620A,PM10,12.1,µg/m3,2014-06-27 18:00:00 +01:00
27,GB,Station_GB0620A,PM10,19.2,µg/m3,2014-06-27 08:00:00 +01:00
28,GB,Station_GB0620A,PM10,11.7,µg/m3,2014-07-07 06:00:00 +01:00
29,GB,Station_GB0620A,PM10,10.9,µg/m3,2014-07-07 05:00:00 +01:00
30,GB,Station_GB0620A,PM10,14.5,µg/m3,2014-07-06 23:00:00 +01:00
31,GB,Station_GB0620A,PM10,13.1,µg/m3,2014-07-07 12:00:00 +01:00
32,GB,Station_GB0620A,PM10,16.9,µg/m3,2014-07-07 23:00:00 +01:00
33,GB,Station_GB0620A,PM10,24.6,µg/m3,2014-07-08 03:00:00 +01:00
34,GB,Station_GB0620A,PM10,10.8,µg/m3,2014-07-07 04:00:00 +01:00
35,GB,Station_GB0620A,PM10,13.2,µg/m3,2014-07-06 15:00:00 +01:00
36,GB,Station_GB0620A,PM10,15.6,µg/m3,2014-07-05 20:00:00 +01:00
37,GB,Station_GB0620A,PM10,14.0,µg/m3,2014-07-06 02:00:00 +01:00
38,GB,Station_GB0620A,PM10,11.8,µg/m3,2014-07-05 19:00:00 +01:00
39,GB,Station_GB0620A,PM10,19.9,µg/m3,2014-07-06 07:00:00 +01:00
40,GB,Station_GB0620A,PM10,19.4,µg/m3,2014-07-06 01:00:00 +01:00
41,GB,Station_GB0620A,PM10,16.1,µg/m3,2014-07-06 00:00:00 +01:00
42,GB,Station_GB0620A,PM10,13.9,µg/m3,2014-07-05 18:00:00 +01:00
43,GB,Station_GB0620A,PM10,26.1,µg/m3,2014-01-01 00:00:00 +01:00
