,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
646,GB,Station_GB1012A,PM10,10.0,µg/m3,2015-04-19 07:00:00 +01:00
647,GB,Station_GB1012A,PM10,20.2,µg/m3,2015-04-17 21:00:00 +01:00
649,GB,Station_GB1012A,PM10,9.0,µg/m3,2015-04-17 19:00:00 +01:00
651,GB,Station_GB1012A,PM10,9.9,µg/m3,2015-04-18 03:00:00 +01:00
652,GB,Station_GB1012A,PM10,25.2,µg/m3,2015-04-17 07:00:00 +01:00
653,GB,Station_GB1012A,PM10,19.0,µg/m3,2015-04-18 00:00:00 +01:00
654,GB,Station_GB1012A,PM10,26.4,µg/m3,2015-04-16 21:00:00 +01:00
657,GB,Station_GB1012A,PM10,47.9,µg/m3,2015-04-17 09:00:00 +01:00
660,GB,Station_GB1012A,PM10,30.3,µg/m3,2015-04-16 15:00:00 +01:00
661,GB,Station_GB1012A,PM10,19.5,µg/m3,2015-04-16 17:00:00 +01:00
687,GB,Station_GB1012A,PM10,22.6,µg/m3,2015-05-10 10:00:00 +01:00
688,GB,Station_GB1012A,PM10,21.2,µg/m3,2015-05-10 09:00:00 +01:00
689,GB,Station_GB1012A,PM10,14.9,µg/m3,2015-05-10 02:00:00 +01:00
690,GB,Station_GB1012A,PM10,23.1,µg/m3,2015-05-10 06:00:00 +01:00
691,GB,Station_GB1012A,PM10,13.0,µg/m3,2015-05-10 17:00:00 +01:00
692,GB,Station_GB1012A,PM10,16.1,µg/m3,2015-05-11 02:00:00 +01:00
693,GB,Station_GB1012A,PM10,7.5,µg/m3,2015-05-11 19:00:00 +01:00
695,GB,Station_GB1012A,PM10,12.1,µg/m3,2015-05-11 21:00:00 +01:00
696,GB,Station_GB1012A,PM10,10.5,µg/m3,2015-05-11 22:00:00 +01:00
697,GB,Station_GB1012A,PM10,14.8,µg/m3,2015-05-11 11:00:00 +01:00
698,GB,Station_GB1012A,PM10,13.0,µg/m3,2015-05-11 08:00:00 +01:00
699,GB,Station_GB1012A,PM10,12.3,µg/m3,2015-05-11 13:00:00 +01:00
701,GB,Station_GB1012A,PM10,35.3,µg/m3,2015-05-08 09:00:00 +01:00
702,GB,Station_GB1012A,PM10,17.2,µg/m3,2015-05-08 17:00:00 +01:00
703,GB,Station_GB1012A,PM10,16.2,µg/m3,2015-05-07 21:00:00 +01:00
705,GB,Station_GB1012A,PM10,14.7,µg/m3,2015-05-07 14:00:00 +01:00
708,GB,Station_GB1012A,PM10,31.8,µg/m3,2015-05-08 11:00:00 +01:00
709,GB,Station_GB1012A,PM10,31.5,µg/m3,2015-05-09 15:00:00 +01:00
710,GB,Station_GB1012A,PM10,22.9,µg/m3,2015-05-10 05:00:00 +01:00
711,GB,Station_GB1012A,PM10,11.6,µg/m3,2015-05-09 16:00:00 +01:00
712,GB,Station_GB1012A,PM10,9.4,µg/m3,2015-05-09 11:00:00 +01:00
713,GB,Station_GB1012A,PM10,9.5,µg/m3,2015-05-09 13:00:00 +01:00
