,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
3,GB,Station_GB1012A,PM10,11.7,µg/m3,2014-01-16 16:00:00 +01:00
177,GB,Station_GB1012A,PM10,16.7,µg/m3,2014-01-22 13:00:00 +01:00
181,GB,Station_GB1012A,PM10,15.5,µg/m3,2014-01-21 17:00:00 +01:00
182,GB,Station_GB1012A,PM10,59.7,µg/m3,2014-01-21 04:00:00 +01:00
184,GB,Station_GB1012A,PM10,85.9,µg/m3,2014-01-20 23:00:00 +01:00
190,GB,Station_GB1012A,PM10,39.8,µg/m3,2014-01-21 10:00:00 +01:00
192,GB,Station_GB1012A,PM10,17.7,µg/m3,2014-01-22 11:00:00 +01:00
194,GB,Station_GB1012A,PM10,81.4,µg/m3,2014-01-20 20:00:00 +01:00
196,GB,Station_GB1012A,PM10,58.2,µg/m3,2014-01-21 13:00:00 +01:00
198,GB,Station_GB1012A,PM10,112.6,µg/m3,2014-01-21 01:00:00 +01:00
200,GB,Station_GB1012A,PM10,39.7,µg/m3,2014-01-21 08:00:00 +01:00
202,GB,Station_GB1012A,PM10,34.5,µg/m3,2014-01-20 06:00:00 +01:00
203,GB,Station_GB1012A,PM10,34.7,µg/m3,2014-01-19 23:00:00 +01:00
207,GB,Station_GB1012A,PM10,21.3,µg/m3,2014-01-19 17:00:00 +01:00
212,GB,Station_GB1012A,PM10,5.6,µg/m3,2014-01-19 11:00:00 +01:00
213,GB,Station_GB1012A,PM10,13.8,µg/m3,2014-01-19 14:00:00 +01:00
214,GB,Station_GB1012A,PM10,11.8,µg/m3,2014-01-18 22:00:00 +01:00
221,GB,Station_GB1012A,PM10,8.2,µg/m3,2014-01-18 08:00:00 +01:00
227,GB,Station_GB1012A,PM10,8.4,µg/m3,2014-01-17 14:00:00 +01:00
290,GB,Station_GB1012A,PM10,0.3,µg/m3,2014-01-17 06:00:00 +01:00
299,GB,Station_GB1012A,PM10,1.8,µg/m3,2014-01-17 08:00:00 +01:00
