Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
GB,Station_GB1012A,NO2,296.42171999,µg/m3,2017-01-01 00:00:00 +01:00
GB,Station_GB1012A,NO2,20.20555999,µg/m3,2017-01-01 01:00:00 +01:00
GB,Station_GB1012A,NO2,25.26094,µg/m3,2017-01-01 02:00:00 +01:00
GB,Station_GB1012A,NO2,20.666,µg/m3,2017-01-01 03:00:00 +01:00
GB,Station_GB1012A,NO2,16.91798,µg/m3,2017-01-01 04:00:00 +01:00
GB,Station_GB1012A,NO2,17.03511999,µg/m3,2017-01-01 05:00:00 +01:00
GB,Station_GB1012A,NO2,14.99161,µg/m3,2017-01-01 06:00:00 +01:00
GB,Station_GB1012A,NO2,16.47187999,µg/m3,2017-01-01 07:00:00 +01:00
GB,Station_GB1012A,NO2,20.89406,µg/m3,2017-01-01 08:00:00 +01:00
GB,Station_GB1012A,NO2,20.77930999,µg/m3,2017-01-01 09:00:00 +01:00
GB,Station_GB1012A,NO2,19.63898,µg/m3,2017-01-01 10:00:00 +01:00
GB,Station_GB1012A,NO2,18.6048,µg/m3,2017-01-01 11:00:00 +01:00
GB,Station_GB1012A,NO2,21.16611999,µg/m3,2017-01-01 12:00:00 +01:00
GB,Station_GB1012A,NO2,17.7676,µg/m3,2017-01-01 13:00:00 +01:00
GB,Station_GB1012A,NO2,19.69779,µg/m3,2017-01-01 14:00:00 +01:00
GB,Station_GB1012A,NO2,38.83523,µg/m3,2017-01-01 15:00:00 +01:00
GB,Station_GB1012A,NO2,31.17997,µg/m3,2017-01-01 16:00:00 +01:00
GB,Station_GB1012A,NO2,37.79578,µg/m3,2017-01-01 17:00:00 +01:00
GB,Station_GB1012A,NO2,52.13523,µg/m3,2017-01-01 18:00:00 +01:00
GB,Station_GB1012A,NO2,37.97173,µg/m3,2017-01-01 19:00:00 +01:00
GB,Station_GB1012A,NO2,43.48928999,µg/m3,2017-01-01 20:00:00 +01:00
GB,Station_GB1012A,NO2,45.46347,µg/m3,2017-01-01 21:00:00 +01:00
GB,Station_GB1012A,NO2,42.71999,µg/m3,2017-01-01 22:00:00 +01:00
GB,Station_GB1012A,NO2,36.23756999,µg/m3,2017-01-01 23:00:00 +01:00
GB,Station_GB1012A,NO2,38.86009,µg/m3,2017-01-02 00:00:00 +01:00
GB,Station_GB1012A,NO2,33.68614,µg/m3,2017-01-02 01:00:00 +01:00
GB,Station_GB1012A,NO2,21.86944,µg/m3,2017-01-02 02:00:00 +01:00
GB,Station_GB1012A,NO2,20.18930999,µg/m3,2017-01-02 03:00:00 +01:00
GB,Station_GB1012A,NO2,19.44868999,µg/m3,2017-01-02 04:00:00 +01:00
GB,Station_GB1012A,NO2,25.75898,µg/m3,2017-01-02 05:00:00 +01:00
GB,Station_GB1012A,NO2,38.73863999,µg/m3,2017-01-02 06:00:00 +01:00
GB,Station_GB1012A,NO2,56.10414,µg/m3,2017-01-02 07:00:00 +01:00
GB,Station_GB1012A,NO2,51.21578999,µg/m3,2017-01-02 08:00:00 +01:00
GB,Station_GB1012A,NO2,53.77568,µg/m3,2017-01-02 09:00:00 +01:00
GB,Station_GB1012A,NO2,59.15505999,µg/m3,2017-01-02 10:00:00 +01:00
GB,Station_GB1012A,NO2,85.89945999999998,µg/m3,2017-01-02 11:00:00 +01:00
GB,Station_GB1012A,NO2,68.56313,µg/m3,2017-01-02 12:00:00 +01:00
GB,Station_GB1012A,NO2,69.14643999,µg/m3,2017-01-02 13:00:00 +01:00
GB,Station_GB1012A,NO2,74.96569999,µg/m3,2017-01-02 14:00:00 +01:00
GB,Station_GB1012A,NO2,81.18896999,µg/m3,2017-01-02 15:00:00 +01:00
GB,Station_GB1012A,NO2,82.78925999,µg/m3,2017-01-02 16:00:00 +01:00
GB,Station_GB1012A,NO2,87.80718,µg/m3,2017-01-02 17:00:00 +01:00
GB,Station_GB1012A,NO2,94.94128,µg/m3,2017-01-02 18:00:00 +01:00
GB,Station_GB1012A,NO2,78.95565,µg/m3,2017-01-02 19:00:00 +01:00
GB,Station_GB1012A,NO2,69.78759999,µg/m3,2017-01-02 20:00:00 +01:00
GB,Station_GB1012A,NO2,63.0709,µg/m3,2017-01-02 21:00:00 +01:00
GB,Station_GB1012A,NO2,61.81342999,µg/m3,2017-01-02 22:00:00 +01:00
GB,Station_GB1012A,NO2,65.12828,µg/m3,2017-01-02 23:00:00 +01:00
GB,Station_GB1012A,NO2,59.33404,µg/m3,2017-01-03 00:00:00 +01:00
GB,Station_GB1012A,NO2,56.27275999,µg/m3,2017-01-03 01:00:00 +01:00
GB,Station_GB1012A,NO2,49.78492,µg/m3,2017-01-03 02:00:00 +01:00
GB,Station_GB1012A,NO2,46.97722,µg/m3,2017-01-03 03:00:00 +01:00
GB,Station_GB1012A,NO2,44.73384999,µg/m3,2017-01-03 04:00:00 +01:00
GB,Station_GB1012A,NO2,39.00831,µg/m3,2017-01-03 05:00:00 +01:00
GB,Station_GB1012A,NO2,39.53806999,µg/m3,2017-01-03 06:00:00 +01:00
GB,Station_GB1012A,NO2,45.42043999,µg/m3,2017-01-03 07:00:00 +01:00
GB,Station_GB1012A,NO2,56.90547999,µg/m3,2017-01-03 08:00:00 +01:00
GB,Station_GB1012A,NO2,56.68936999,µg/m3,2017-01-03 09:00:00 +01:00
GB,Station_GB1012A,NO2,62.30781999999999,µg/m3,2017-01-03 10:00:00 +01:00
GB,Station_GB1012A,NO2,62.23131999,µg/m3,2017-01-03 11:00:00 +01:00
GB,Station_GB1012A,NO2,63.32479,µg/m3,2017-01-03 12:00:00 +01:00
GB,Station_GB1012A,NO2,49.10965,µg/m3,2017-01-03 13:00:00 +01:00
GB,Station_GB1012A,NO2,49.33771999,µg/m3,2017-01-03 14:00:00 +01:00
GB,Station_GB1012A,NO2,40.58993999,µg/m3,2017-01-03 15:00:00 +01:00
GB,Station_GB1012A,NO2,44.86820999,µg/m3,2017-01-03 16:00:00 +01:00
GB,Station_GB1012A,NO2,50.39294,µg/m3,2017-01-03 17:00:00 +01:00
