Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
AT,STA.09.ZA,O3,65.734,µg/m3,2015-06-26 04:00:00 +01:00
AT,STA.09.ZA,O3,91.419,µg/m3,2015-06-25 19:00:00 +01:00
AT,STA.09.ZA,O3,84.618,µg/m3,2015-06-25 10:00:00 +01:00
AT,STA.09.ZA,O3,27.048000000000002,µg/m3,2015-06-26 05:00:00 +01:00
AT,STA.09.ZA,O3,88.14299999999999,µg/m3,2015-06-25 20:00:00 +01:00
AT,STA.09.ZA,O3,92.321,µg/m3,2015-06-26 08:00:00 +01:00
AT,STA.09.ZA,O3,113.001,µg/m3,2015-06-26 12:00:00 +01:00
AT,STA.09.ZA,O3,33.853,µg/m3,2015-06-27 05:00:00 +01:00
AT,STA.09.ZA,O3,31.476,µg/m3,2015-06-27 06:00:00 +01:00
AT,STA.09.ZA,O3,92.32700000000001,µg/m3,2015-06-27 13:00:00 +01:00
AT,STA.09.ZA,O3,88.524,µg/m3,2015-06-27 09:00:00 +01:00
AT,STA.09.ZA,O3,62.498999999999995,µg/m3,2015-05-24 00:00:00 +01:00
AT,STA.09.ZA,O3,64.406,µg/m3,2015-05-24 09:00:00 +01:00
AT,STA.09.ZA,O3,58.50899999999999,µg/m3,2015-05-23 12:00:00 +01:00
AT,STA.09.ZA,O3,54.692,µg/m3,2015-05-21 16:00:00 +01:00
AT,STA.09.ZA,O3,64.454,µg/m3,2015-05-21 19:00:00 +01:00
AT,STA.09.ZA,O3,59.28,µg/m3,2015-05-21 20:00:00 +01:00
AT,STA.09.ZA,O3,53.815,µg/m3,2015-05-21 12:00:00 +01:00
AT,STA.09.ZA,O3,44.9,µg/m3,2015-05-21 14:00:00 +01:00
AT,STA.09.ZA,O3,76.533,µg/m3,2015-05-22 17:00:00 +01:00
AT,STA.09.ZA,O3,90.693,µg/m3,2015-05-22 12:00:00 +01:00
AT,STA.09.ZA,O3,74.643,µg/m3,2015-05-22 16:00:00 +01:00
AT,STA.09.ZA,O3,64.14,µg/m3,2015-05-24 14:00:00 +01:00
AT,STA.09.ZA,O3,76.09899999999999,µg/m3,2015-05-25 16:00:00 +01:00
AT,STA.09.ZA,O3,101.07799999999999,µg/m3,2015-05-25 12:00:00 +01:00
AT,STA.09.ZA,O3,50.876000000000005,µg/m3,2015-05-25 05:00:00 +01:00
AT,STA.09.ZA,O3,70.218,µg/m3,2015-05-25 19:00:00 +01:00
AT,STA.09.ZA,O3,61.95399999999999,µg/m3,2015-05-25 20:00:00 +01:00
AT,STA.09.ZA,O3,58.135,µg/m3,2015-05-27 09:00:00 +01:00
AT,STA.09.ZA,O3,59.268,µg/m3,2015-05-27 11:00:00 +01:00
AT,STA.09.ZA,O3,65.51,µg/m3,2015-05-27 15:00:00 +01:00
AT,STA.09.ZA,O3,53.255,µg/m3,2015-05-27 03:00:00 +01:00
AT,STA.09.ZA,O3,51.575,µg/m3,2015-05-26 10:00:00 +01:00
AT,STA.09.ZA,O3,60.147,µg/m3,2015-05-27 00:00:00 +01:00
AT,STA.09.ZA,O3,105.14,µg/m3,2015-05-31 13:00:00 +01:00
AT,STA.09.ZA,O3,91.53200000000001,µg/m3,2015-05-31 09:00:00 +01:00
AT,STA.09.ZA,O3,84.93700000000001,µg/m3,2015-05-31 16:00:00 +01:00
AT,STA.09.ZA,O3,103.039,µg/m3,2015-06-01 15:00:00 +01:00
AT,STA.09.ZA,O3,110.117,µg/m3,2015-06-01 13:00:00 +01:00
AT,STA.09.ZA,O3,105.45200000000001,µg/m3,2015-06-02 16:00:00 +01:00
AT,STA.09.ZA,O3,87.912,µg/m3,2015-06-02 08:00:00 +01:00
