Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
AT,STA-AT90LAA,O3,59.351000000000006,µg/m3,2014-06-25 09:00:00 +01:00
AT,STA-AT90LAA,O3,10.951,µg/m3,2014-06-25 06:00:00 +01:00
AT,STA-AT90LAA,O3,83.929,µg/m3,2014-06-25 15:00:00 +01:00
AT,STA-AT90LAA,O3,50.57,µg/m3,2014-06-25 17:00:00 +01:00
AT,STA-AT90LAA,O3,48.165,µg/m3,2014-06-26 07:00:00 +01:00
AT,STA-AT90LAA,O3,55.333,µg/m3,2014-06-26 22:00:00 +01:00
AT,STA-AT90LAA,O3,64.955,µg/m3,2014-06-26 20:00:00 +01:00
AT,STA-AT90LAA,O3,86.87100000000002,µg/m3,2014-06-26 19:00:00 +01:00
AT,STA-AT90LAA,O3,83.64299999999999,µg/m3,2014-06-26 18:00:00 +01:00
AT,STA-AT90LAA,O3,75.82,µg/m3,2014-06-26 15:00:00 +01:00
AT,STA-AT90LAA,O3,69.23,µg/m3,2014-06-26 12:00:00 +01:00
AT,STA-AT90LAA,O3,57.393,µg/m3,2014-06-26 09:00:00 +01:00
AT,STA-AT90LAA,O3,71.292,µg/m3,2014-06-26 13:00:00 +01:00
AT,STA-AT90LAA,O3,21.437,µg/m3,2014-06-27 05:00:00 +01:00
AT,STA-AT90LAA,O3,82.681,µg/m3,2014-07-03 00:00:00 +01:00
AT,STA-AT90LAA,O3,63.293,µg/m3,2014-07-03 08:00:00 +01:00
AT,STA-AT90LAA,O3,116.55,µg/m3,2014-07-03 18:00:00 +01:00
AT,STA-AT90LAA,O3,115.334,µg/m3,2014-07-03 16:00:00 +01:00
AT,STA-AT90LAA,O3,111.046,µg/m3,2014-07-03 19:00:00 +01:00
AT,STA-AT90LAA,O3,64.95,µg/m3,2014-07-02 17:00:00 +01:00
AT,STA-AT90LAA,O3,123.284,µg/m3,2014-07-04 18:00:00 +01:00
AT,STA-AT90LAA,O3,75.845,µg/m3,2014-07-05 07:00:00 +01:00
AT,STA-AT90LAA,O3,110.202,µg/m3,2014-07-04 23:00:00 +01:00
AT,STA-AT90LAA,O3,122.291,µg/m3,2014-07-04 15:00:00 +01:00
AT,STA-AT90LAA,O3,77.62899999999998,µg/m3,2014-07-04 09:00:00 +01:00
AT,STA-AT90LAA,O3,116.922,µg/m3,2014-07-04 12:00:00 +01:00
AT,STA-AT90LAA,O3,24.149,µg/m3,2014-07-02 15:00:00 +01:00
AT,STA-AT90LAA,O3,13.765999999999998,µg/m3,2014-01-21 13:00:00 +01:00
AT,STA-AT90LAA,O3,12.748,µg/m3,2014-01-21 14:00:00 +01:00
AT,STA-AT90LAA,O3,10.674,µg/m3,2014-01-21 15:00:00 +01:00
AT,STA-AT90LAA,O3,27.191,µg/m3,2014-07-11 08:00:00 +01:00
AT,STA-AT90LAA,O3,7.258999999999999,µg/m3,2014-01-22 10:00:00 +01:00
AT,STA-AT90LAA,O3,12.529000000000002,µg/m3,2014-01-23 11:00:00 +01:00
AT,STA-AT90LAA,O3,6.176,µg/m3,2014-01-23 05:00:00 +01:00
AT,STA-AT90LAA,O3,15.931,µg/m3,2014-01-23 15:00:00 +01:00
AT,STA-AT90LAA,O3,21.537,µg/m3,2014-01-20 06:00:00 +01:00
AT,STA-AT90LAA,O3,5.81,µg/m3,2014-01-19 05:00:00 +01:00
AT,STA-AT90LAA,O3,6.863,µg/m3,2014-01-19 04:00:00 +01:00
AT,STA-AT90LAA,O3,9.283,µg/m3,2014-01-18 15:00:00 +01:00
AT,STA-AT90LAA,O3,11.513,µg/m3,2014-01-18 11:00:00 +01:00
AT,STA-AT90LAA,O3,19.792,µg/m3,2014-01-17 14:00:00 +01:00
