Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
IT,STA.IT0825A,PM2.5,14.0,µg/m3,2020-02-13 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,10.0,µg/m3,2020-02-14 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,16.0,µg/m3,2020-02-15 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,25.0,µg/m3,2020-02-16 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,21.0,µg/m3,2020-02-17 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,18.0,µg/m3,2020-02-18 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,15.0,µg/m3,2020-02-19 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,12.0,µg/m3,2020-02-20 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,15.0,µg/m3,2020-02-21 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,24.0,µg/m3,2020-02-22 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,25.0,µg/m3,2020-02-23 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,13.0,µg/m3,2020-02-24 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,6.0,µg/m3,2020-02-25 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,2.0,µg/m3,2020-02-26 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,6.0,µg/m3,2020-02-27 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,7.0,µg/m3,2020-02-28 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,13.0,µg/m3,2020-02-29 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,11.0,µg/m3,2020-03-01 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,5.0,µg/m3,2020-03-02 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,4.0,µg/m3,2020-03-03 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,8.0,µg/m3,2020-03-04 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,7.0,µg/m3,2020-03-05 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,8.0,µg/m3,2020-03-06 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,11.0,µg/m3,2020-03-07 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,7.0,µg/m3,2020-03-08 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,11.0,µg/m3,2020-03-09 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,17.0,µg/m3,2020-03-10 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,19.0,µg/m3,2020-03-11 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,14.0,µg/m3,2020-03-12 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,16.0,µg/m3,2020-03-13 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,15.0,µg/m3,2020-03-14 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,9.0,µg/m3,2020-03-15 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,15.0,µg/m3,2020-03-16 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,20.0,µg/m3,2020-03-17 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,25.0,µg/m3,2020-03-18 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,25.0,µg/m3,2020-03-19 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,20.0,µg/m3,2020-03-20 00:00:00 +01:00
IT,STA.IT0825A,PM2.5,20.0,µg/m3,2020-03-21 00:00:00 +01:00
