,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,IT,STA.IT0825A,PM10,55.0,µg/m3,2018-01-01 00:00:00 +01:00
1,IT,STA.IT0825A,PM10,24.0,µg/m3,2018-01-02 00:00:00 +01:00
2,IT,STA.IT0825A,PM10,37.0,µg/m3,2018-01-03 00:00:00 +01:00
3,IT,STA.IT0825A,PM10,43.0,µg/m3,2018-01-04 00:00:00 +01:00
4,IT,STA.IT0825A,PM10,47.0,µg/m3,2018-01-05 00:00:00 +01:00
5,IT,STA.IT0825A,PM10,34.0,µg/m3,2018-01-06 00:00:00 +01:00
6,IT,STA.IT0825A,PM10,30.0,µg/m3,2018-01-07 00:00:00 +01:00
7,IT,STA.IT0825A,PM10,23.0,µg/m3,2018-01-08 00:00:00 +01:00
8,IT,STA.IT0825A,PM10,29.0,µg/m3,2018-01-09 00:00:00 +01:00
9,IT,STA.IT0825A,PM10,24.0,µg/m3,2018-01-10 00:00:00 +01:00
10,IT,STA.IT0825A,PM10,23.0,µg/m3,2018-01-11 00:00:00 +01:00
11,IT,STA.IT0825A,PM10,25.0,µg/m3,2018-01-12 00:00:00 +01:00
12,IT,STA.IT0825A,PM10,26.0,µg/m3,2018-01-13 00:00:00 +01:00
13,IT,STA.IT0825A,PM10,35.0,µg/m3,2018-01-14 00:00:00 +01:00
14,IT,STA.IT0825A,PM10,43.0,µg/m3,2018-01-15 00:00:00 +01:00
15,IT,STA.IT0825A,PM10,32.0,µg/m3,2018-01-16 00:00:00 +01:00
16,IT,STA.IT0825A,PM10,28.0,µg/m3,2018-01-17 00:00:00 +01:00
17,IT,STA.IT0825A,PM10,26.0,µg/m3,2018-01-18 00:00:00 +01:00
18,IT,STA.IT0825A,PM10,24.0,µg/m3,2018-01-19 00:00:00 +01:00
19,IT,STA.IT0825A,PM10,33.0,µg/m3,2018-01-20 00:00:00 +01:00
20,IT,STA.IT0825A,PM10,28.0,µg/m3,2018-01-21 00:00:00 +01:00
21,IT,STA.IT0825A,PM10,31.0,µg/m3,2018-01-22 00:00:00 +01:00
22,IT,STA.IT0825A,PM10,51.0,µg/m3,2018-01-23 00:00:00 +01:00
23,IT,STA.IT0825A,PM10,46.0,µg/m3,2018-01-24 00:00:00 +01:00
24,IT,STA.IT0825A,PM10,46.0,µg/m3,2018-01-25 00:00:00 +01:00
25,IT,STA.IT0825A,PM10,46.0,µg/m3,2018-01-26 00:00:00 +01:00
26,IT,STA.IT0825A,PM10,48.0,µg/m3,2018-01-27 00:00:00 +01:00
27,IT,STA.IT0825A,PM10,47.0,µg/m3,2018-01-28 00:00:00 +01:00
28,IT,STA.IT0825A,PM10,50.0,µg/m3,2018-01-29 00:00:00 +01:00
29,IT,STA.IT0825A,PM10,49.0,µg/m3,2018-01-30 00:00:00 +01:00
30,IT,STA.IT0825A,PM10,44.0,µg/m3,2018-01-31 00:00:00 +01:00
31,IT,STA.IT0825A,PM10,23.0,µg/m3,2018-02-01 00:00:00 +01:00
32,IT,STA.IT0825A,PM10,28.0,µg/m3,2018-02-02 00:00:00 +01:00
33,IT,STA.IT0825A,PM10,20.0,µg/m3,2018-02-03 00:00:00 +01:00
34,IT,STA.IT0825A,PM10,19.0,µg/m3,2018-02-04 00:00:00 +01:00
35,IT,STA.IT0825A,PM10,33.0,µg/m3,2018-02-05 00:00:00 +01:00
36,IT,STA.IT0825A,PM10,28.0,µg/m3,2018-02-06 00:00:00 +01:00
37,IT,STA.IT0825A,PM10,18.0,µg/m3,2018-02-07 00:00:00 +01:00
38,IT,STA.IT0825A,PM10,28.0,µg/m3,2018-02-08 00:00:00 +01:00
39,IT,STA.IT0825A,PM10,34.0,µg/m3,2018-02-09 00:00:00 +01:00
40,IT,STA.IT0825A,PM10,29.0,µg/m3,2018-02-10 00:00:00 +01:00
41,IT,STA.IT0825A,PM10,22.0,µg/m3,2018-02-11 00:00:00 +01:00
42,IT,STA.IT0825A,PM10,43.0,µg/m3,2018-02-12 00:00:00 +01:00
43,IT,STA.IT0825A,PM10,21.0,µg/m3,2018-02-13 00:00:00 +01:00
44,IT,STA.IT0825A,PM10,43.0,µg/m3,2018-02-14 00:00:00 +01:00
45,IT,STA.IT0825A,PM10,26.0,µg/m3,2018-02-15 00:00:00 +01:00
46,IT,STA.IT0825A,PM10,45.0,µg/m3,2018-02-16 00:00:00 +01:00
47,IT,STA.IT0825A,PM10,52.0,µg/m3,2018-02-17 00:00:00 +01:00
48,IT,STA.IT0825A,PM10,43.0,µg/m3,2018-02-18 00:00:00 +01:00
49,IT,STA.IT0825A,PM10,20.0,µg/m3,2018-02-19 00:00:00 +01:00
50,IT,STA.IT0825A,PM10,16.0,µg/m3,2018-02-20 00:00:00 +01:00
51,IT,STA.IT0825A,PM10,14.0,µg/m3,2018-02-21 00:00:00 +01:00
52,IT,STA.IT0825A,PM10,14.0,µg/m3,2018-02-22 00:00:00 +01:00
53,IT,STA.IT0825A,PM10,14.0,µg/m3,2018-02-23 00:00:00 +01:00
54,IT,STA.IT0825A,PM10,21.0,µg/m3,2018-02-24 00:00:00 +01:00
55,IT,STA.IT0825A,PM10,12.0,µg/m3,2018-02-25 00:00:00 +01:00
56,IT,STA.IT0825A,PM10,16.0,µg/m3,2018-02-26 00:00:00 +01:00
57,IT,STA.IT0825A,PM10,38.0,µg/m3,2018-02-27 00:00:00 +01:00
58,IT,STA.IT0825A,PM10,44.0,µg/m3,2018-02-28 00:00:00 +01:00
59,IT,STA.IT0825A,PM10,39.0,µg/m3,2018-03-01 00:00:00 +01:00
