,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,AT,STA.09.BELG,NO2,22.6300354,µg/m3,2020-01-01 00:00:00 +01:00
1,AT,STA.09.BELG,NO2,14.376688,µg/m3,2020-01-01 02:00:00 +01:00
2,AT,STA.09.BELG,NO2,11.13009834,µg/m3,2020-01-01 03:00:00 +01:00
3,AT,STA.09.BELG,NO2,11.06555938,µg/m3,2020-01-01 04:00:00 +01:00
4,AT,STA.09.BELG,NO2,13.38210678,µg/m3,2020-01-01 05:00:00 +01:00
5,AT,STA.09.BELG,NO2,14.83888816,µg/m3,2020-01-01 06:00:00 +01:00
6,AT,STA.09.BELG,NO2,14.04203701,µg/m3,2020-01-01 07:00:00 +01:00
7,AT,STA.09.BELG,NO2,18.17229461,µg/m3,2020-01-01 08:00:00 +01:00
8,AT,STA.09.BELG,NO2,18.36362075,µg/m3,2020-01-01 09:00:00 +01:00
9,AT,STA.09.BELG,NO2,13.37359619,µg/m3,2020-01-01 10:00:00 +01:00
10,AT,STA.09.BELG,NO2,11.49687576,µg/m3,2020-01-01 11:00:00 +01:00
11,AT,STA.09.BELG,NO2,10.68090152,µg/m3,2020-01-01 12:00:00 +01:00
12,AT,STA.09.BELG,NO2,11.38424205,µg/m3,2020-01-01 13:00:00 +01:00
13,AT,STA.09.BELG,NO2,14.46092414,µg/m3,2020-01-01 14:00:00 +01:00
14,AT,STA.09.BELG,NO2,17.38577079,µg/m3,2020-01-01 15:00:00 +01:00
15,AT,STA.09.BELG,NO2,31.42082977,µg/m3,2020-01-01 16:00:00 +01:00
16,AT,STA.09.BELG,NO2,47.73361206,µg/m3,2020-01-01 17:00:00 +01:00
17,AT,STA.09.BELG,NO2,58.92433166,µg/m3,2020-01-01 18:00:00 +01:00
18,AT,STA.09.BELG,NO2,58.00643157,µg/m3,2020-01-01 20:00:00 +01:00
19,AT,STA.09.BELG,NO2,49.10568237,µg/m3,2020-01-01 21:00:00 +01:00
20,AT,STA.09.BELG,NO2,41.6754837,µg/m3,2020-01-01 22:00:00 +01:00
21,AT,STA.09.BELG,NO2,47.79958724,µg/m3,2020-01-01 23:00:00 +01:00
22,AT,STA.09.BELG,NO2,40.96411132,µg/m3,2020-01-02 01:00:00 +01:00
23,AT,STA.09.BELG,NO2,43.86122894,µg/m3,2020-01-02 02:00:00 +01:00
24,AT,STA.09.BELG,NO2,42.88691711,µg/m3,2020-01-02 03:00:00 +01:00
25,AT,STA.09.BELG,NO2,39.09867095,µg/m3,2020-01-02 04:00:00 +01:00
26,AT,STA.09.BELG,NO2,41.6334114,µg/m3,2020-01-02 05:00:00 +01:00
27,AT,STA.09.BELG,NO2,42.0655899,µg/m3,2020-01-02 06:00:00 +01:00
28,AT,STA.09.BELG,NO2,63.9498291,µg/m3,2020-01-01 19:00:00 +01:00
29,AT,STA.09.BELG,NO2,52.17681884,µg/m3,2020-01-02 07:00:00 +01:00
30,AT,STA.09.BELG,NO2,56.63149642,µg/m3,2020-01-02 08:00:00 +01:00
31,AT,STA.09.BELG,NO2,61.87499237,µg/m3,2020-01-02 09:00:00 +01:00
32,AT,STA.09.BELG,NO2,62.81584167,µg/m3,2020-01-02 10:00:00 +01:00
33,AT,STA.09.BELG,NO2,61.74304962,µg/m3,2020-01-02 11:00:00 +01:00
34,AT,STA.09.BELG,NO2,62.8607788,µg/m3,2020-01-02 12:00:00 +01:00
35,AT,STA.09.BELG,NO2,61.95818328,µg/m3,2020-01-02 13:00:00 +01:00
36,AT,STA.09.BELG,NO2,61.4351654,µg/m3,2020-01-02 14:00:00 +01:00
37,AT,STA.09.BELG,NO2,58.6451416,µg/m3,2020-01-02 15:00:00 +01:00
38,AT,STA.09.BELG,NO2,56.68504333,µg/m3,2020-01-02 16:00:00 +01:00
39,AT,STA.09.BELG,NO2,54.01452636,µg/m3,2020-01-02 17:00:00 +01:00
40,AT,STA.09.BELG,NO2,46.89890289,µg/m3,2020-01-02 18:00:00 +01:00
41,AT,STA.09.BELG,NO2,55.0481224,µg/m3,2020-01-02 20:00:00 +01:00
42,AT,STA.09.BELG,NO2,58.9998703,µg/m3,2020-01-02 21:00:00 +01:00
43,AT,STA.09.BELG,NO2,56.81985855,µg/m3,2020-01-02 22:00:00 +01:00
44,AT,STA.09.BELG,NO2,34.56941223,µg/m3,2020-01-03 00:00:00 +01:00
45,AT,STA.09.BELG,NO2,29.44065284,µg/m3,2020-01-03 01:00:00 +01:00
46,AT,STA.09.BELG,NO2,35.68045425,µg/m3,2020-01-03 02:00:00 +01:00
47,AT,STA.09.BELG,NO2,35.00063323,µg/m3,2020-01-03 03:00:00 +01:00
48,AT,STA.09.BELG,NO2,34.3581047,µg/m3,2020-01-03 04:00:00 +01:00
49,AT,STA.09.BELG,NO2,38.12149047,µg/m3,2020-01-03 05:00:00 +01:00
50,AT,STA.09.BELG,NO2,40.81686401,µg/m3,2020-01-03 06:00:00 +01:00
51,AT,STA.09.BELG,NO2,52.504776,µg/m3,2020-01-02 19:00:00 +01:00
52,AT,STA.09.BELG,NO2,41.96806335,µg/m3,2020-01-03 07:00:00 +01:00
53,AT,STA.09.BELG,NO2,36.1910324,µg/m3,2020-01-03 08:00:00 +01:00
54,AT,STA.09.BELG,NO2,31.60727691,µg/m3,2020-01-03 09:00:00 +01:00
55,AT,STA.09.BELG,NO2,31.65317153,µg/m3,2020-01-03 10:00:00 +01:00
56,AT,STA.09.BELG,NO2,30.56412315,µg/m3,2020-01-03 11:00:00 +01:00
57,AT,STA.09.BELG,NO2,27.94141769,µg/m3,2020-01-03 12:00:00 +01:00
58,AT,STA.09.BELG,NO2,30.2772808,µg/m3,2020-01-03 13:00:00 +01:00
59,AT,STA.09.BELG,NO2,32.21347045,µg/m3,2020-01-03 14:00:00 +01:00
60,AT,STA.09.BELG,NO2,33.63334655,µg/m3,2020-01-03 15:00:00 +01:00
61,AT,STA.09.BELG,NO2,38.23909759,µg/m3,2020-01-03 16:00:00 +01:00
62,AT,STA.09.BELG,NO2,36.5113449,µg/m3,2020-01-03 17:00:00 +01:00
63,AT,STA.09.BELG,NO2,37.15483093,µg/m3,2020-01-03 18:00:00 +01:00
65,AT,STA.09.BELG,NO2,35.42134094,µg/m3,2020-01-03 20:00:00 +01:00
66,AT,STA.09.BELG,NO2,32.19721984,µg/m3,2020-01-03 21:00:00 +01:00
