Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
PT,STA-PT03082,PM10,35.0,µg/m3,2018-01-11 00:00:00 +01:00
PT,STA-PT03082,PM10,7.9,µg/m3,2018-01-22 00:00:00 +01:00
PT,STA-PT03082,PM10,13.3,µg/m3,2018-01-25 00:00:00 +01:00
PT,STA-PT03082,PM10,14.1,µg/m3,2018-01-29 00:00:00 +01:00
PT,STA-PT03082,PM10,12.6,µg/m3,2018-02-01 00:00:00 +01:00
PT,STA-PT03082,PM10,12.4,µg/m3,2018-02-05 00:00:00 +01:00
PT,STA-PT03082,PM10,39.2,µg/m3,2018-02-08 00:00:00 +01:00
PT,STA-PT03082,PM10,11.3,µg/m3,2018-02-14 00:00:00 +01:00
PT,STA-PT03082,PM10,20.8,µg/m3,2018-02-20 00:00:00 +01:00
PT,STA-PT03082,PM10,18.6,µg/m3,2018-02-26 00:00:00 +01:00
PT,STA-PT03082,PM10,19.6,µg/m3,2018-03-01 00:00:00 +01:00
PT,STA-PT03082,PM10,15.1,µg/m3,2018-03-04 00:00:00 +01:00
PT,STA-PT03082,PM10,30.1,µg/m3,2018-03-10 00:00:00 +01:00
PT,STA-PT03082,PM10,16.0,µg/m3,2018-03-13 00:00:00 +01:00
PT,STA-PT03082,PM10,13.6,µg/m3,2018-03-16 00:00:00 +01:00
PT,STA-PT03082,PM10,13.0,µg/m3,2018-03-27 00:00:00 +01:00
PT,STA-PT03082,PM10,18.5,µg/m3,2018-04-02 00:00:00 +01:00
PT,STA-PT03082,PM10,15.8,µg/m3,2018-04-08 00:00:00 +01:00
PT,STA-PT03082,PM10,16.1,µg/m3,2018-04-11 00:00:00 +01:00
PT,STA-PT03082,PM10,12.5,µg/m3,2018-04-14 00:00:00 +01:00
PT,STA-PT03082,PM10,25.6,µg/m3,2018-04-17 00:00:00 +01:00
PT,STA-PT03082,PM10,32.0,µg/m3,2018-04-20 00:00:00 +01:00
PT,STA-PT03082,PM10,15.1,µg/m3,2018-05-03 00:00:00 +01:00
PT,STA-PT03082,PM10,21.5,µg/m3,2018-05-06 00:00:00 +01:00
PT,STA-PT03082,PM10,16.3,µg/m3,2018-05-09 00:00:00 +01:00
PT,STA-PT03082,PM10,15.4,µg/m3,2018-05-12 00:00:00 +01:00
PT,STA-PT03082,PM10,29.8,µg/m3,2018-05-18 00:00:00 +01:00
PT,STA-PT03082,PM10,12.6,µg/m3,2018-05-23 00:00:00 +01:00
PT,STA-PT03082,PM10,15.8,µg/m3,2018-05-26 00:00:00 +01:00
PT,STA-PT03082,PM10,5.2,µg/m3,2018-06-04 00:00:00 +01:00
PT,STA-PT03082,PM10,3.7,µg/m3,2018-06-07 00:00:00 +01:00
PT,STA-PT03082,PM10,8.0,µg/m3,2018-06-10 00:00:00 +01:00
PT,STA-PT03082,PM10,14.6,µg/m3,2018-06-13 00:00:00 +01:00
PT,STA-PT03082,PM10,12.3,µg/m3,2018-06-16 00:00:00 +01:00
PT,STA-PT03082,PM10,26.0,µg/m3,2018-06-19 00:00:00 +01:00
PT,STA-PT03082,PM10,15.8,µg/m3,2018-06-22 00:00:00 +01:00
PT,STA-PT03082,PM10,13.0,µg/m3,2018-07-02 00:00:00 +01:00
PT,STA-PT03082,PM10,8.8,µg/m3,2018-07-05 00:00:00 +01:00
PT,STA-PT03082,PM10,18.0,µg/m3,2018-07-11 00:00:00 +01:00
PT,STA-PT03082,PM10,12.9,µg/m3,2018-07-14 00:00:00 +01:00
PT,STA-PT03082,PM10,13.6,µg/m3,2018-07-17 00:00:00 +01:00
PT,STA-PT03082,PM10,6.0,µg/m3,2018-08-13 00:00:00 +01:00
PT,STA-PT03082,PM10,18.5,µg/m3,2018-08-16 00:00:00 +01:00
PT,STA-PT03082,PM10,19.0,µg/m3,2018-08-19 00:00:00 +01:00
PT,STA-PT03082,PM10,20.1,µg/m3,2018-08-25 00:00:00 +01:00
PT,STA-PT03082,PM10,8.9,µg/m3,2018-08-28 00:00:00 +01:00
PT,STA-PT03082,PM10,20.0,µg/m3,2018-09-03 00:00:00 +01:00
PT,STA-PT03082,PM10,22.5,µg/m3,2018-09-09 00:00:00 +01:00
PT,STA-PT03082,PM10,26.6,µg/m3,2018-09-15 00:00:00 +01:00
PT,STA-PT03082,PM10,12.8,µg/m3,2018-09-18 00:00:00 +01:00
PT,STA-PT03082,PM10,13.5,µg/m3,2018-09-20 00:00:00 +01:00
PT,STA-PT03082,PM10,16.0,µg/m3,2018-09-23 00:00:00 +01:00
PT,STA-PT03082,PM10,23.6,µg/m3,2018-09-29 00:00:00 +01:00
PT,STA-PT03082,PM10,25.1,µg/m3,2018-10-09 00:00:00 +01:00
PT,STA-PT03082,PM10,15.1,µg/m3,2018-10-12 00:00:00 +01:00
PT,STA-PT03082,PM10,13.3,µg/m3,2018-10-16 00:00:00 +01:00
PT,STA-PT03082,PM10,13.0,µg/m3,2018-10-30 00:00:00 +01:00
PT,STA-PT03082,PM10,13.4,µg/m3,2018-11-05 00:00:00 +01:00
PT,STA-PT03082,PM10,23.8,µg/m3,2018-11-08 00:00:00 +01:00
PT,STA-PT03082,PM10,11.3,µg/m3,2018-11-11 00:00:00 +01:00
PT,STA-PT03082,PM10,33.6,µg/m3,2018-11-17 00:00:00 +01:00
PT,STA-PT03082,PM10,18.5,µg/m3,2018-11-23 00:00:00 +01:00
PT,STA-PT03082,PM10,38.7,µg/m3,2018-11-27 00:00:00 +01:00
PT,STA-PT03082,PM10,21.8,µg/m3,2018-11-30 00:00:00 +01:00
PT,STA-PT03082,PM10,33.7,µg/m3,2018-12-04 00:00:00 +01:00
PT,STA-PT03082,PM10,15.3,µg/m3,2018-12-07 00:00:00 +01:00
PT,STA-PT03082,PM10,41.0,µg/m3,2018-12-11 00:00:00 +01:00
PT,STA-PT03082,PM10,22.6,µg/m3,2018-12-13 00:00:00 +01:00
PT,STA-PT03082,PM10,45.6,µg/m3,2018-12-26 00:00:00 +01:00
PT,STA-PT03082,PM10,21.69999999,µg/m3,2018-01-15 00:00:00 +01:00
PT,STA-PT03082,PM10,6.29999999,µg/m3,2018-02-11 00:00:00 +01:00
PT,STA-PT03082,PM10,18.39999999,µg/m3,2018-02-17 00:00:00 +01:00
PT,STA-PT03082,PM10,17.39999999,µg/m3,2018-03-21 00:00:00 +01:00
PT,STA-PT03082,PM10,21.19999999,µg/m3,2018-03-24 00:00:00 +01:00
PT,STA-PT03082,PM10,22.19999999,µg/m3,2018-04-05 00:00:00 +01:00
PT,STA-PT03082,PM10,9.59999999,µg/m3,2018-04-30 00:00:00 +01:00
PT,STA-PT03082,PM10,15.69999999,µg/m3,2018-05-15 00:00:00 +01:00
PT,STA-PT03082,PM10,9.19999999,µg/m3,2018-05-29 00:00:00 +01:00
PT,STA-PT03082,PM10,18.39999999,µg/m3,2018-07-08 00:00:00 +01:00
PT,STA-PT03082,PM10,17.69999999,µg/m3,2018-08-10 00:00:00 +01:00
PT,STA-PT03082,PM10,25.69999999,µg/m3,2018-08-22 00:00:00 +01:00
PT,STA-PT03082,PM10,25.89999999,µg/m3,2018-08-31 00:00:00 +01:00
PT,STA-PT03082,PM10,28.19999999,µg/m3,2018-09-06 00:00:00 +01:00
PT,STA-PT03082,PM10,29.19999999,µg/m3,2018-09-12 00:00:00 +01:00
PT,STA-PT03082,PM10,30.89999999,µg/m3,2018-09-26 00:00:00 +01:00
PT,STA-PT03082,PM10,31.89999999,µg/m3,2018-10-02 00:00:00 +01:00
PT,STA-PT03082,PM10,24.89999999,µg/m3,2018-10-05 00:00:00 +01:00
PT,STA-PT03082,PM10,22.89999999,µg/m3,2018-10-19 00:00:00 +01:00
PT,STA-PT03082,PM10,37.89999999,µg/m3,2018-10-23 00:00:00 +01:00
PT,STA-PT03082,PM10,32.39999999,µg/m3,2018-10-26 00:00:00 +01:00
PT,STA-PT03082,PM10,34.89999999,µg/m3,2018-11-14 00:00:00 +01:00
PT,STA-PT03082,PM10,16.19999999,µg/m3,2018-11-20 00:00:00 +01:00
PT,STA-PT03082,PM10,33.29999999,µg/m3,2018-12-17 00:00:00 +01:00
PT,STA-PT03082,PM10,21.19999999,µg/m3,2018-12-20 00:00:00 +01:00
