Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
PT,STA-PT03085,PM10,12.19999999,µg/m3,2013-02-02 02:00:00 +01:00
PT,STA-PT03085,PM10,10.6,µg/m3,2013-02-02 03:00:00 +01:00
PT,STA-PT03085,PM10,7.79999999,µg/m3,2013-02-02 04:00:00 +01:00
PT,STA-PT03085,PM10,10.6,µg/m3,2013-02-02 05:00:00 +01:00
PT,STA-PT03085,PM10,14.4,µg/m3,2013-02-02 06:00:00 +01:00
PT,STA-PT03085,PM10,17.19999999,µg/m3,2013-02-02 07:00:00 +01:00
PT,STA-PT03085,PM10,21.1,µg/m3,2013-02-02 08:00:00 +01:00
PT,STA-PT03085,PM10,16.89999999,µg/m3,2013-02-02 09:00:00 +01:00
PT,STA-PT03085,PM10,11.1,µg/m3,2013-02-02 10:00:00 +01:00
PT,STA-PT03085,PM10,12.5,µg/m3,2013-02-02 11:00:00 +01:00
PT,STA-PT03085,PM10,14.4,µg/m3,2013-02-02 12:00:00 +01:00
PT,STA-PT03085,PM10,14.4,µg/m3,2013-02-02 13:00:00 +01:00
PT,STA-PT03085,PM10,14.4,µg/m3,2013-02-02 14:00:00 +01:00
PT,STA-PT03085,PM10,13.3,µg/m3,2013-02-02 15:00:00 +01:00
PT,STA-PT03085,PM10,11.1,µg/m3,2013-02-02 16:00:00 +01:00
PT,STA-PT03085,PM10,14.4,µg/m3,2013-02-02 17:00:00 +01:00
PT,STA-PT03085,PM10,18.89999999,µg/m3,2013-02-02 18:00:00 +01:00
PT,STA-PT03085,PM10,24.69999999,µg/m3,2013-02-02 19:00:00 +01:00
PT,STA-PT03085,PM10,33.29999999,µg/m3,2013-02-02 20:00:00 +01:00
PT,STA-PT03085,PM10,30.5,µg/m3,2013-02-02 21:00:00 +01:00
PT,STA-PT03085,PM10,26.6,µg/m3,2013-02-02 22:00:00 +01:00
PT,STA-PT03085,PM10,23.89999999,µg/m3,2013-02-02 23:00:00 +01:00
PT,STA-PT03085,PM10,20.0,µg/m3,2013-02-03 00:00:00 +01:00
PT,STA-PT03085,PM10,15.8,µg/m3,2013-02-03 01:00:00 +01:00
PT,STA-PT03085,PM10,10.0,µg/m3,2013-02-03 02:00:00 +01:00
PT,STA-PT03085,PM10,10.0,µg/m3,2013-02-03 03:00:00 +01:00
PT,STA-PT03085,PM10,10.0,µg/m3,2013-02-03 04:00:00 +01:00
PT,STA-PT03085,PM10,9.19999999,µg/m3,2013-02-03 05:00:00 +01:00
PT,STA-PT03085,PM10,7.79999999,µg/m3,2013-02-03 06:00:00 +01:00
PT,STA-PT03085,PM10,9.4,µg/m3,2013-02-03 07:00:00 +01:00
PT,STA-PT03085,PM10,12.19999999,µg/m3,2013-02-03 08:00:00 +01:00
PT,STA-PT03085,PM10,10.0,µg/m3,2013-02-03 09:00:00 +01:00
PT,STA-PT03085,PM10,6.7,µg/m3,2013-02-03 10:00:00 +01:00
PT,STA-PT03085,PM10,5.79999999,µg/m3,2013-02-03 11:00:00 +01:00
PT,STA-PT03085,PM10,4.4,µg/m3,2013-02-03 12:00:00 +01:00
PT,STA-PT03085,PM10,3.89999999,µg/m3,2013-02-03 13:00:00 +01:00
PT,STA-PT03085,PM10,3.29999999,µg/m3,2013-02-03 14:00:00 +01:00
PT,STA-PT03085,PM10,3.1,µg/m3,2013-02-03 15:00:00 +01:00
