,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,PT,STA-PT03090,PM10,29.19999999,µg/m3,2013-01-01 01:00:00 +01:00
1,PT,STA-PT03090,PM10,26.0,µg/m3,2013-01-01 02:00:00 +01:00
2,PT,STA-PT03090,PM10,26.3,µg/m3,2013-01-01 03:00:00 +01:00
3,PT,STA-PT03090,PM10,27.1,µg/m3,2013-01-01 04:00:00 +01:00
4,PT,STA-PT03090,PM10,26.6,µg/m3,2013-01-01 05:00:00 +01:00
5,PT,STA-PT03090,PM10,26.0,µg/m3,2013-01-01 06:00:00 +01:00
6,PT,STA-PT03090,PM10,21.5,µg/m3,2013-01-01 07:00:00 +01:00
7,PT,STA-PT03090,PM10,13.0,µg/m3,2013-01-01 08:00:00 +01:00
8,PT,STA-PT03090,PM10,16.8,µg/m3,2013-01-01 09:00:00 +01:00
9,PT,STA-PT03090,PM10,23.6,µg/m3,2013-01-01 10:00:00 +01:00
10,PT,STA-PT03090,PM10,22.1,µg/m3,2013-01-01 11:00:00 +01:00
11,PT,STA-PT03090,PM10,18.89999999,µg/m3,2013-01-01 12:00:00 +01:00
12,PT,STA-PT03090,PM10,21.0,µg/m3,2013-01-01 13:00:00 +01:00
13,PT,STA-PT03090,PM10,24.8,µg/m3,2013-01-01 14:00:00 +01:00
14,PT,STA-PT03090,PM10,23.89999999,µg/m3,2013-01-01 15:00:00 +01:00
15,PT,STA-PT03090,PM10,22.39999999,µg/m3,2013-01-01 16:00:00 +01:00
16,PT,STA-PT03090,PM10,27.69999999,µg/m3,2013-01-01 17:00:00 +01:00
17,PT,STA-PT03090,PM10,37.79999999,µg/m3,2013-01-01 18:00:00 +01:00
18,PT,STA-PT03090,PM10,38.89999999,µg/m3,2013-01-01 19:00:00 +01:00
19,PT,STA-PT03090,PM10,41.29999999,µg/m3,2013-01-01 20:00:00 +01:00
20,PT,STA-PT03090,PM10,38.89999999,µg/m3,2013-01-01 21:00:00 +01:00
21,PT,STA-PT03090,PM10,34.2,µg/m3,2013-01-01 22:00:00 +01:00
22,PT,STA-PT03090,PM10,33.6,µg/m3,2013-01-01 23:00:00 +01:00
23,PT,STA-PT03090,PM10,31.89999999,µg/m3,2013-01-02 00:00:00 +01:00
24,PT,STA-PT03090,PM10,31.89999999,µg/m3,2013-01-02 01:00:00 +01:00
25,PT,STA-PT03090,PM10,31.89999999,µg/m3,2013-01-02 02:00:00 +01:00
26,PT,STA-PT03090,PM10,29.8,µg/m3,2013-01-02 03:00:00 +01:00
27,PT,STA-PT03090,PM10,26.0,µg/m3,2013-01-02 04:00:00 +01:00
28,PT,STA-PT03090,PM10,24.19999999,µg/m3,2013-01-02 05:00:00 +01:00
29,PT,STA-PT03090,PM10,21.19999999,µg/m3,2013-01-02 06:00:00 +01:00
30,PT,STA-PT03090,PM10,19.5,µg/m3,2013-01-02 07:00:00 +01:00
31,PT,STA-PT03090,PM10,16.5,µg/m3,2013-01-02 08:00:00 +01:00
32,PT,STA-PT03090,PM10,19.19999999,µg/m3,2013-01-02 09:00:00 +01:00
33,PT,STA-PT03090,PM10,23.6,µg/m3,2013-01-02 10:00:00 +01:00
34,PT,STA-PT03090,PM10,21.5,µg/m3,2013-01-02 11:00:00 +01:00
35,PT,STA-PT03090,PM10,16.5,µg/m3,2013-01-02 12:00:00 +01:00
36,PT,STA-PT03090,PM10,16.8,µg/m3,2013-01-02 13:00:00 +01:00
37,PT,STA-PT03090,PM10,17.69999999,µg/m3,2013-01-02 14:00:00 +01:00
38,PT,STA-PT03090,PM10,23.3,µg/m3,2013-01-02 15:00:00 +01:00
39,PT,STA-PT03090,PM10,34.2,µg/m3,2013-01-02 16:00:00 +01:00
40,PT,STA-PT03090,PM10,36.6,µg/m3,2013-01-02 17:00:00 +01:00
41,PT,STA-PT03090,PM10,41.29999999,µg/m3,2013-01-02 18:00:00 +01:00
42,PT,STA-PT03090,PM10,41.6,µg/m3,2013-01-02 19:00:00 +01:00
43,PT,STA-PT03090,PM10,42.5,µg/m3,2013-01-02 20:00:00 +01:00
44,PT,STA-PT03090,PM10,44.79999999,µg/m3,2013-01-02 21:00:00 +01:00
45,PT,STA-PT03090,PM10,49.6,µg/m3,2013-01-02 22:00:00 +01:00
46,PT,STA-PT03090,PM10,43.7,µg/m3,2013-01-02 23:00:00 +01:00
47,PT,STA-PT03090,PM10,30.69999999,µg/m3,2013-01-03 00:00:00 +01:00
48,PT,STA-PT03090,PM10,26.0,µg/m3,2013-01-03 01:00:00 +01:00
49,PT,STA-PT03090,PM10,16.5,µg/m3,2013-01-03 02:00:00 +01:00
50,PT,STA-PT03090,PM10,17.1,µg/m3,2013-01-03 03:00:00 +01:00
51,PT,STA-PT03090,PM10,17.69999999,µg/m3,2013-01-03 04:00:00 +01:00
52,PT,STA-PT03090,PM10,15.6,µg/m3,2013-01-03 05:00:00 +01:00
53,PT,STA-PT03090,PM10,11.8,µg/m3,2013-01-03 06:00:00 +01:00
54,PT,STA-PT03090,PM10,12.1,µg/m3,2013-01-03 07:00:00 +01:00
55,PT,STA-PT03090,PM10,13.0,µg/m3,2013-01-03 08:00:00 +01:00
56,PT,STA-PT03090,PM10,15.1,µg/m3,2013-01-03 09:00:00 +01:00
57,PT,STA-PT03090,PM10,18.89999999,µg/m3,2013-01-03 10:00:00 +01:00
58,PT,STA-PT03090,PM10,16.19999999,µg/m3,2013-01-03 11:00:00 +01:00
59,PT,STA-PT03090,PM10,10.6,µg/m3,2013-01-03 12:00:00 +01:00
60,PT,STA-PT03090,PM10,10.6,µg/m3,2013-01-03 13:00:00 +01:00
61,PT,STA-PT03090,PM10,10.6,µg/m3,2013-01-03 14:00:00 +01:00
62,PT,STA-PT03090,PM10,12.1,µg/m3,2013-01-03 15:00:00 +01:00
63,PT,STA-PT03090,PM10,15.3,µg/m3,2013-01-03 16:00:00 +01:00
64,PT,STA-PT03090,PM10,18.89999999,µg/m3,2013-01-03 17:00:00 +01:00
65,PT,STA-PT03090,PM10,26.0,µg/m3,2013-01-03 18:00:00 +01:00
66,PT,STA-PT03090,PM10,30.69999999,µg/m3,2013-01-03 19:00:00 +01:00
67,PT,STA-PT03090,PM10,40.1,µg/m3,2013-01-03 20:00:00 +01:00
68,PT,STA-PT03090,PM10,36.89999999,µg/m3,2013-01-03 21:00:00 +01:00
69,PT,STA-PT03090,PM10,30.69999999,µg/m3,2013-01-03 22:00:00 +01:00
70,PT,STA-PT03090,PM10,29.19999999,µg/m3,2013-01-03 23:00:00 +01:00
71,PT,STA-PT03090,PM10,26.0,µg/m3,2013-01-04 00:00:00 +01:00
72,PT,STA-PT03090,PM10,23.3,µg/m3,2013-01-04 01:00:00 +01:00
73,PT,STA-PT03090,PM10,18.89999999,µg/m3,2013-01-04 02:00:00 +01:00
74,PT,STA-PT03090,PM10,17.1,µg/m3,2013-01-04 03:00:00 +01:00
75,PT,STA-PT03090,PM10,14.19999999,µg/m3,2013-01-04 04:00:00 +01:00
76,PT,STA-PT03090,PM10,13.0,µg/m3,2013-01-04 05:00:00 +01:00
77,PT,STA-PT03090,PM10,10.6,µg/m3,2013-01-04 06:00:00 +01:00
78,PT,STA-PT03090,PM10,10.6,µg/m3,2013-01-04 07:00:00 +01:00
79,PT,STA-PT03090,PM10,10.6,µg/m3,2013-01-04 08:00:00 +01:00
80,PT,STA-PT03090,PM10,10.6,µg/m3,2013-01-04 09:00:00 +01:00
81,PT,STA-PT03090,PM10,10.6,µg/m3,2013-01-04 10:00:00 +01:00
82,PT,STA-PT03090,PM10,15.1,µg/m3,2013-01-04 11:00:00 +01:00
83,PT,STA-PT03090,PM10,24.8,µg/m3,2013-01-04 12:00:00 +01:00
84,PT,STA-PT03090,PM10,23.89999999,µg/m3,2013-01-04 13:00:00 +01:00
85,PT,STA-PT03090,PM10,22.39999999,µg/m3,2013-01-04 14:00:00 +01:00
86,PT,STA-PT03090,PM10,22.69999999,µg/m3,2013-01-04 15:00:00 +01:00
87,PT,STA-PT03090,PM10,23.6,µg/m3,2013-01-04 16:00:00 +01:00
88,PT,STA-PT03090,PM10,26.89999999,µg/m3,2013-01-04 17:00:00 +01:00
89,PT,STA-PT03090,PM10,33.0,µg/m3,2013-01-04 18:00:00 +01:00
90,PT,STA-PT03090,PM10,33.89999999,µg/m3,2013-01-04 19:00:00 +01:00
91,PT,STA-PT03090,PM10,35.39999999,µg/m3,2013-01-04 20:00:00 +01:00
92,PT,STA-PT03090,PM10,42.79999999,µg/m3,2013-01-04 21:00:00 +01:00
93,PT,STA-PT03090,PM10,56.6,µg/m3,2013-01-04 22:00:00 +01:00
94,PT,STA-PT03090,PM10,50.5,µg/m3,2013-01-04 23:00:00 +01:00
95,PT,STA-PT03090,PM10,37.79999999,µg/m3,2013-01-05 00:00:00 +01:00
96,PT,STA-PT03090,PM10,31.6,µg/m3,2013-01-05 01:00:00 +01:00
97,PT,STA-PT03090,PM10,20.1,µg/m3,2013-01-05 02:00:00 +01:00
98,PT,STA-PT03090,PM10,18.89999999,µg/m3,2013-01-05 03:00:00 +01:00
99,PT,STA-PT03090,PM10,16.5,µg/m3,2013-01-05 04:00:00 +01:00
100,PT,STA-PT03090,PM10,18.89999999,µg/m3,2013-01-05 05:00:00 +01:00
101,PT,STA-PT03090,PM10,23.6,µg/m3,2013-01-05 06:00:00 +01:00
102,PT,STA-PT03090,PM10,24.5,µg/m3,2013-01-05 07:00:00 +01:00
103,PT,STA-PT03090,PM10,26.0,µg/m3,2013-01-05 08:00:00 +01:00
104,PT,STA-PT03090,PM10,23.6,µg/m3,2013-01-05 09:00:00 +01:00
105,PT,STA-PT03090,PM10,18.89999999,µg/m3,2013-01-05 10:00:00 +01:00
106,PT,STA-PT03090,PM10,19.5,µg/m3,2013-01-05 11:00:00 +01:00
107,PT,STA-PT03090,PM10,21.19999999,µg/m3,2013-01-05 12:00:00 +01:00
108,PT,STA-PT03090,PM10,20.39999999,µg/m3,2013-01-05 13:00:00 +01:00
109,PT,STA-PT03090,PM10,18.89999999,µg/m3,2013-01-05 14:00:00 +01:00
110,PT,STA-PT03090,PM10,23.3,µg/m3,2013-01-05 15:00:00 +01:00
111,PT,STA-PT03090,PM10,31.89999999,µg/m3,2013-01-05 16:00:00 +01:00
112,PT,STA-PT03090,PM10,36.29999999,µg/m3,2013-01-05 17:00:00 +01:00
113,PT,STA-PT03090,PM10,44.79999999,µg/m3,2013-01-05 18:00:00 +01:00
114,PT,STA-PT03090,PM10,46.89999999,µg/m3,2013-01-05 19:00:00 +01:00
115,PT,STA-PT03090,PM10,50.7,µg/m3,2013-01-05 20:00:00 +01:00
116,PT,STA-PT03090,PM10,51.6,µg/m3,2013-01-05 21:00:00 +01:00
117,PT,STA-PT03090,PM10,53.1,µg/m3,2013-01-05 22:00:00 +01:00
118,PT,STA-PT03090,PM10,50.7,µg/m3,2013-01-05 23:00:00 +01:00
119,PT,STA-PT03090,PM10,46.0,µg/m3,2013-01-06 00:00:00 +01:00
120,PT,STA-PT03090,PM10,40.39999999,µg/m3,2013-01-06 01:00:00 +01:00
121,PT,STA-PT03090,PM10,29.5,µg/m3,2013-01-06 02:00:00 +01:00
122,PT,STA-PT03090,PM10,28.6,µg/m3,2013-01-06 03:00:00 +01:00
123,PT,STA-PT03090,PM10,27.1,µg/m3,2013-01-06 04:00:00 +01:00
124,PT,STA-PT03090,PM10,26.89999999,µg/m3,2013-01-06 05:00:00 +01:00
125,PT,STA-PT03090,PM10,26.0,µg/m3,2013-01-06 06:00:00 +01:00
126,PT,STA-PT03090,PM10,26.89999999,µg/m3,2013-01-06 07:00:00 +01:00
127,PT,STA-PT03090,PM10,28.3,µg/m3,2013-01-06 08:00:00 +01:00
128,PT,STA-PT03090,PM10,33.29999999,µg/m3,2013-01-06 09:00:00 +01:00
129,PT,STA-PT03090,PM10,42.5,µg/m3,2013-01-06 10:00:00 +01:00
130,PT,STA-PT03090,PM10,38.39999999,µg/m3,2013-01-06 11:00:00 +01:00
131,PT,STA-PT03090,PM10,29.5,µg/m3,2013-01-06 12:00:00 +01:00
132,PT,STA-PT03090,PM10,33.6,µg/m3,2013-01-06 13:00:00 +01:00
133,PT,STA-PT03090,PM10,41.29999999,µg/m3,2013-01-06 14:00:00 +01:00
134,PT,STA-PT03090,PM10,44.29999999,µg/m3,2013-01-06 15:00:00 +01:00
135,PT,STA-PT03090,PM10,49.6,µg/m3,2013-01-06 16:00:00 +01:00
136,PT,STA-PT03090,PM10,51.29999999,µg/m3,2013-01-06 17:00:00 +01:00
137,PT,STA-PT03090,PM10,54.29999999,µg/m3,2013-01-06 18:00:00 +01:00
138,PT,STA-PT03090,PM10,58.39999999,µg/m3,2013-01-06 19:00:00 +01:00
139,PT,STA-PT03090,PM10,66.09999999,µg/m3,2013-01-06 20:00:00 +01:00
140,PT,STA-PT03090,PM10,68.7,µg/m3,2013-01-06 21:00:00 +01:00
141,PT,STA-PT03090,PM10,74.29999999,µg/m3,2013-01-06 22:00:00 +01:00
142,PT,STA-PT03090,PM10,70.5,µg/m3,2013-01-06 23:00:00 +01:00
143,PT,STA-PT03090,PM10,62.5,µg/m3,2013-01-07 00:00:00 +01:00
144,PT,STA-PT03090,PM10,58.1,µg/m3,2013-01-07 01:00:00 +01:00
145,PT,STA-PT03090,PM10,49.6,µg/m3,2013-01-07 02:00:00 +01:00
146,PT,STA-PT03090,PM10,44.0,µg/m3,2013-01-07 03:00:00 +01:00
147,PT,STA-PT03090,PM10,33.0,µg/m3,2013-01-07 04:00:00 +01:00
148,PT,STA-PT03090,PM10,32.79999999,µg/m3,2013-01-07 05:00:00 +01:00
149,PT,STA-PT03090,PM10,31.89999999,µg/m3,2013-01-07 06:00:00 +01:00
150,PT,STA-PT03090,PM10,33.29999999,µg/m3,2013-01-07 07:00:00 +01:00
151,PT,STA-PT03090,PM10,36.6,µg/m3,2013-01-07 08:00:00 +01:00
152,PT,STA-PT03090,PM10,39.79999999,µg/m3,2013-01-07 09:00:00 +01:00
153,PT,STA-PT03090,PM10,46.0,µg/m3,2013-01-07 10:00:00 +01:00
154,PT,STA-PT03090,PM10,48.1,µg/m3,2013-01-07 11:00:00 +01:00
155,PT,STA-PT03090,PM10,53.1,µg/m3,2013-01-07 12:00:00 +01:00
156,PT,STA-PT03090,PM10,52.79999999,µg/m3,2013-01-07 13:00:00 +01:00
157,PT,STA-PT03090,PM10,51.89999999,µg/m3,2013-01-07 14:00:00 +01:00
158,PT,STA-PT03090,PM10,54.6,µg/m3,2013-01-07 15:00:00 +01:00
159,PT,STA-PT03090,PM10,60.2,µg/m3,2013-01-07 16:00:00 +01:00
160,PT,STA-PT03090,PM10,62.5,µg/m3,2013-01-07 17:00:00 +01:00
161,PT,STA-PT03090,PM10,67.29999999,µg/m3,2013-01-07 18:00:00 +01:00
162,PT,STA-PT03090,PM10,70.2,µg/m3,2013-01-07 19:00:00 +01:00
163,PT,STA-PT03090,PM10,75.5,µg/m3,2013-01-07 20:00:00 +01:00
164,PT,STA-PT03090,PM10,73.5,µg/m3,2013-01-07 21:00:00 +01:00
165,PT,STA-PT03090,PM10,69.59999999,µg/m3,2013-01-07 22:00:00 +01:00
166,PT,STA-PT03090,PM10,64.59999999,µg/m3,2013-01-07 23:00:00 +01:00
167,PT,STA-PT03090,PM10,54.29999999,µg/m3,2013-01-08 00:00:00 +01:00
168,PT,STA-PT03090,PM10,50.2,µg/m3,2013-01-08 01:00:00 +01:00
169,PT,STA-PT03090,PM10,42.5,µg/m3,2013-01-08 02:00:00 +01:00
170,PT,STA-PT03090,PM10,42.79999999,µg/m3,2013-01-08 03:00:00 +01:00
171,PT,STA-PT03090,PM10,43.7,µg/m3,2013-01-08 04:00:00 +01:00
172,PT,STA-PT03090,PM10,39.5,µg/m3,2013-01-08 05:00:00 +01:00
173,PT,STA-PT03090,PM10,31.89999999,µg/m3,2013-01-08 06:00:00 +01:00
174,PT,STA-PT03090,PM10,35.39999999,µg/m3,2013-01-08 07:00:00 +01:00
175,PT,STA-PT03090,PM10,42.5,µg/m3,2013-01-08 08:00:00 +01:00
176,PT,STA-PT03090,PM10,47.2,µg/m3,2013-01-08 09:00:00 +01:00
177,PT,STA-PT03090,PM10,56.6,µg/m3,2013-01-08 10:00:00 +01:00
178,PT,STA-PT03090,PM10,55.5,µg/m3,2013-01-08 11:00:00 +01:00
179,PT,STA-PT03090,PM10,53.1,µg/m3,2013-01-08 12:00:00 +01:00
180,PT,STA-PT03090,PM10,44.29999999,µg/m3,2013-01-08 13:00:00 +01:00
181,PT,STA-PT03090,PM10,27.1,µg/m3,2013-01-08 14:00:00 +01:00
182,PT,STA-PT03090,PM10,27.39999999,µg/m3,2013-01-08 15:00:00 +01:00
183,PT,STA-PT03090,PM10,28.3,µg/m3,2013-01-08 16:00:00 +01:00
184,PT,STA-PT03090,PM10,27.69999999,µg/m3,2013-01-08 17:00:00 +01:00
185,PT,STA-PT03090,PM10,27.1,µg/m3,2013-01-08 18:00:00 +01:00
186,PT,STA-PT03090,PM10,29.5,µg/m3,2013-01-08 19:00:00 +01:00
187,PT,STA-PT03090,PM10,34.2,µg/m3,2013-01-08 20:00:00 +01:00
188,PT,STA-PT03090,PM10,32.5,µg/m3,2013-01-08 21:00:00 +01:00
189,PT,STA-PT03090,PM10,29.5,µg/m3,2013-01-08 22:00:00 +01:00
190,PT,STA-PT03090,PM10,29.5,µg/m3,2013-01-08 23:00:00 +01:00
191,PT,STA-PT03090,PM10,29.5,µg/m3,2013-01-09 00:00:00 +01:00
192,PT,STA-PT03090,PM10,28.3,µg/m3,2013-01-09 01:00:00 +01:00
193,PT,STA-PT03090,PM10,26.0,µg/m3,2013-01-09 02:00:00 +01:00
194,PT,STA-PT03090,PM10,28.0,µg/m3,2013-01-09 03:00:00 +01:00
195,PT,STA-PT03090,PM10,31.89999999,µg/m3,2013-01-09 04:00:00 +01:00
196,PT,STA-PT03090,PM10,31.6,µg/m3,2013-01-09 05:00:00 +01:00
197,PT,STA-PT03090,PM10,30.69999999,µg/m3,2013-01-09 06:00:00 +01:00
198,PT,STA-PT03090,PM10,32.79999999,µg/m3,2013-01-09 07:00:00 +01:00
199,PT,STA-PT03090,PM10,36.6,µg/m3,2013-01-09 08:00:00 +01:00
200,PT,STA-PT03090,PM10,36.0,µg/m3,2013-01-09 09:00:00 +01:00
201,PT,STA-PT03090,PM10,34.2,µg/m3,2013-01-09 10:00:00 +01:00
202,PT,STA-PT03090,PM10,35.39999999,µg/m3,2013-01-09 11:00:00 +01:00
203,PT,STA-PT03090,PM10,37.79999999,µg/m3,2013-01-09 12:00:00 +01:00
204,PT,STA-PT03090,PM10,36.6,µg/m3,2013-01-09 13:00:00 +01:00
205,PT,STA-PT03090,PM10,34.2,µg/m3,2013-01-09 14:00:00 +01:00
206,PT,STA-PT03090,PM10,37.79999999,µg/m3,2013-01-09 15:00:00 +01:00
207,PT,STA-PT03090,PM10,44.79999999,µg/m3,2013-01-09 16:00:00 +01:00
213,PT,STA-PT03090,PM10,59.0,µg/m3,2013-01-09 22:00:00 +01:00
214,PT,STA-PT03090,PM10,59.0,µg/m3,2013-01-09 23:00:00 +01:00
215,PT,STA-PT03090,PM10,59.0,µg/m3,2013-01-10 00:00:00 +01:00
216,PT,STA-PT03090,PM10,52.5,µg/m3,2013-01-10 01:00:00 +01:00
217,PT,STA-PT03090,PM10,40.1,µg/m3,2013-01-10 02:00:00 +01:00
218,PT,STA-PT03090,PM10,39.5,µg/m3,2013-01-10 03:00:00 +01:00
219,PT,STA-PT03090,PM10,38.89999999,µg/m3,2013-01-10 04:00:00 +01:00
220,PT,STA-PT03090,PM10,37.2,µg/m3,2013-01-10 05:00:00 +01:00
221,PT,STA-PT03090,PM10,34.2,µg/m3,2013-01-10 06:00:00 +01:00
222,PT,STA-PT03090,PM10,38.1,µg/m3,2013-01-10 07:00:00 +01:00
223,PT,STA-PT03090,PM10,44.79999999,µg/m3,2013-01-10 08:00:00 +01:00
224,PT,STA-PT03090,PM10,44.79999999,µg/m3,2013-01-10 09:00:00 +01:00
225,PT,STA-PT03090,PM10,44.79999999,µg/m3,2013-01-10 10:00:00 +01:00
226,PT,STA-PT03090,PM10,38.1,µg/m3,2013-01-10 11:00:00 +01:00
227,PT,STA-PT03090,PM10,23.6,µg/m3,2013-01-10 12:00:00 +01:00
228,PT,STA-PT03090,PM10,21.19999999,µg/m3,2013-01-10 13:00:00 +01:00
229,PT,STA-PT03090,PM10,16.5,µg/m3,2013-01-10 14:00:00 +01:00
230,PT,STA-PT03090,PM10,19.8,µg/m3,2013-01-10 15:00:00 +01:00
231,PT,STA-PT03090,PM10,26.0,µg/m3,2013-01-10 16:00:00 +01:00
232,PT,STA-PT03090,PM10,31.3,µg/m3,2013-01-10 17:00:00 +01:00
233,PT,STA-PT03090,PM10,41.29999999,µg/m3,2013-01-10 18:00:00 +01:00
234,PT,STA-PT03090,PM10,45.39999999,µg/m3,2013-01-10 19:00:00 +01:00
235,PT,STA-PT03090,PM10,53.1,µg/m3,2013-01-10 20:00:00 +01:00
236,PT,STA-PT03090,PM10,49.29999999,µg/m3,2013-01-10 21:00:00 +01:00
237,PT,STA-PT03090,PM10,42.5,µg/m3,2013-01-10 22:00:00 +01:00
238,PT,STA-PT03090,PM10,39.79999999,µg/m3,2013-01-10 23:00:00 +01:00
239,PT,STA-PT03090,PM10,34.2,µg/m3,2013-01-11 00:00:00 +01:00
