Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
PT,STA-PT03100,PM10,25.19999999,µg/m3,2013-05-31 13:00:00 +01:00
PT,STA-PT03100,PM10,28.69999999,µg/m3,2013-05-31 14:00:00 +01:00
PT,STA-PT03100,PM10,30.3,µg/m3,2013-05-31 15:00:00 +01:00
PT,STA-PT03100,PM10,32.1,µg/m3,2013-05-31 16:00:00 +01:00
PT,STA-PT03100,PM10,29.89999999,µg/m3,2013-05-31 17:00:00 +01:00
PT,STA-PT03100,PM10,30.19999999,µg/m3,2013-05-31 18:00:00 +01:00
PT,STA-PT03100,PM10,31.5,µg/m3,2013-05-31 19:00:00 +01:00
PT,STA-PT03100,PM10,22.69999999,µg/m3,2013-05-31 20:00:00 +01:00
PT,STA-PT03100,PM10,25.1,µg/m3,2013-05-31 21:00:00 +01:00
PT,STA-PT03100,PM10,23.1,µg/m3,2013-05-31 22:00:00 +01:00
PT,STA-PT03100,PM10,20.19999999,µg/m3,2013-05-31 23:00:00 +01:00
PT,STA-PT03100,PM10,20.1,µg/m3,2013-06-01 00:00:00 +01:00
PT,STA-PT03100,PM10,21.1,µg/m3,2013-06-01 01:00:00 +01:00
PT,STA-PT03100,PM10,20.19999999,µg/m3,2013-06-01 02:00:00 +01:00
PT,STA-PT03100,PM10,18.0,µg/m3,2013-06-01 03:00:00 +01:00
PT,STA-PT03100,PM10,20.8,µg/m3,2013-06-01 04:00:00 +01:00
PT,STA-PT03100,PM10,24.6,µg/m3,2013-06-01 05:00:00 +01:00
PT,STA-PT03100,PM10,25.89999999,µg/m3,2013-06-01 06:00:00 +01:00
PT,STA-PT03100,PM10,25.19999999,µg/m3,2013-06-01 07:00:00 +01:00
PT,STA-PT03100,PM10,18.6,µg/m3,2013-06-01 08:00:00 +01:00
PT,STA-PT03100,PM10,19.69999999,µg/m3,2013-06-01 09:00:00 +01:00
PT,STA-PT03100,PM10,24.5,µg/m3,2013-06-01 10:00:00 +01:00
PT,STA-PT03100,PM10,22.89999999,µg/m3,2013-06-01 11:00:00 +01:00
PT,STA-PT03100,PM10,16.0,µg/m3,2013-06-01 12:00:00 +01:00
PT,STA-PT03100,PM10,26.1,µg/m3,2013-06-01 13:00:00 +01:00
PT,STA-PT03100,PM10,27.39999999,µg/m3,2013-06-01 14:00:00 +01:00
PT,STA-PT03100,PM10,25.3,µg/m3,2013-06-01 15:00:00 +01:00
PT,STA-PT03100,PM10,29.39999999,µg/m3,2013-06-01 16:00:00 +01:00
PT,STA-PT03100,PM10,22.8,µg/m3,2013-06-01 17:00:00 +01:00
PT,STA-PT03100,PM10,21.8,µg/m3,2013-06-01 18:00:00 +01:00
PT,STA-PT03100,PM10,23.3,µg/m3,2013-06-01 19:00:00 +01:00
PT,STA-PT03100,PM10,21.89999999,µg/m3,2013-06-01 20:00:00 +01:00
PT,STA-PT03100,PM10,21.39999999,µg/m3,2013-06-01 21:00:00 +01:00
PT,STA-PT03100,PM10,19.39999999,µg/m3,2013-06-01 22:00:00 +01:00
PT,STA-PT03100,PM10,17.39999999,µg/m3,2013-06-01 23:00:00 +01:00
PT,STA-PT03100,PM10,16.3,µg/m3,2013-06-02 00:00:00 +01:00
PT,STA-PT03100,PM10,14.69999999,µg/m3,2013-06-02 01:00:00 +01:00
PT,STA-PT03100,PM10,16.69999999,µg/m3,2013-06-02 02:00:00 +01:00
PT,STA-PT03100,PM10,17.69999999,µg/m3,2013-06-02 03:00:00 +01:00
PT,STA-PT03100,PM10,18.0,µg/m3,2013-06-02 04:00:00 +01:00
PT,STA-PT03100,PM10,18.0,µg/m3,2013-06-02 05:00:00 +01:00
PT,STA-PT03100,PM10,16.0,µg/m3,2013-06-02 06:00:00 +01:00
PT,STA-PT03100,PM10,20.8,µg/m3,2013-06-02 07:00:00 +01:00
PT,STA-PT03100,PM10,18.39999999,µg/m3,2013-06-02 08:00:00 +01:00
