Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
FR,STA-FR04001,PM10,22.675,µg/m3,2013-01-13 08:00:00 +01:00
FR,STA-FR04001,PM10,6.15,µg/m3,2013-01-15 04:00:00 +01:00
FR,STA-FR04001,PM10,20.65,µg/m3,2013-01-13 05:00:00 +01:00
FR,STA-FR04001,PM10,29.025,µg/m3,2013-01-14 04:00:00 +01:00
FR,STA-FR04001,PM10,18.7,µg/m3,2013-01-16 07:00:00 +01:00
FR,STA-FR04001,PM10,34.775,µg/m3,2013-01-16 15:00:00 +01:00
FR,STA-FR04001,PM10,5.35,µg/m3,2013-01-03 04:00:00 +01:00
FR,STA-FR04001,PM10,10.5,µg/m3,2013-01-01 20:00:00 +01:00
FR,STA-FR04001,PM10,13.525,µg/m3,2013-01-08 17:00:00 +01:00
FR,STA-FR04001,PM10,17.95,µg/m3,2013-01-09 11:00:00 +01:00
FR,STA-FR04001,PM10,16.0,µg/m3,2013-01-09 20:00:00 +01:00
FR,STA-FR04001,PM10,9.375,µg/m3,2013-01-06 08:00:00 +01:00
FR,STA-FR04001,PM10,14.4,µg/m3,2013-01-23 20:00:00 +01:00
FR,STA-FR04001,PM10,8.225,µg/m3,2013-01-05 08:00:00 +01:00
FR,STA-FR04001,PM10,25.775,µg/m3,2013-01-23 00:00:00 +01:00
FR,STA-FR04001,PM10,14.0,µg/m3,2013-01-02 08:00:00 +01:00
FR,STA-FR04001,PM10,13.275,µg/m3,2013-01-04 13:00:00 +01:00
FR,STA-FR04001,PM10,8.825,µg/m3,2013-01-06 12:00:00 +01:00
FR,STA-FR04001,PM10,13.425,µg/m3,2013-01-05 02:00:00 +01:00
FR,STA-FR04001,PM10,18.2,µg/m3,2013-01-07 22:00:00 +01:00
FR,STA-FR04001,PM10,16.975,µg/m3,2013-01-07 19:00:00 +01:00
FR,STA-FR04001,PM10,16.2,µg/m3,2013-01-08 07:00:00 +01:00
FR,STA-FR04001,PM10,24.65,µg/m3,2013-01-10 11:00:00 +01:00
FR,STA-FR04001,PM10,11.15,µg/m3,2013-01-09 03:00:00 +01:00
FR,STA-FR04001,PM10,11.0,µg/m3,2013-01-08 21:00:00 +01:00
FR,STA-FR04001,PM10,19.7,µg/m3,2013-01-12 13:00:00 +01:00
FR,STA-FR04001,PM10,26.225,µg/m3,2013-01-11 12:00:00 +01:00
FR,STA-FR04001,PM10,36.75,µg/m3,2013-01-26 01:00:00 +01:00
FR,STA-FR04001,PM10,45.05,µg/m3,2013-01-19 15:00:00 +01:00
FR,STA-FR04001,PM10,25.125,µg/m3,2013-01-21 13:00:00 +01:00
FR,STA-FR04001,PM10,49.925,µg/m3,2013-01-17 06:00:00 +01:00
FR,STA-FR04001,PM10,35.325,µg/m3,2013-01-26 17:00:00 +01:00
FR,STA-FR04001,PM10,37.1,µg/m3,2013-01-26 14:00:00 +01:00
FR,STA-FR04001,PM10,16.5,µg/m3,2013-02-03 18:00:00 +01:00
FR,STA-FR04001,PM10,14.8,µg/m3,2013-02-03 10:00:00 +01:00
FR,STA-FR04001,PM10,8.675,µg/m3,2013-01-29 21:00:00 +01:00
FR,STA-FR04001,PM10,22.3,µg/m3,2013-01-28 05:00:00 +01:00
FR,STA-FR04001,PM10,10.775,µg/m3,2013-02-02 16:00:00 +01:00
FR,STA-FR04001,PM10,15.325,µg/m3,2013-01-28 20:00:00 +01:00
FR,STA-FR04001,PM10,10.6,µg/m3,2013-01-27 16:00:00 +01:00
FR,STA-FR04001,PM10,32.55,µg/m3,2013-01-27 21:00:00 +01:00
FR,STA-FR04001,PM10,11.125,µg/m3,2013-01-31 10:00:00 +01:00
FR,STA-FR04001,PM10,28.025,µg/m3,2013-01-21 20:00:00 +01:00
FR,STA-FR04001,PM10,29.75,µg/m3,2013-01-27 02:00:00 +01:00
FR,STA-FR04001,PM10,34.625,µg/m3,2013-01-23 11:00:00 +01:00
FR,STA-FR04001,PM10,17.85,µg/m3,2013-01-23 21:00:00 +01:00
FR,STA-FR04001,PM10,76.625,µg/m3,2013-01-24 14:00:00 +01:00
FR,STA-FR04001,PM10,27.475,µg/m3,2013-01-21 22:00:00 +01:00
FR,STA-FR04001,PM10,24.125,µg/m3,2013-01-23 01:00:00 +01:00
FR,STA-FR04001,PM10,7.0,µg/m3,2013-01-30 07:00:00 +01:00
FR,STA-FR04001,PM10,5.125,µg/m3,2013-01-30 03:00:00 +01:00
FR,STA-FR04001,PM10,50.675,µg/m3,2013-01-25 03:00:00 +01:00
FR,STA-FR04001,PM10,14.2,µg/m3,2013-01-31 06:00:00 +01:00
FR,STA-FR04001,PM10,11.275,µg/m3,2013-03-19 13:00:00 +01:00
FR,STA-FR04001,PM10,21.75,µg/m3,2013-03-16 07:00:00 +01:00
FR,STA-FR04001,PM10,24.475,µg/m3,2013-03-15 03:00:00 +01:00
FR,STA-FR04001,PM10,25.1,µg/m3,2013-03-15 02:00:00 +01:00
FR,STA-FR04001,PM10,27.925,µg/m3,2013-03-13 23:00:00 +01:00
FR,STA-FR04001,PM10,28.675,µg/m3,2013-03-08 05:00:00 +01:00
FR,STA-FR04001,PM10,21.725,µg/m3,2013-03-14 02:00:00 +01:00
FR,STA-FR04001,PM10,21.75,µg/m3,2013-03-16 02:00:00 +01:00
FR,STA-FR04001,PM10,20.825,µg/m3,2013-03-08 23:00:00 +01:00
FR,STA-FR04001,PM10,33.925,µg/m3,2013-03-07 16:00:00 +01:00
FR,STA-FR04001,PM10,22.525,µg/m3,2013-03-09 00:00:00 +01:00
FR,STA-FR04001,PM10,49.75,µg/m3,2013-03-26 02:00:00 +01:00
FR,STA-FR04001,PM10,13.075,µg/m3,2013-03-19 10:00:00 +01:00
FR,STA-FR04001,PM10,8.875,µg/m3,2013-03-17 20:00:00 +01:00
FR,STA-FR04001,PM10,13.5,µg/m3,2013-03-17 01:00:00 +01:00
FR,STA-FR04001,PM10,55.35,µg/m3,2013-03-23 15:00:00 +01:00
FR,STA-FR04001,PM10,21.85,µg/m3,2013-03-12 19:00:00 +01:00
FR,STA-FR04001,PM10,38.05,µg/m3,2013-03-21 21:00:00 +01:00
FR,STA-FR04001,PM10,67.2,µg/m3,2013-03-28 13:00:00 +01:00
FR,STA-FR04001,PM10,46.05,µg/m3,2013-03-23 22:00:00 +01:00
FR,STA-FR04001,PM10,39.85,µg/m3,2013-03-23 05:00:00 +01:00
FR,STA-FR04001,PM10,36.475,µg/m3,2013-03-23 02:00:00 +01:00
FR,STA-FR04001,PM10,51.45,µg/m3,2013-03-02 20:00:00 +01:00
