Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
AT,STA.09.KE,PM10,18.26000022,µg/m3,2014-06-25 01:00:00 +01:00
AT,STA.09.KE,PM10,12.06449985,µg/m3,2014-06-25 15:00:00 +01:00
AT,STA.09.KE,PM10,9.25080013,µg/m3,2014-06-25 18:00:00 +01:00
AT,STA.09.KE,PM10,12.72399997,µg/m3,2014-06-25 17:00:00 +01:00
AT,STA.09.KE,PM10,10.47049999,µg/m3,2014-07-02 18:00:00 +01:00
AT,STA.09.KE,PM10,8.15990066,µg/m3,2014-07-03 04:00:00 +01:00
AT,STA.09.KE,PM10,8.95610046,µg/m3,2014-07-03 06:00:00 +01:00
AT,STA.09.KE,PM10,8.69985008,µg/m3,2014-07-02 20:00:00 +01:00
AT,STA.09.KE,PM10,7.68560028,µg/m3,2014-07-03 01:00:00 +01:00
AT,STA.09.KE,PM10,8.39879989,µg/m3,2014-07-03 08:00:00 +01:00
AT,STA.09.KE,PM10,18.77349853,µg/m3,2014-07-03 11:00:00 +01:00
AT,STA.09.KE,PM10,15.40050029,µg/m3,2014-07-03 13:00:00 +01:00
AT,STA.09.KE,PM10,17.54800033,µg/m3,2014-07-05 01:00:00 +01:00
AT,STA.09.KE,PM10,15.68699932,µg/m3,2014-07-05 00:00:00 +01:00
AT,STA.09.KE,PM10,16.21300125,µg/m3,2014-07-04 22:00:00 +01:00
AT,STA.09.KE,PM10,14.86350059,µg/m3,2014-07-04 21:00:00 +01:00
AT,STA.09.KE,PM10,14.1345005,µg/m3,2014-07-04 18:00:00 +01:00
AT,STA.09.KE,PM10,16.13750076,µg/m3,2014-07-04 16:00:00 +01:00
AT,STA.09.KE,PM10,17.13199996,µg/m3,2014-07-04 02:00:00 +01:00
AT,STA.09.KE,PM10,17.56150054,µg/m3,2014-07-04 04:00:00 +01:00
AT,STA.09.KE,PM10,16.0265007,µg/m3,2014-06-27 15:00:00 +01:00
AT,STA.09.KE,PM10,12.67000007,µg/m3,2014-06-27 13:00:00 +01:00
AT,STA.09.KE,PM10,14.45450019,µg/m3,2014-06-27 11:00:00 +01:00
AT,STA.09.KE,PM10,12.55249977,µg/m3,2014-06-27 16:00:00 +01:00
