,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,AT,STA.09.TAB,PM10,70.42401884,µg/m3,2016-01-01 00:00:00 +01:00
1,AT,STA.09.TAB,PM10,54.42602157,µg/m3,2016-01-02 00:00:00 +01:00
2,AT,STA.09.TAB,PM10,40.32201004,µg/m3,2016-01-03 00:00:00 +01:00
3,AT,STA.09.TAB,PM10,38.96997833,µg/m3,2016-01-04 00:00:00 +01:00
4,AT,STA.09.TAB,PM10,59.08203125,µg/m3,2016-01-05 00:00:00 +01:00
5,AT,STA.09.TAB,PM10,71.69304655,µg/m3,2016-01-06 00:00:00 +01:00
6,AT,STA.09.TAB,PM10,48.54798888,µg/m3,2016-01-07 00:00:00 +01:00
7,AT,STA.09.TAB,PM10,33.7020111,µg/m3,2016-01-08 00:00:00 +01:00
8,AT,STA.09.TAB,PM10,49.55199813,µg/m3,2016-01-09 00:00:00 +01:00
9,AT,STA.09.TAB,PM10,22.17999075,µg/m3,2016-01-10 00:00:00 +01:00
10,AT,STA.09.TAB,PM10,19.02198982,µg/m3,2016-01-11 00:00:00 +01:00
11,AT,STA.09.TAB,PM10,6.72799682,µg/m3,2016-01-12 00:00:00 +01:00
12,AT,STA.09.TAB,PM10,5.38999985,µg/m3,2016-01-13 00:00:00 +01:00
13,AT,STA.09.TAB,PM10,14.01200008,µg/m3,2016-01-14 00:00:00 +01:00
14,AT,STA.09.TAB,PM10,9.9240036,µg/m3,2016-01-15 00:00:00 +01:00
15,AT,STA.09.TAB,PM10,13.30599975,µg/m3,2016-01-16 00:00:00 +01:00
16,AT,STA.09.TAB,PM10,20.35400009,µg/m3,2016-01-17 00:00:00 +01:00
17,AT,STA.09.TAB,PM10,25.31100082,µg/m3,2016-01-18 00:00:00 +01:00
18,AT,STA.09.TAB,PM10,46.19998168,µg/m3,2016-01-19 00:00:00 +01:00
19,AT,STA.09.TAB,PM10,30.97900009,µg/m3,2016-01-20 00:00:00 +01:00
20,AT,STA.09.TAB,PM10,21.55800056,µg/m3,2016-01-21 00:00:00 +01:00
21,AT,STA.09.TAB,PM10,37.84598159,µg/m3,2016-01-22 00:00:00 +01:00
22,AT,STA.09.TAB,PM10,57.00601959,µg/m3,2016-01-23 00:00:00 +01:00
