,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,AT,STA-AT9STAD,PM10,33.72,µg/m3,2013-10-23 00:00:00 +01:00
1,AT,STA-AT9STAD,PM10,29.6,µg/m3,2013-10-26 00:00:00 +01:00
2,AT,STA-AT9STAD,PM10,19.54,µg/m3,2013-10-25 00:00:00 +01:00
3,AT,STA-AT9STAD,PM10,18.31,µg/m3,2013-10-29 00:00:00 +01:00
4,AT,STA-AT9STAD,PM10,21.34,µg/m3,2013-10-30 00:00:00 +01:00
5,AT,STA-AT9STAD,PM10,18.08,µg/m3,2013-11-04 00:00:00 +01:00
6,AT,STA-AT9STAD,PM10,9.62,µg/m3,2013-11-12 00:00:00 +01:00
7,AT,STA-AT9STAD,PM10,7.98,µg/m3,2013-11-11 00:00:00 +01:00
8,AT,STA-AT9STAD,PM10,13.85,µg/m3,2013-11-10 00:00:00 +01:00
9,AT,STA-AT9STAD,PM10,21.62,µg/m3,2013-11-23 00:00:00 +01:00
10,AT,STA-AT9STAD,PM10,9.94,µg/m3,2013-05-12 00:00:00 +01:00
11,AT,STA-AT9STAD,PM10,6.85,µg/m3,2013-12-08 00:00:00 +01:00
12,AT,STA-AT9STAD,PM10,28.03,µg/m3,2013-12-06 00:00:00 +01:00
13,AT,STA-AT9STAD,PM10,18.0,µg/m3,2013-12-03 00:00:00 +01:00
14,AT,STA-AT9STAD,PM10,9.86,µg/m3,2013-05-26 00:00:00 +01:00
15,AT,STA-AT9STAD,PM10,13.54,µg/m3,2013-05-24 00:00:00 +01:00
16,AT,STA-AT9STAD,PM10,8.57,µg/m3,2013-05-23 00:00:00 +01:00
17,AT,STA-AT9STAD,PM10,8.68,µg/m3,2013-05-22 00:00:00 +01:00
18,AT,STA-AT9STAD,PM10,17.93,µg/m3,2013-12-27 00:00:00 +01:00
19,AT,STA-AT9STAD,PM10,24.61,µg/m3,2013-06-09 00:00:00 +01:00
