Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
AT,STA.09.SCHA,PM10,11.53899955,µg/m3,2015-06-28 12:00:00 +01:00
AT,STA.09.SCHA,PM10,8.00080013,µg/m3,2015-06-28 14:00:00 +01:00
AT,STA.09.SCHA,PM10,6.05095005,µg/m3,2015-06-28 19:00:00 +01:00
AT,STA.09.SCHA,PM10,7.17969989,µg/m3,2015-06-28 15:00:00 +01:00
AT,STA.09.SCHA,PM10,8.68795013,µg/m3,2015-06-28 13:00:00 +01:00
AT,STA.09.SCHA,PM10,5.59955024,µg/m3,2015-06-28 23:00:00 +01:00
AT,STA.09.SCHA,PM10,10.51474952,µg/m3,2015-06-28 05:00:00 +01:00
AT,STA.09.SCHA,PM10,17.02449989,µg/m3,2015-06-28 07:00:00 +01:00
AT,STA.09.SCHA,PM10,6.37750005,µg/m3,2015-06-27 21:00:00 +01:00
AT,STA.09.SCHA,PM10,9.68594932,µg/m3,2015-06-27 23:00:00 +01:00
AT,STA.09.SCHA,PM10,10.08950042,µg/m3,2015-06-26 03:00:00 +01:00
AT,STA.09.SCHA,PM10,9.24620056,µg/m3,2015-06-26 07:00:00 +01:00
AT,STA.09.SCHA,PM10,8.63030052,µg/m3,2015-06-26 13:00:00 +01:00
AT,STA.09.SCHA,PM10,9.95510005,µg/m3,2015-06-26 21:00:00 +01:00
AT,STA.09.SCHA,PM10,12.84449958,µg/m3,2015-06-26 23:00:00 +01:00
AT,STA.09.SCHA,PM10,10.57149982,µg/m3,2015-06-26 19:00:00 +01:00
AT,STA.09.SCHA,PM10,14.59049987,µg/m3,2015-06-27 01:00:00 +01:00
AT,STA.09.SCHA,PM10,12.6715002,µg/m3,2015-06-27 11:00:00 +01:00
AT,STA.09.SCHA,PM10,12.93099975,µg/m3,2015-06-27 03:00:00 +01:00
AT,STA.09.SCHA,PM10,11.45400047,µg/m3,2015-06-27 05:00:00 +01:00
AT,STA.09.SCHA,PM10,12.74749946,µg/m3,2015-06-27 09:00:00 +01:00
AT,STA.09.SCHA,PM10,8.95510005,µg/m3,2015-06-26 17:00:00 +01:00
AT,STA.09.SCHA,PM10,9.11305046,µg/m3,2015-06-25 18:00:00 +01:00
AT,STA.09.SCHA,PM10,7.077099799999999,µg/m3,2015-06-25 15:00:00 +01:00
AT,STA.09.SCHA,PM10,7.78285026,µg/m3,2015-06-25 03:00:00 +01:00
AT,STA.09.SCHA,PM10,17.09399986,µg/m3,2015-06-25 09:00:00 +01:00
AT,STA.09.SCHA,PM10,8.41685009,µg/m3,2015-06-25 07:00:00 +01:00
AT,STA.09.SCHA,PM10,6.26844978,µg/m3,2015-06-25 01:00:00 +01:00
AT,STA.09.SCHA,PM10,1.99425005,µg/m3,2015-06-24 17:00:00 +01:00
AT,STA.09.SCHA,PM10,5.51754999,µg/m3,2015-06-24 23:00:00 +01:00
AT,STA.09.SCHA,PM10,3.7946,µg/m3,2015-06-23 15:00:00 +01:00
AT,STA.09.SCHA,PM10,5.27855014,µg/m3,2015-06-24 07:00:00 +01:00
AT,STA.09.SCHA,PM10,6.61845016,µg/m3,2015-06-24 10:00:00 +01:00
AT,STA.09.SCHA,PM10,3.92455005,µg/m3,2015-06-24 13:00:00 +01:00
AT,STA.09.SCHA,PM10,4.11040019,µg/m3,2015-06-23 22:00:00 +01:00
AT,STA.09.SCHA,PM10,5.04504966,µg/m3,2015-06-22 23:00:00 +01:00
AT,STA.09.SCHA,PM10,3.91305017,µg/m3,2015-06-23 19:00:00 +01:00
AT,STA.09.SCHA,PM10,11.59499931,µg/m3,2015-06-19 23:00:00 +01:00
