Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
AT,STA.09.GAUD,PM10,34.9679985,µg/m3,2020-01-01 00:00:00 +01:00
AT,STA.09.GAUD,PM10,14.97450065,µg/m3,2020-01-01 01:00:00 +01:00
AT,STA.09.GAUD,PM10,13.88399982,µg/m3,2020-01-01 02:00:00 +01:00
AT,STA.09.GAUD,PM10,12.99849987,µg/m3,2020-01-01 03:00:00 +01:00
AT,STA.09.GAUD,PM10,12.10949993,µg/m3,2020-01-01 04:00:00 +01:00
AT,STA.09.GAUD,PM10,13.82749938,µg/m3,2020-01-01 05:00:00 +01:00
AT,STA.09.GAUD,PM10,14.97850036,µg/m3,2020-01-01 06:00:00 +01:00
AT,STA.09.GAUD,PM10,14.10599994,µg/m3,2020-01-01 07:00:00 +01:00
AT,STA.09.GAUD,PM10,15.21650028,µg/m3,2020-01-01 08:00:00 +01:00
AT,STA.09.GAUD,PM10,15.55099964,µg/m3,2020-01-01 09:00:00 +01:00
AT,STA.09.GAUD,PM10,14.24600028,µg/m3,2020-01-01 10:00:00 +01:00
AT,STA.09.GAUD,PM10,12.50650024,µg/m3,2020-01-01 11:00:00 +01:00
AT,STA.09.GAUD,PM10,13.12050056,µg/m3,2020-01-01 12:00:00 +01:00
AT,STA.09.GAUD,PM10,15.34549903,µg/m3,2020-01-01 13:00:00 +01:00
AT,STA.09.GAUD,PM10,15.15749931,µg/m3,2020-01-01 14:00:00 +01:00
AT,STA.09.GAUD,PM10,14.54800033,µg/m3,2020-01-01 15:00:00 +01:00
AT,STA.09.GAUD,PM10,17.73849868,µg/m3,2020-01-01 16:00:00 +01:00
AT,STA.09.GAUD,PM10,24.06150054,µg/m3,2020-01-01 17:00:00 +01:00
AT,STA.09.GAUD,PM10,26.78450012,µg/m3,2020-01-01 18:00:00 +01:00
AT,STA.09.GAUD,PM10,26.17150115,µg/m3,2020-01-01 20:00:00 +01:00
AT,STA.09.GAUD,PM10,25.6704998,µg/m3,2020-01-01 21:00:00 +01:00
AT,STA.09.GAUD,PM10,24.84550094,µg/m3,2020-01-01 22:00:00 +01:00
AT,STA.09.GAUD,PM10,24.39849853,µg/m3,2020-01-01 23:00:00 +01:00
AT,STA.09.GAUD,PM10,24.58599853,µg/m3,2020-01-02 00:00:00 +01:00
AT,STA.09.GAUD,PM10,23.81100082,µg/m3,2020-01-02 01:00:00 +01:00
AT,STA.09.GAUD,PM10,23.35599899,µg/m3,2020-01-02 02:00:00 +01:00
AT,STA.09.GAUD,PM10,21.54000091,µg/m3,2020-01-02 03:00:00 +01:00
AT,STA.09.GAUD,PM10,20.21699905,µg/m3,2020-01-02 04:00:00 +01:00
AT,STA.09.GAUD,PM10,19.54449844,µg/m3,2020-01-02 05:00:00 +01:00
AT,STA.09.GAUD,PM10,18.4604988,µg/m3,2020-01-02 06:00:00 +01:00
AT,STA.09.GAUD,PM10,26.0625,µg/m3,2020-01-01 19:00:00 +01:00
AT,STA.09.GAUD,PM10,19.07799911,µg/m3,2020-01-02 07:00:00 +01:00
AT,STA.09.GAUD,PM10,19.8409996,µg/m3,2020-01-02 08:00:00 +01:00
AT,STA.09.GAUD,PM10,30.26749992,µg/m3,2020-01-02 09:00:00 +01:00
AT,STA.09.GAUD,PM10,35.81800079,µg/m3,2020-01-02 10:00:00 +01:00
AT,STA.09.GAUD,PM10,40.69549942,µg/m3,2020-01-02 11:00:00 +01:00
AT,STA.09.GAUD,PM10,38.70050048,µg/m3,2020-01-02 12:00:00 +01:00
AT,STA.09.GAUD,PM10,37.92499923,µg/m3,2020-01-02 13:00:00 +01:00
AT,STA.09.GAUD,PM10,40.85050201,µg/m3,2020-01-02 14:00:00 +01:00
AT,STA.09.GAUD,PM10,37.85350036,µg/m3,2020-01-02 15:00:00 +01:00
AT,STA.09.GAUD,PM10,36.08049774,µg/m3,2020-01-02 16:00:00 +01:00
AT,STA.09.GAUD,PM10,34.72999954,µg/m3,2020-01-02 17:00:00 +01:00
AT,STA.09.GAUD,PM10,40.35849761,µg/m3,2020-01-02 18:00:00 +01:00
AT,STA.09.GAUD,PM10,46.03649902,µg/m3,2020-01-02 20:00:00 +01:00
AT,STA.09.GAUD,PM10,40.02799987,µg/m3,2020-01-02 21:00:00 +01:00
AT,STA.09.GAUD,PM10,37.57699966,µg/m3,2020-01-02 22:00:00 +01:00
AT,STA.09.GAUD,PM10,37.84949874,µg/m3,2020-01-02 23:00:00 +01:00
AT,STA.09.GAUD,PM10,38.28949737,µg/m3,2020-01-03 00:00:00 +01:00
AT,STA.09.GAUD,PM10,40.55550003,µg/m3,2020-01-03 01:00:00 +01:00
AT,STA.09.GAUD,PM10,40.98400115,µg/m3,2020-01-03 02:00:00 +01:00
AT,STA.09.GAUD,PM10,41.9034996,µg/m3,2020-01-03 03:00:00 +01:00
AT,STA.09.GAUD,PM10,48.335498799999996,µg/m3,2020-01-03 04:00:00 +01:00
AT,STA.09.GAUD,PM10,51.39199829,µg/m3,2020-01-03 05:00:00 +01:00
AT,STA.09.GAUD,PM10,45.85449981,µg/m3,2020-01-03 06:00:00 +01:00
AT,STA.09.GAUD,PM10,41.97550201,µg/m3,2020-01-02 19:00:00 +01:00
AT,STA.09.GAUD,PM10,45.13700103,µg/m3,2020-01-03 07:00:00 +01:00
AT,STA.09.GAUD,PM10,38.92250061,µg/m3,2020-01-03 08:00:00 +01:00
AT,STA.09.GAUD,PM10,36.058998100000004,µg/m3,2020-01-03 09:00:00 +01:00
AT,STA.09.GAUD,PM10,42.26950073,µg/m3,2020-01-03 10:00:00 +01:00
AT,STA.09.GAUD,PM10,42.73950195,µg/m3,2020-01-03 11:00:00 +01:00
AT,STA.09.GAUD,PM10,42.68149948,µg/m3,2020-01-03 12:00:00 +01:00
AT,STA.09.GAUD,PM10,43.47200012,µg/m3,2020-01-03 13:00:00 +01:00
AT,STA.09.GAUD,PM10,42.87950134,µg/m3,2020-01-03 14:00:00 +01:00
AT,STA.09.GAUD,PM10,41.24800109,µg/m3,2020-01-03 15:00:00 +01:00
AT,STA.09.GAUD,PM10,39.4260025,µg/m3,2020-01-03 16:00:00 +01:00
AT,STA.09.GAUD,PM10,39.34300231,µg/m3,2020-01-03 17:00:00 +01:00
AT,STA.09.GAUD,PM10,41.64050292,µg/m3,2020-01-03 18:00:00 +01:00
AT,STA.09.GAUD,PM10,45.17549896,µg/m3,2020-01-03 20:00:00 +01:00
AT,STA.09.GAUD,PM10,44.38050079,µg/m3,2020-01-03 21:00:00 +01:00
AT,STA.09.GAUD,PM10,48.66899871,µg/m3,2020-01-03 22:00:00 +01:00
AT,STA.09.GAUD,PM10,50.00350189,µg/m3,2020-01-03 23:00:00 +01:00
AT,STA.09.GAUD,PM10,37.64749908,µg/m3,2020-01-04 00:00:00 +01:00
AT,STA.09.GAUD,PM10,14.90450096,µg/m3,2020-01-04 01:00:00 +01:00
AT,STA.09.GAUD,PM10,9.03420066,µg/m3,2020-01-04 02:00:00 +01:00
AT,STA.09.GAUD,PM10,6.84525012,µg/m3,2020-01-04 03:00:00 +01:00
AT,STA.09.GAUD,PM10,6.30309963,µg/m3,2020-01-04 04:00:00 +01:00
AT,STA.09.GAUD,PM10,4.76954984,µg/m3,2020-01-04 05:00:00 +01:00
AT,STA.09.GAUD,PM10,4.03310012,µg/m3,2020-01-04 06:00:00 +01:00
AT,STA.09.GAUD,PM10,44.84999847,µg/m3,2020-01-03 19:00:00 +01:00
AT,STA.09.GAUD,PM10,4.59889984,µg/m3,2020-01-04 07:00:00 +01:00
AT,STA.09.GAUD,PM10,6.38164997,µg/m3,2020-01-04 08:00:00 +01:00
AT,STA.09.GAUD,PM10,7.26019954,µg/m3,2020-01-04 09:00:00 +01:00
AT,STA.09.GAUD,PM10,5.00260019,µg/m3,2020-01-04 10:00:00 +01:00
AT,STA.09.GAUD,PM10,5.34889984,µg/m3,2020-01-04 11:00:00 +01:00
AT,STA.09.GAUD,PM10,4.56115007,µg/m3,2020-01-04 12:00:00 +01:00
AT,STA.09.GAUD,PM10,4.3451004,µg/m3,2020-01-04 13:00:00 +01:00
AT,STA.09.GAUD,PM10,5.18834972,µg/m3,2020-01-04 14:00:00 +01:00
AT,STA.09.GAUD,PM10,6.44554996,µg/m3,2020-01-04 15:00:00 +01:00
AT,STA.09.GAUD,PM10,7.59275007,µg/m3,2020-01-04 16:00:00 +01:00
AT,STA.09.GAUD,PM10,7.69799995,µg/m3,2020-01-04 17:00:00 +01:00
AT,STA.09.GAUD,PM10,7.28130006,µg/m3,2020-01-04 18:00:00 +01:00
AT,STA.09.GAUD,PM10,5.29675006,µg/m3,2020-01-04 20:00:00 +01:00
AT,STA.09.GAUD,PM10,5.30935001,µg/m3,2020-01-04 21:00:00 +01:00
AT,STA.09.GAUD,PM10,5.51070022,µg/m3,2020-01-04 22:00:00 +01:00
AT,STA.09.GAUD,PM10,5.54115009,µg/m3,2020-01-04 23:00:00 +01:00
AT,STA.09.GAUD,PM10,2.67334985,µg/m3,2020-01-05 00:00:00 +01:00
AT,STA.09.GAUD,PM10,3.17684984,µg/m3,2020-01-05 01:00:00 +01:00
AT,STA.09.GAUD,PM10,3.25664997,µg/m3,2020-01-05 02:00:00 +01:00
AT,STA.09.GAUD,PM10,3.56020021,µg/m3,2020-01-05 03:00:00 +01:00
AT,STA.09.GAUD,PM10,4.23970031,µg/m3,2020-01-05 04:00:00 +01:00
AT,STA.09.GAUD,PM10,4.77064991,µg/m3,2020-01-05 05:00:00 +01:00
AT,STA.09.GAUD,PM10,4.94869995,µg/m3,2020-01-05 06:00:00 +01:00
AT,STA.09.GAUD,PM10,6.28884983,µg/m3,2020-01-04 19:00:00 +01:00
AT,STA.09.GAUD,PM10,5.58870029,µg/m3,2020-01-05 07:00:00 +01:00
AT,STA.09.GAUD,PM10,6.1071,µg/m3,2020-01-05 08:00:00 +01:00
AT,STA.09.GAUD,PM10,5.96409988,µg/m3,2020-01-05 09:00:00 +01:00
AT,STA.09.GAUD,PM10,6.91590023,µg/m3,2020-01-05 10:00:00 +01:00
AT,STA.09.GAUD,PM10,5.74289989,µg/m3,2020-01-05 11:00:00 +01:00
AT,STA.09.GAUD,PM10,5.94969987,µg/m3,2020-01-05 12:00:00 +01:00
AT,STA.09.GAUD,PM10,5.75010013,µg/m3,2020-01-05 13:00:00 +01:00
AT,STA.09.GAUD,PM10,6.26499986,µg/m3,2020-01-05 14:00:00 +01:00
AT,STA.09.GAUD,PM10,7.45619964,µg/m3,2020-01-05 15:00:00 +01:00
AT,STA.09.GAUD,PM10,7.92249965,µg/m3,2020-01-05 16:00:00 +01:00
AT,STA.09.GAUD,PM10,8.46084976,µg/m3,2020-01-05 17:00:00 +01:00
AT,STA.09.GAUD,PM10,8.53229999,µg/m3,2020-01-05 18:00:00 +01:00
AT,STA.09.GAUD,PM10,10.42250061,µg/m3,2020-01-05 20:00:00 +01:00
AT,STA.09.GAUD,PM10,11.48600006,µg/m3,2020-01-05 21:00:00 +01:00
AT,STA.09.GAUD,PM10,11.80550003,µg/m3,2020-01-05 22:00:00 +01:00
AT,STA.09.GAUD,PM10,10.47349929,µg/m3,2020-01-05 23:00:00 +01:00
AT,STA.09.GAUD,PM10,10.52554988,µg/m3,2020-01-06 00:00:00 +01:00
AT,STA.09.GAUD,PM10,9.91549968,µg/m3,2020-01-06 01:00:00 +01:00
AT,STA.09.GAUD,PM10,10.25799942,µg/m3,2020-01-06 02:00:00 +01:00
AT,STA.09.GAUD,PM10,9.80355072,µg/m3,2020-01-06 03:00:00 +01:00
AT,STA.09.GAUD,PM10,9.82094955,µg/m3,2020-01-06 04:00:00 +01:00
AT,STA.09.GAUD,PM10,10.61349964,µg/m3,2020-01-06 05:00:00 +01:00
AT,STA.09.GAUD,PM10,10.02295017,µg/m3,2020-01-06 06:00:00 +01:00
AT,STA.09.GAUD,PM10,9.24295043,µg/m3,2020-01-05 19:00:00 +01:00
AT,STA.09.GAUD,PM10,9.36835002,µg/m3,2020-01-06 07:00:00 +01:00
AT,STA.09.GAUD,PM10,11.42549991,µg/m3,2020-01-06 08:00:00 +01:00
