Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
DE,STA.DE_DEBE034,PM2.5,22.71,µg/m3,2015-06-13 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,7.53,µg/m3,2015-06-15 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,9.03,µg/m3,2015-06-17 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,6.42,µg/m3,2015-06-20 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,9.99,µg/m3,2015-06-28 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,13.4,µg/m3,2015-06-25 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,19.66,µg/m3,2015-07-03 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,13.37,µg/m3,2015-06-29 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,17.47,µg/m3,2015-07-12 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,11.14,µg/m3,2015-07-13 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,15.64,µg/m3,2015-07-07 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,18.76,µg/m3,2015-07-17 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,10.65,µg/m3,2015-07-19 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,8.72,µg/m3,2015-07-20 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,12.39,µg/m3,2015-07-16 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,15.71,µg/m3,2015-08-02 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,14.33,µg/m3,2015-08-01 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,7.62,µg/m3,2015-07-29 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,12.97,µg/m3,2015-07-22 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,10.07,µg/m3,2015-07-23 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,10.41,µg/m3,2015-07-24 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,11.3,µg/m3,2015-07-25 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,7.4,µg/m3,2015-07-26 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,20.75,µg/m3,2015-08-07 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,19.01,µg/m3,2015-08-14 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,9.87,µg/m3,2015-08-13 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,15.53,µg/m3,2015-08-10 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,20.57,µg/m3,2015-08-11 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,19.55,µg/m3,2015-08-16 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,15.56,µg/m3,2015-08-19 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,15.64,µg/m3,2015-08-18 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,14.95,µg/m3,2015-08-20 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,18.59,µg/m3,2015-08-24 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,15.06,µg/m3,2015-09-01 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,7.64,µg/m3,2015-09-02 00:00:00 +01:00
DE,STA.DE_DEBE034,PM2.5,11.68,µg/m3,2015-09-03 00:00:00 +01:00
