Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
DE,STA.DE_DEBE051,PM2.5,5.21,µg/m3,2015-06-19 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,5.15,µg/m3,2015-06-15 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,6.48,µg/m3,2015-06-23 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,9.67,µg/m3,2015-06-25 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,8.27,µg/m3,2015-07-15 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,10.14,µg/m3,2015-07-19 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,17.23,µg/m3,2015-07-05 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,16.23,µg/m3,2015-07-03 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,10.14,µg/m3,2015-06-29 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,11.37,µg/m3,2015-07-25 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,9.36,µg/m3,2015-07-21 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,9.92,µg/m3,2015-07-23 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,15.58,µg/m3,2015-08-02 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,7.64,µg/m3,2015-07-31 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,7.78,µg/m3,2015-07-29 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,21.71,µg/m3,2015-08-04 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,13.86,µg/m3,2015-08-08 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,12.97,µg/m3,2015-08-18 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,13.01,µg/m3,2015-08-10 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,10.97,µg/m3,2015-08-12 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,16.27,µg/m3,2015-08-14 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,17.58,µg/m3,2015-08-22 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,20.04,µg/m3,2015-08-30 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,8.96,µg/m3,2015-09-03 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,6.98,µg/m3,2015-08-28 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,17.79,µg/m3,2015-08-24 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,8.09,µg/m3,2015-08-26 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,5.26,µg/m3,2015-09-07 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,4.66,µg/m3,2015-09-05 00:00:00 +01:00
DE,STA.DE_DEBE051,PM2.5,15.62,µg/m3,2015-09-13 00:00:00 +01:00
