,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,DE,STA.DE_DEBE065,PM2.5,24.9,µg/m3,2013-01-13 00:00:00 +01:00
1,DE,STA.DE_DEBE065,PM2.5,8.0,µg/m3,2013-10-18 00:00:00 +01:00
2,DE,STA.DE_DEBE065,PM2.5,58.3,µg/m3,2013-01-26 00:00:00 +01:00
3,DE,STA.DE_DEBE065,PM2.5,11.5,µg/m3,2013-02-03 00:00:00 +01:00
4,DE,STA.DE_DEBE065,PM2.5,7.4,µg/m3,2013-01-30 00:00:00 +01:00
5,DE,STA.DE_DEBE065,PM2.5,15.3,µg/m3,2013-02-01 00:00:00 +01:00
6,DE,STA.DE_DEBE065,PM2.5,21.2,µg/m3,2013-04-03 00:00:00 +01:00
7,DE,STA.DE_DEBE065,PM2.5,23.4,µg/m3,2013-04-05 00:00:00 +01:00
8,DE,STA.DE_DEBE065,PM2.5,15.9,µg/m3,2013-02-06 00:00:00 +01:00
9,DE,STA.DE_DEBE065,PM2.5,88.0,µg/m3,2013-02-16 00:00:00 +01:00
10,DE,STA.DE_DEBE065,PM2.5,7.6,µg/m3,2013-10-27 00:00:00 +01:00
11,DE,STA.DE_DEBE065,PM2.5,14.6,µg/m3,2013-03-23 00:00:00 +01:00
12,DE,STA.DE_DEBE065,PM2.5,16.8,µg/m3,2013-03-12 00:00:00 +01:00
13,DE,STA.DE_DEBE065,PM2.5,14.7,µg/m3,2013-06-01 00:00:00 +01:00
14,DE,STA.DE_DEBE065,PM2.5,8.6,µg/m3,2013-04-27 00:00:00 +01:00
15,DE,STA.DE_DEBE065,PM2.5,9.8,µg/m3,2013-07-18 00:00:00 +01:00
16,DE,STA.DE_DEBE065,PM2.5,10.1,µg/m3,2013-08-25 00:00:00 +01:00
17,DE,STA.DE_DEBE065,PM2.5,27.8,µg/m3,2013-05-07 00:00:00 +01:00
18,DE,STA.DE_DEBE065,PM2.5,10.2,µg/m3,2013-09-18 00:00:00 +01:00
19,DE,STA.DE_DEBE065,PM2.5,11.7,µg/m3,2013-10-21 00:00:00 +01:00
20,DE,STA.DE_DEBE065,PM2.5,7.4,µg/m3,2013-12-06 00:00:00 +01:00
21,DE,STA.DE_DEBE065,PM2.5,17.4,µg/m3,2013-12-02 00:00:00 +01:00
