Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,211.4400024400,µg/m3,2017-01-01 00:00:00 +01:00,2017-01-01 01:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,160.2000122000,µg/m3,2017-01-01 03:00:00 +01:00,2017-01-01 04:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,73.8144989000,µg/m3,2017-01-01 15:00:00 +01:00,2017-01-01 16:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,70.5460052400,µg/m3,2017-01-01 16:00:00 +01:00,2017-01-01 17:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,65.5935058500,µg/m3,2017-01-01 19:00:00 +01:00,2017-01-01 20:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,64.2929992600,µg/m3,2017-01-01 20:00:00 +01:00,2017-01-01 21:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,64.9205017000,µg/m3,2017-01-01 21:00:00 +01:00,2017-01-01 22:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,63.3404998700,µg/m3,2017-01-01 22:00:00 +01:00,2017-01-01 23:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,61.9629974300,µg/m3,2017-01-01 23:00:00 +01:00,2017-01-02 00:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,61.9190025300,µg/m3,2017-01-02 00:00:00 +01:00,2017-01-02 01:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,65.0995025600,µg/m3,2017-01-02 01:00:00 +01:00,2017-01-02 02:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,50.0960006700,µg/m3,2017-01-02 05:00:00 +01:00,2017-01-02 06:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,49.7955017000,µg/m3,2017-01-02 06:00:00 +01:00,2017-01-02 07:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,48.8969993500,µg/m3,2017-01-02 07:00:00 +01:00,2017-01-02 08:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,49.2779998700,µg/m3,2017-01-02 08:00:00 +01:00,2017-01-02 09:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,51.6204986500,µg/m3,2017-01-02 09:00:00 +01:00,2017-01-02 10:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,58.2255020100,µg/m3,2017-01-02 10:00:00 +01:00,2017-01-02 11:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,59.2500000000,µg/m3,2017-01-02 11:00:00 +01:00,2017-01-02 12:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,58.0605010900,µg/m3,2017-01-02 12:00:00 +01:00,2017-01-02 13:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,49.3625030500,µg/m3,2017-01-02 15:00:00 +01:00,2017-01-02 16:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,20.3024997700,µg/m3,2017-01-02 16:00:00 +01:00,2017-01-02 17:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,15.3500003800,µg/m3,2017-01-02 17:00:00 +01:00,2017-01-02 18:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,16.8279991100,µg/m3,2017-01-02 18:00:00 +01:00,2017-01-02 19:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,15.3999996100,µg/m3,2017-01-02 19:00:00 +01:00,2017-01-02 20:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,13.7644996600,µg/m3,2017-01-02 20:00:00 +01:00,2017-01-02 21:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,12.8605003300,µg/m3,2017-01-02 21:00:00 +01:00,2017-01-02 22:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,12.1935005100,µg/m3,2017-01-02 22:00:00 +01:00,2017-01-02 23:00:00 +01:00,1,1
AT,AT.0008.20.AQ,NET.09,STA.09.FLO,,SPO.09.FLO.5861.5.1,SPP.09.FLO.5861.5.1.12205,SAM.09.FLO.5861.5.1,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.1339998200,µg/m3,2017-01-03 00:00:00 +01:00,2017-01-03 01:00:00 +01:00,1,1
